,erdogan,macron,merkel,putin,trump
erdogan,0.6670620441436768,0.5602665543556213,0.5146825909614563,0.5371225476264954,0.5098980069160461
macron,0.555196225643158,0.6801087260246277,0.5704392790794373,0.536938488483429,0.5155715346336365
merkel,0.5270347595214844,0.5902685523033142,0.6540354490280151,0.5177295207977295,0.5087921023368835
putin,0.600901186466217,0.6147750616073608,0.5478797554969788,0.7185658812522888,0.5421786904335022
trump,0.5294145345687866,0.536541759967804,0.5038278698921204,0.5243759751319885,0.658462643623352
