speech_id,leader,language,speech_date,speech_type,conflict_threat_framing_cos,conflict_threat_framing_cos_en,conflict_threat_framing_pct,conflict_threat_framing_rel,cooperation_solidarity_framing_cos,cooperation_solidarity_framing_cos_en,cooperation_solidarity_framing_pct,cooperation_solidarity_framing_rel,past_orientation_cos,past_orientation_cos_en,past_orientation_pct,past_orientation_rel,future_orientation_cos,future_orientation_cos_en,future_orientation_pct,future_orientation_rel,us_vs_them_cos,us_vs_them_cos_en,us_vs_them_pct,us_vs_them_rel,gratitude_recognition_cos,gratitude_recognition_cos_en,gratitude_recognition_pct,gratitude_recognition_rel,promises_commitments_cos,promises_commitments_cos_en,promises_commitments_pct,promises_commitments_rel,conflict_threat_framing_nli,cooperation_solidarity_framing_nli,past_orientation_nli,future_orientation_nli,us_vs_them_nli,gratitude_recognition_nli,promises_commitments_nli,n_chunks,conflict_threat_framing_rate,cooperation_solidarity_framing_rate,past_orientation_rate,future_orientation_rate,us_vs_them_rate,gratitude_recognition_rate,promises_commitments_rate
merkel2,merkel,en,2017-12-31,new_year_address,0.242596818,0.242596818,0.41159999999999997,-0.0207051209,0.352297971,0.352297971,0.5804,0.01851860713,0.250674008,0.250674008,0.316,-0.0476459857,0.326914954,0.326914954,0.47759999999999997,-0.0087368323,0.263163263,0.263163263,0.49119999999999997,-0.00761604825,0.30243036,0.30243036,0.4568,-0.01902994858,0.322063419,0.322063419,0.4372,-0.006254521072,0.000863687856,0.371569046245,0.293219637271,0.44782322574,0.554017143874,0.740120621,0.8181354231,10,0.1,0.4,0.1,0.1,0.3,0.2,0.1
merkel2020,merkel,en,2019-12-31,new_year_address,0.25685246444444443,0.25685246444444443,0.4882222222222222,-0.006449475922222222,0.3551574055555555,0.3551574055555555,0.5966666666666667,0.021378043922222218,0.2737432811111111,0.2737432811111111,0.38022222222222224,-0.02457671555555556,0.3531134066666667,0.3531134066666667,0.5517777777777778,0.017461617333333332,0.2443162322222222,0.2443162322222222,0.40555555555555556,-0.026463080144444442,0.3152205344444444,0.3152205344444444,0.47755555555555557,-0.006239773666666667,0.33227818444444446,0.33227818444444446,0.506,0.003960244599999999,0.02742168847222222,0.583701224111111,0.46827281901111106,0.5514763129888889,0.2171062454,0.7767339455555555,0.9903567955555554,9,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333
merkel3,merkel,en,2018-12-31,new_year_address,0.2518390411111111,0.2518390411111111,0.4451111111111111,-0.011462897938888888,0.3533501144444444,0.3533501144444444,0.6055555555555556,0.01957074755555556,0.2936828577777778,0.2936828577777778,0.474,-0.004637137444444446,0.33257018,0.33257018,0.4997777777777778,-0.0030816039555555553,0.24431047555555555,0.24431047555555555,0.406,-0.026468834459999997,0.2920821144444445,0.2920821144444445,0.3917777777777778,-0.02937819206666666,0.33431602111111114,0.33431602111111114,0.5660000000000001,0.005998081333333332,0.004706587442777778,0.47929061421888886,0.5317653012333333,0.21380996029444443,0.41255476455555556,0.7268694076666667,0.8922043611111111,9,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222
putin2022,putin,en,2022-12-31,new_year_address,0.28949175636363633,0.28949175636363633,0.6205454545454546,0.026189816272727273,0.34294520272727275,0.34294520272727275,0.5456363636363636,0.009165839481818181,0.31687847545454545,0.31687847545454545,0.5725454545454546,0.018558477181818182,0.2851951336363637,0.2851951336363637,0.3092727272727273,-0.05045665345454546,0.2857290363636364,0.2857290363636364,0.5692727272727273,0.014949725602727275,0.39837869363636363,0.39837869363636363,0.698,0.07691838445454545,0.28177980999999996,0.28177980999999996,0.2790909090909091,-0.04653812936363637,0.09345622900545454,0.2910831806363636,0.5587560900636364,0.30966471129090906,0.46252223249999996,0.8529596063636364,0.8661450022909091,11,0.45454545454545453,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.6363636363636364,0.0
putin2023,putin,en,2023-12-31,new_year_address,0.2666354933333333,0.2666354933333333,0.5333333333333333,0.0033335539000000007,0.39542573333333336,0.39542573333333336,0.7599999999999999,0.06164637185,0.353401455,0.353401455,0.676,0.05508145713333334,0.34080678666666664,0.34080678666666664,0.52,0.005155001666666668,0.30658773833333336,0.30658773833333336,0.6746666666666666,0.0358084245,0.409745175,0.409745175,0.7546666666666667,0.08828487083333335,0.31961738833333336,0.31961738833333336,0.4526666666666667,-0.008700549591666667,0.0035028926199999998,0.6052088817666667,0.5551069098666667,0.4852935998716667,0.07444137889333333,0.90315294,0.9547412866666667,6,0.16666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.0
putin2024,putin,en,2024-12-31,new_year_address,0.27633229,0.27633229,0.531,0.013030353499999998,0.3502671425,0.3502671425,0.5710000000000001,0.016487777125000002,0.410329275,0.410329275,0.9079999999999999,0.11200927925000001,0.40838757000000003,0.40838757000000003,0.775,0.0727357775,0.26463700749999997,0.26463700749999997,0.472,-0.0061423037500000005,0.3905857725,0.3905857725,0.74,0.06912546650000001,0.3379739075,0.3379739075,0.536,0.009655966624999998,0.0084515627075,0.31125780375,0.461574432465,0.880385425,0.224858384525,0.9928851599999999,0.9253894825,4,0.25,0.25,1.0,0.5,0.25,0.5,0.25
putin2025,putin,en,2025-12-31,new_year_address,0.24737261400000002,0.24737261400000002,0.4284,-0.01592932328,0.38844607600000003,0.38844607600000003,0.7484,0.05466670920000001,0.33930614800000003,0.33930614800000003,0.7196,0.04098615060000001,0.366401086,0.366401086,0.6284000000000001,0.0307493036,0.272563502,0.272563502,0.5108,0.0017841933599999998,0.40486439599999996,0.40486439599999996,0.7852,0.08340408860000001,0.32833699000000005,0.32833699000000005,0.4852,1.9050479999999612e-05,0.044948552642,0.37221129719999996,0.275612558338,0.57764959266,0.09889411751,0.987678208,0.9745462039999999,5,0.0,0.4,0.4,0.4,0.4,0.6,0.2
trump1,trump,en,2021-01-19,farewell_address,0.26492173892857146,0.26492173892857146,0.5027142857142858,0.0016197989714285721,0.3294635575,0.3294635575,0.4905714285714286,-0.004315806410714286,0.3003814728571429,0.3003814728571429,0.5162857142857142,0.002061479135714285,0.29933706535714283,0.29933706535714283,0.37014285714285716,-0.03631471912142857,0.329131395,0.329131395,0.7047142857142857,0.05835208471785714,0.3617241382142857,0.3617241382142857,0.6157142857142857,0.040263833367857146,0.3316807428571429,0.3316807428571429,0.5174285714285715,0.0033628024321428586,0.05065305596928572,0.42581718598214285,0.7687332561178571,0.33622137680321423,0.38965816696428573,0.9107534952857143,0.9573385407142857,28,0.2857142857142857,0.17857142857142858,0.25,0.10714285714285714,0.6071428571428571,0.39285714285714285,0.25
trump2,trump,en,,composite_excerpts,0.2870541066666667,0.2870541066666667,0.6073333333333334,0.023752168333333337,0.30670248,0.30670248,0.3753333333333333,-0.027076879900000003,0.27445025333333334,0.27445025333333334,0.3766666666666667,-0.023869747999999996,0.33107791999999997,0.33107791999999997,0.5033333333333333,-0.004573861733333334,0.30590835666666666,0.30590835666666666,0.6886666666666666,0.03512904066666667,0.3640316333333333,0.3640316333333333,0.674,0.042571325666666666,0.39681811666666666,0.39681811666666666,0.7926666666666667,0.06850018133333334,0.0025354076333333336,0.4718307586666666,0.9861539666666667,0.6766494513333333,0.35251887,0.9946008066666666,0.99935668,3,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
trump3,trump,en,2017-01-20,inaugural_address,0.3070007676470588,0.3070007676470588,0.6843529411764706,0.043698826882352944,0.3851983258823529,0.3851983258823529,0.6907058823529412,0.05141895976470588,0.3121599135294118,0.3121599135294118,0.5831764705882353,0.013839921729411763,0.3702895876470588,0.3702895876470588,0.6344705882352941,0.03463780156470588,0.39344993470588235,0.39344993470588235,0.9147058823529413,0.12267062152941177,0.38916022647058823,0.38916022647058823,0.7445882352941177,0.06769991705882353,0.39879139058823526,0.39879139058823526,0.7690588235294118,0.07047344819411765,0.10511148969235296,0.37304164441176474,0.6960744298741176,0.4263174477003529,0.528732152,0.5409236797117647,0.8443996903529412,17,0.4117647058823529,0.47058823529411764,0.23529411764705882,0.4117647058823529,1.0,0.5294117647058824,0.7058823529411765
