speech_id,leader,language,speech_date,speech_type,national_identity_cos,national_identity_cos_en,national_identity_pct,national_identity_rel,national_identity_kw,security_military_cos,security_military_cos_en,security_military_pct,security_military_rel,security_military_kw,economy_welfare_cos,economy_welfare_cos_en,economy_welfare_pct,economy_welfare_rel,economy_welfare_kw,foreign_policy_cos,foreign_policy_cos_en,foreign_policy_pct,foreign_policy_rel,foreign_policy_kw,democracy_institutions_cos,democracy_institutions_cos_en,democracy_institutions_pct,democracy_institutions_rel,democracy_institutions_kw,social_solidarity_cos,social_solidarity_cos_en,social_solidarity_pct,social_solidarity_rel,social_solidarity_kw,crisis_resilience_cos,crisis_resilience_cos_en,crisis_resilience_pct,crisis_resilience_rel,crisis_resilience_kw,future_reform_technology_cos,future_reform_technology_cos_en,future_reform_technology_pct,future_reform_technology_rel,future_reform_technology_kw,national_identity_nli,security_military_nli,economy_welfare_nli,foreign_policy_nli,democracy_institutions_nli,social_solidarity_nli,crisis_resilience_nli,future_reform_technology_nli,n_chunks
erdogan1,erdogan,en,,symposium_speech,0.251965824,0.251965824,0.388,-0.034706857699999996,1.755294495,0.23232642599999997,0.23232642599999997,0.32999999999999996,-0.039075547249999995,0.29093132499999996,0.192125191,0.192125191,0.21760000000000002,-0.06451190500000001,0.187838545,0.253275419,0.253275419,0.4732,-0.0087446633,0.20618556,0.39523893600000004,0.39523893600000004,0.9380000000000001,0.1490593084,1.065436005,0.22736593300000002,0.22736593300000002,0.21680000000000002,-0.07442752583,0.19176136,0.282681943,0.282681943,0.32280000000000003,-0.03635260312,0.084745765,0.296938888,0.296938888,0.5408,0.003596687400000001,0.0,0.8292518345,0.21102346604000002,0.031216963361,0.79056278,0.8251880549999999,0.5683986557,0.3465745174,0.07913410854700001,10
erdogan2022,erdogan,en,2022-12-31,new_year_message,0.23086929846153847,0.23086929846153847,0.33399999999999996,-0.05580338215384616,1.2418867692307693,0.23714353153846154,0.23714353153846154,0.34600000000000003,-0.034258440215384614,0.35885716923076927,0.26766729076923074,0.26766729076923074,0.5013846153846153,0.01103019439230769,1.3614028846153847,0.2558141569230769,0.2558141569230769,0.4481538461538462,-0.006205925538461537,0.6696831076923077,0.1919643503846154,0.1919643503846154,0.27584615384615385,-0.05421527461538462,0.2634792153846154,0.2065826646153846,0.2065826646153846,0.20046153846153844,-0.09521079338461537,0.35394367692307693,0.3109585323076923,0.3109585323076923,0.4496923076923077,-0.008076015892307694,0.3350456692307692,0.25319941307692306,0.25319941307692306,0.3426153846153846,-0.04014278946153847,0.061050061538461535,0.8844689176923077,0.2752601169669231,0.36039468252384615,0.7662064087692309,0.3177719079692307,0.646522806923077,0.5591199109230769,0.05964939788923077,13
erdogan2023,erdogan,en,2023-12-31,new_year_message,0.2996411728571428,0.2996411728571428,0.5342857142857144,0.012968491735714285,1.3165768714285715,0.27362144642857145,0.27362144642857145,0.5417142857142857,0.002219473714285715,0.665904342857143,0.23009829285714287,0.23009829285714287,0.428,-0.026538804235714284,0.7366348521428572,0.3052742157142857,0.3052742157142857,0.6925714285714285,0.04325413721428571,0.8539752142857143,0.22066817142857142,0.22066817142857142,0.3931428571428572,-0.02551145162142857,0.5327452092857142,0.2928123992857143,0.2928123992857143,0.4622857142857143,-0.008981057428571427,0.5847584214285714,0.3293796042857143,0.3293796042857143,0.5322857142857143,0.010345058700000001,0.19727892142857145,0.2871636985714286,0.2871636985714286,0.49257142857142855,-0.006178505571428572,0.31741360214285713,0.8583012050000001,0.2174976484857143,0.018853880461428572,0.8070540278571429,0.2561868922428571,0.8923811928571429,0.6689868690714286,0.0018144114868571429,14
erdogan2024,erdogan,en,2024-12-31,new_year_message,0.2752182791666667,0.2752182791666667,0.47633333333333333,-0.011454400900000002,1.9658189916666666,0.2649822016666667,0.2649822016666667,0.4713333333333333,-0.006419769150000002,0.5826182083333333,0.26429537583333335,0.26429537583333335,0.476,0.0076582808749999995,0.8471502333333333,0.255322275,0.255322275,0.4736666666666667,-0.006697810816666666,0.10416666666666667,0.21746015916666664,0.21746015916666664,0.347,-0.0287194655,0.5340375583333333,0.2889798791666667,0.2889798791666667,0.4503333333333333,-0.012813578150000003,0.5302954416666666,0.296406015,0.296406015,0.40166666666666667,-0.0226285319,0.22025155,0.2710556416666667,0.2710556416666667,0.4263333333333333,-0.022286559366666667,0.11574073333333333,0.8197230866666666,0.14934577416083333,0.15254413632083333,0.6235674192833334,0.31268883006666665,0.778558457425,0.3972921281083333,0.009769611033333334,12
erdogan2025,erdogan,en,2025-12-31,new_year_message,0.24886737499999997,0.24886737499999997,0.38,-0.03780530642857143,1.2910147,0.26822434500000003,0.26822434500000003,0.4614285714285714,-0.00317762907142857,0.8391859857142857,0.2343979307142857,0.2343979307142857,0.4002857142857143,-0.0222391665,0.4793555092857143,0.23211975042857144,0.23211975042857144,0.3962857142857143,-0.02990033183142857,0.32008338571428574,0.1967623307142857,0.1967623307142857,0.304,-0.04941729566428572,0.3943903735714286,0.26809563428571426,0.26809563428571426,0.388,-0.03369782069285714,0.59174715,0.28852029142857144,0.28852029142857144,0.3617142857142857,-0.030514255999999997,0.6366537,0.2520056271428571,0.2520056271428571,0.35085714285714287,-0.041336574785714286,0.1797585142857143,0.8468278742857143,0.41695357389785714,0.16918023977600002,0.6047635289285714,0.4156884871428571,0.8254857448571429,0.4990256019428571,0.002566178948214286,14
macron2022,macron,en,2022-12-31,new_year_address,0.2815454451851852,0.2815454451851852,0.4938518518518518,-0.005127236759259258,1.253340891111111,0.2611347203703704,0.2611347203703704,0.45533333333333337,-0.010267251051851852,0.24809909074074074,0.2775833748148148,0.2775833748148148,0.6294074074074074,0.02094627933111111,0.6194351140740741,0.2542577459259259,0.2542577459259259,0.4777037037037037,-0.007762334796296298,0.49614307074074077,0.2571313937037037,0.2571313937037037,0.5504444444444444,0.010951768814814813,0.5160398907407407,0.3048422825925926,0.3048422825925926,0.5168148148148148,0.0030488268185185183,1.009457444074074,0.3409851281481482,0.3409851281481482,0.5960740740740741,0.02195058074074074,0.6764948485185186,0.33658660074074076,0.33658660074074076,0.6476296296296297,0.043244398007407404,0.6512881137037037,0.8418701523703703,0.1865953224214815,0.2772621471908889,0.5891617437037037,0.5713111768814815,0.9026902186666667,0.633631558037037,0.22852993955718517,27
macron2023,macron,en,2023-12-31,new_year_address,0.26997895736842104,0.26997895736842104,0.4514736842105263,-0.01669372489473684,1.007537715263158,0.25557694421052635,0.25557694421052635,0.44452631578947366,-0.01582502712631579,0.5451877505263157,0.2583587605263158,0.2583587605263158,0.4878947368421052,0.0017216651736842086,0.5878080184210526,0.258589697368421,0.258589697368421,0.5053684210526316,-0.003430382878947369,0.6718161631578947,0.25305132736842106,0.25305132736842106,0.5632631578947368,0.006871703345263158,0.31142955052631577,0.27256805736842105,0.27256805736842105,0.38473684210526315,-0.029225398857894734,0.8259211968421053,0.3094897294736842,0.3094897294736842,0.4502105263157895,-0.009544815006842107,0.24685789684210527,0.32777468157894735,0.32777468157894735,0.6192631578947368,0.03443247905263158,0.7629344105263157,0.8873312631578947,0.20031228833210526,0.2175137274186316,0.693947967631579,0.38891830356842105,0.8318007991894737,0.5290617721421053,0.16656034004115788,19
macron2024,macron,en,2024-12-31,new_year_address,0.266549626875,0.266549626875,0.43875,-0.020123054374999998,0.96546029125,0.241383285625,0.241383285625,0.37325,-0.030018685750000003,0.88294074375,0.239682941875,0.239682941875,0.44775,-0.0169541551375,0.6062518275,0.2681597675,0.2681597675,0.54775,0.0061396856625,0.954389314375,0.254449670625,0.254449670625,0.53375,0.008270043553125002,0.440306683125,0.2625983275,0.2625983275,0.3585,-0.03919512939375,0.7189249587500001,0.323769019375,0.323769019375,0.4935,0.0047344713,0.3904753125,0.325462436875,0.325462436875,0.599,0.032120234600000006,0.56008248375,0.799567311375,0.16389965361625,0.2371546417625,0.85142919,0.48256247744999997,0.77063061625,0.570268726125,0.2297630147075,16
macron2025,macron,en,2025-12-31,new_year_address,0.2752526207692308,0.2752526207692308,0.45153846153846156,-0.011420061876923075,0.8915422615384615,0.3033777969230769,0.3033777969230769,0.6278461538461537,0.03197582293846154,0.7117834923076922,0.27910906384615386,0.27910906384615386,0.6075384615384615,0.02247196430769231,0.7904938538461538,0.27741717,0.27741717,0.5764615384615385,0.015397088596923077,1.475749776923077,0.2681255546153846,0.2681255546153846,0.6389230769230768,0.02194593116923077,0.9683304592307693,0.30816688999999997,0.30816688999999997,0.5143076923076924,0.0063734312792307676,0.5505390461538462,0.33210994,0.33210994,0.582,0.013075393407692306,0.45792786153846154,0.3264692969230769,0.3264692969230769,0.6158461538461538,0.03312709384615385,0.3712211846153846,0.8168891122307692,0.33672502711461544,0.17588438324615385,0.5996426802076923,0.5908182964653846,0.7860159805230769,0.6290106573076923,0.17216260007192308,13
merkel1,merkel,en,2016-12-31,new_year_address,0.22429010900000002,0.22429010900000002,0.2952,-0.0623825721,0.41652841600000007,0.252354225,0.252354225,0.43360000000000004,-0.019047745400000003,0.812595466,0.20876762499999998,0.20876762499999998,0.29359999999999997,-0.04786947109999999,0.54372712,0.21183027499999998,0.21183027499999998,0.29,-0.05018980818,0.85280687,0.25362397400000003,0.25362397400000003,0.47759999999999997,0.0074443491,0.9473412700000001,0.29985348900000003,0.29985348900000003,0.466,-0.0019399674499999992,1.008779,0.314273263,0.314273263,0.4936,-0.004761283030000001,0.17588325600000002,0.2379502,0.2379502,0.3372,-0.05539200273,0.44455208000000007,0.6712688476,0.367658463714,0.19378698432900002,0.60667218287,0.44074446032000003,0.85778023,0.6808831656,0.086546742843,10
