speech_id,leader,language,speech_date,speech_type,conflict_threat_framing_cos,conflict_threat_framing_cos_en,conflict_threat_framing_pct,conflict_threat_framing_rel,cooperation_solidarity_framing_cos,cooperation_solidarity_framing_cos_en,cooperation_solidarity_framing_pct,cooperation_solidarity_framing_rel,past_orientation_cos,past_orientation_cos_en,past_orientation_pct,past_orientation_rel,future_orientation_cos,future_orientation_cos_en,future_orientation_pct,future_orientation_rel,us_vs_them_cos,us_vs_them_cos_en,us_vs_them_pct,us_vs_them_rel,gratitude_recognition_cos,gratitude_recognition_cos_en,gratitude_recognition_pct,gratitude_recognition_rel,promises_commitments_cos,promises_commitments_cos_en,promises_commitments_pct,promises_commitments_rel,conflict_threat_framing_nli,cooperation_solidarity_framing_nli,past_orientation_nli,future_orientation_nli,us_vs_them_nli,gratitude_recognition_nli,promises_commitments_nli,n_chunks,conflict_threat_framing_rate,cooperation_solidarity_framing_rate,past_orientation_rate,future_orientation_rate,us_vs_them_rate,gratitude_recognition_rate,promises_commitments_rate
merkel2,merkel,en,2017-12-31,new_year_address,0.38447020555555556,0.38447020555555556,0.3546831922222222,-0.02825658197777778,0.4153214433333333,0.4153214433333333,0.5764462777777778,0.015372756444444444,0.35149085,0.35149085,0.2734159764444445,-0.05488223162222222,0.4338026988888889,0.4338026988888889,0.40794306333333336,-0.01938628422222222,0.37420614777777783,0.37420614777777783,0.4850780474444444,-0.005028734833333334,0.40255064777777777,0.40255064777777777,0.4056473844444445,-0.022651337555555554,0.41645257444444445,0.41645257444444445,0.3817722744444445,-0.014917953666666666,0.0009861635216666666,0.34369880595,0.3443959934633333,0.4847385045222222,0.5289600728644444,0.7203459611111112,0.7964725334444444,9,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111
merkel2020,merkel,en,2019-12-31,new_year_address,0.37871293,0.37871293,0.358987596625,-0.034013856875,0.39879450375000003,0.39879450375000003,0.484504135,-0.001154180374999998,0.354041635,0.354041635,0.2520661175,-0.052331451,0.43335419625,0.43335419625,0.371900819625,-0.019834790874999998,0.34089541125,0.34089541125,0.343491734375,-0.038339470075,0.39740054375,0.39740054375,0.362086784375,-0.027801438999999997,0.4163458925,0.4163458925,0.3956611525,-0.0150246323375,0.00848624086,0.580115095125,0.55461627125,0.44046221942499997,0.2231346633875,0.82516085625,0.98935975875,8,0.0,0.25,0.125,0.125,0.0,0.125,0.125
merkel3,merkel,en,2018-12-31,new_year_address,0.41971796125,0.41971796125,0.53512396625,0.0069911702212500015,0.43699448875,0.43699448875,0.7133264425,0.037045803625000005,0.41434453875,0.41434453875,0.4726239625,0.007971454212499998,0.4555668625,0.4555668625,0.5113636300000001,0.002377875649999999,0.3859891725,0.3859891725,0.5480372025,0.006754290875000001,0.4205333975,0.4205333975,0.47262397087499997,-0.004668585437499999,0.43440849375,0.43440849375,0.540289255375,0.003037966625000002,0.0051957938375,0.51645165475375,0.6077957785,0.212236661195,0.48064400825,0.668697037375,0.89232180125,8,0.125,0.75,0.25,0.25,0.375,0.25,0.25
putin2022,putin,en,2022-12-31,new_year_address,0.4392886063636363,0.4392886063636363,0.6410593472727273,0.026561815454545456,0.42082418,0.42082418,0.6256574045454545,0.02087549439090909,0.44257028545454546,0.44257028545454546,0.6346731809090909,0.03619720218181818,0.43021516,0.43021516,0.4134109672727273,-0.022973824545454546,0.38464688818181814,0.38464688818181814,0.5475206527272727,0.005412007090909092,0.4878774309090909,0.4878774309090909,0.7774229899999999,0.06267545159090909,0.39544304636363636,0.39544304636363636,0.2717881293636364,-0.0359274769,0.09369810598363637,0.31907718224545456,0.5543579605454545,0.27815429648181816,0.48135135078636365,0.8529759136363637,0.8646733332727272,11,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.0
putin2023,putin,en,2023-12-31,new_year_address,0.415873745,0.415873745,0.5192837483333334,0.003146956166666666,0.43773798666666663,0.43773798666666663,0.6928374583333333,0.037789300166666664,0.4344180933333333,0.4344180933333333,0.5378787833333333,0.028045008500000006,0.4511839733333333,0.4511839733333333,0.46143250500000005,-0.0020050109999999997,0.401554715,0.401554715,0.602617085,0.022319832833333334,0.4773332666666666,0.4773332666666666,0.6859504200000001,0.052131284166666673,0.40424429833333336,0.40424429833333336,0.3615702436666666,-0.02712622816666667,0.0038803286083333335,0.6085336443,0.64317596865,0.6320895502483334,0.20499054706666667,0.9716178016666667,0.9865155983333334,6,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.16666666666666666
putin2024,putin,en,2024-12-31,new_year_address,0.40988810999999997,0.40988810999999997,0.4752066175,-0.002838679,0.3916594025,0.3916594025,0.4617768525,-0.008289285500000002,0.477115315,0.477115315,0.79235538,0.070742235325,0.5028091,0.5028091,0.7314049675000001,0.049620107,0.37163867,0.37163867,0.47004132500000007,-0.007596209999999999,0.4659733025,0.4659733025,0.7582644625,0.04077132075,0.4212779575,0.4212779575,0.4328512375,-0.010092571,0.0083417523125,0.27551107275000003,0.46272216585,0.97524206,0.22628059515,0.971810175,0.959939655,4,0.0,0.25,0.75,0.5,0.0,0.5,0.0
putin2025,putin,en,2025-12-31,new_year_address,0.40462526600000004,0.40462526600000004,0.4359504,-0.0081015286,0.43224200799999996,0.43224200799999996,0.6855371939999999,0.0322933256,0.42951765599999997,0.42951765599999997,0.6070247799999999,0.02314457294,0.4831714,0.4831714,0.593801648,0.029982418000000004,0.387859088,0.387859088,0.56735539,0.008624208099999999,0.468137994,0.468137994,0.757438018,0.0429360094,0.40796573599999997,0.40796573599999997,0.33595041,-0.0234047888,0.045768138388,0.42299886,0.451840921504,0.5607886748600001,0.09886144997999999,0.9907916840000001,0.9815914539999999,5,0.0,0.4,0.2,0.2,0.2,0.6,0.2
trump1,trump,en,2021-01-19,farewell_address,0.41585536,0.41585536,0.5106257363214286,0.003128570016571429,0.3775283692857143,0.3775283692857143,0.3969893723571429,-0.0224203191225,0.4110982032142857,0.4110982032142857,0.52966351975,0.004725118917857143,0.40925770107142856,0.40925770107142856,0.31154073091428575,-0.04393128539285714,0.4051703832142857,0.4051703832142857,0.6170306965,0.025935504110714287,0.44970610321428567,0.44970610321428567,0.6223435663214286,0.024504122867857143,0.42609048285714285,0.42609048285714285,0.4960153486642857,-0.005280042625000001,0.05071727610657143,0.4493194518035714,0.7653365206071429,0.32820466578892854,0.3891531378928571,0.9046435220714286,0.9501811561,28,0.32142857142857145,0.07142857142857142,0.21428571428571427,0.03571428571428571,0.4642857142857143,0.42857142857142855,0.17857142857142858
trump2,trump,en,,composite_excerpts,0.465664575,0.465664575,0.79338845,0.052937791,0.39150341,0.39150341,0.431818185,-0.00844527785,0.391389335,0.391389335,0.4586777,-0.014983741999999998,0.434834795,0.434834795,0.409090925,-0.018354192499999998,0.419841065,0.419841065,0.75,0.040606185,0.40494100499999997,0.40494100499999997,0.38636362,-0.020260974650000003,0.46679047,0.46679047,0.67561985,0.035419939250000004,0.0409320845,0.589282745,0.797482,0.9928773,0.9751548,0.994912885,0.99966482,2,1.0,0.0,0.5,0.0,0.5,0.0,0.5
trump3,trump,en,2017-01-20,inaugural_address,0.476857249375,0.476857249375,0.8088842975,0.064130460625,0.43609312125,0.43609312125,0.700154959375,0.03614443368125,0.41273686375,0.41273686375,0.537448349375,0.006363781118749999,0.47559177,0.47559177,0.6164772675,0.0224027837875,0.49000686875,0.49000686875,0.93569215125,0.1107719895,0.457083725,0.457083725,0.684659090625,0.0318817461875,0.4928645425,0.4928645425,0.81379133,0.061494019087500004,0.11063064399875,0.31545774039375,0.693193288426875,0.4343148738425,0.533203385375,0.5943642474999999,0.953422119375,16,0.625,0.4375,0.0625,0.25,1.0,0.4375,0.6875
