,erdogan,macron,merkel,putin,trump
erdogan,0.5567324161529541,0.5142205357551575,0.4469001591205597,0.46875977516174316,0.4716681241989136
macron,0.5068510174751282,0.5845009088516235,0.48736321926116943,0.4733305275440216,0.4828132092952728
merkel,0.4705154299736023,0.5173544883728027,0.5221659541130066,0.44184479117393494,0.4516453742980957
putin,0.5459581017494202,0.5638429522514343,0.4700027108192444,0.6431931257247925,0.5060074925422668
trump,0.4861990809440613,0.5089811086654663,0.44142836332321167,0.4718259871006012,0.5535306334495544
