leader,framing,metric,point,ci_low,ci_high,boot_sd,n_speeches
trump,conflict_threat_framing,pct,0.7042994946071429,0.5106257200241089,0.80888432264328,0.07987114042043686,3
trump,cooperation_solidarity_framing,pct,0.5096541722440476,0.3969893753528595,0.7001549601554871,0.07768350094556808,3
trump,past_orientation,pct,0.5085965230416667,0.4586777091026306,0.5374483466148376,0.02059033140540123,3
trump,future_orientation,pct,0.44570297447142854,0.31154072284698486,0.6164772510528564,0.07309219241142273,3
trump,us_vs_them,pct,0.7675742825833334,0.617030680179596,0.9356921315193176,0.07525672018527985,3
trump,gratitude_recognition,pct,0.5644554256488096,0.3863636255264282,0.6846590638160706,0.07446784526109695,3
trump,promises_commitments,pct,0.6618088428880952,0.496015340089798,0.8137913346290588,0.0751676931977272,3
erdogan,conflict_threat_framing,rate,0.2313186813186813,0.07362637668848038,0.4346153736114502,0.09570220857858658,5
erdogan,cooperation_solidarity_framing,rate,0.24560439560439562,0.05000000074505806,0.47252747416496277,0.11395946145057678,5
erdogan,past_orientation,rate,0.2917582417582418,0.11868131905794144,0.48076921701431274,0.08860303461551666,5
erdogan,future_orientation,rate,0.343040293040293,0.16884616017341614,0.5038461685180664,0.09069608896970749,5
erdogan,us_vs_them,rate,0.12326007326007322,0.03205128386616707,0.2617216110229492,0.06003931164741516,5
erdogan,gratitude_recognition,rate,0.1247252747252747,0.04615384712815285,0.20000000298023224,0.0375676192343235,5
erdogan,promises_commitments,rate,0.16996336996336994,0.04615384712815285,0.2937729060649872,0.06290274858474731,5
macron,conflict_threat_framing,rate,0.18643865272154744,0.13450291752815247,0.22649572789669037,0.024897858500480652,4
macron,cooperation_solidarity_framing,rate,0.16691501724396457,0.08881578594446182,0.2450142502784729,0.04186243191361427,4
macron,past_orientation,rate,0.24254948268106158,0.12019230425357819,0.37134504318237305,0.06066153571009636,4
macron,future_orientation,rate,0.3141423939121307,0.27549341320991516,0.36253562569618225,0.021897628903388977,4
macron,us_vs_them,rate,0.12887286324786323,0.03125,0.22649572789669037,0.050421830266714096,4
macron,gratitude_recognition,rate,0.16444791198080666,0.08388157933950424,0.2450142502784729,0.04161056503653526,4
macron,promises_commitments,rate,0.35897670190433345,0.32696759700775146,0.38056680560112,0.013786416500806808,4
