,erdogan,macron,merkel,putin,trump
erdogan,1.0000000000000002,0.4882095380647241,0.09152164538532487,-0.639785986235834,-0.38152890190452404
macron,0.4882095380647241,0.9999999999999999,-0.07137942490874993,-0.37963276421577424,-0.5388476072441638
merkel,0.09152164538532487,-0.07137942490874993,1.0000000000000004,-0.4634880637702045,-0.2522181621338956
putin,-0.639785986235834,-0.37963276421577424,-0.4634880637702045,0.9999999999999999,-0.11030198084226356
trump,-0.38152890190452404,-0.5388476072441638,-0.2522181621338956,-0.11030198084226356,1.0
