chunk_id,speech_id,leader,language,speech_date,speech_type,chunk_index,token_count,word_count,emo_admiration,emo_gratitude,emo_neutral,emo_approval,emo_realization,emo_pride,emo_excitement,emo_joy,emo_optimism,emo_relief,emo_surprise,emo_annoyance,emo_caring,emo_disappointment,emo_disapproval,emo_desire,emo_sadness,emo_embarrassment,emo_love,emo_fear,emo_grief,emo_confusion,emo_disgust,emo_anger,emo_remorse,emo_amusement,emo_nervousness,emo_curiosity,sent_positive,sent_neutral,sent_negative,fam_affiliative_positive,fam_threat_negative,fam_hostility,fam_cognitive_other,fam_neutral,valence
erdogan2025_c006,erdogan2025,erdogan,en,2025-12-31,new_year_message,6,99,86,0.011004297994077206,0.004230846185237169,0.6368396282196045,0.18991363048553467,0.01547812856733799,0.0019154871115460992,0.0014791658613830805,0.0009779096581041813,0.16432873904705048,0.002387372776865959,0.00039488307083956897,0.008100079372525215,0.07668356597423553,0.005247991997748613,0.02664581499993801,0.03041720576584339,0.002138006966561079,0.00036387064028531313,0.0014080588007345796,0.0010466983076184988,0.0005848829168826342,0.001317994319833815,0.000778081186581403,0.0014970359625294805,0.001171780051663518,0.00030310574220493436,0.0005317088798619807,0.0009663592209108174,0.12354052066802979,0.479498028755188,0.3969614803791046,0.18991363048553467,0.005247991997748613,0.02664581499993801,0.03041720576584339,0.6368396282196045,-0.27342095971107483
erdogan2025_c007,erdogan2025,erdogan,en,2025-12-31,new_year_message,7,108,88,0.021688757464289665,0.0020518084056675434,0.5382343530654907,0.46641770005226135,0.12295202910900116,0.008243229240179062,0.006618433631956577,0.014520874246954918,0.028397513553500175,0.018539290875196457,0.0017542093992233276,0.004775503184646368,0.011332683265209198,0.005677179433405399,0.0022092494182288647,0.00518953800201416,0.005275402683764696,0.001076889457181096,0.002026116009801626,0.0026022407691925764,0.0015038491692394018,0.0015816024970263243,0.001532375579699874,0.0007297751726582646,0.0010710387723520398,0.0011143070878461003,0.0029330486431717873,0.0008804061799310148,0.25992077589035034,0.7157283425331116,0.024350885301828384,0.46641770005226135,0.005677179433405399,0.004775503184646368,0.12295202910900116,0.5382343530654907,0.23556989058852196
erdogan2025_c008,erdogan2025,erdogan,en,2025-12-31,new_year_message,8,102,84,0.24183019995689392,0.8371508121490479,0.04676487296819687,0.12982919812202454,0.007719855755567551,0.004987714346498251,0.004883122630417347,0.002863379195332527,0.12550608813762665,0.003645411692559719,0.00111756706610322,0.003040729323402047,0.018582502380013466,0.0014657665742561221,0.0058393157087266445,0.006684974301606417,0.001021972973830998,0.00031691722688265145,0.0009880483848974109,0.0008953557116910815,0.0005425088456831872,0.0015535694546997547,0.0007090369472280145,0.000691523659043014,0.0009496897691860795,0.0005935421213507652,0.0002544158196542412,0.0011155344545841217,0.7666447758674622,0.22119326889514923,0.012161941267549992,0.8371508121490479,0.0014657665742561221,0.0058393157087266445,0.007719855755567551,0.04676487296819687,0.7544828345999122
erdogan2025_c009,erdogan2025,erdogan,en,2025-12-31,new_year_message,9,86,70,0.0070737749338150024,0.0015375349903479218,0.4413437247276306,0.23173262178897858,0.045293230563402176,0.004189073108136654,0.0013130545848980546,0.001309830229729414,0.05054740980267525,0.0032268096692860126,0.0005497901001945138,0.039097048342227936,0.06514419615268707,0.01416915562003851,0.06409654021263123,0.03722122311592102,0.03227680176496506,0.0020614031236618757,0.0015619507757946849,0.006699333433061838,0.0032201616559177637,0.0009438589331693947,0.004931377712637186,0.02146214246749878,0.003113345941528678,0.00038677515112794936,0.0016730527859181166,0.0008305126684717834,0.22314348816871643,0.6014755964279175,0.1753809154033661,0.23173262178897858,0.03227680176496506,0.06409654021263123,0.045293230563402176,0.4413437247276306,0.04776257276535034
erdogan2025_c010,erdogan2025,erdogan,en,2025-12-31,new_year_message,10,96,79,0.005054000299423933,0.0009055599803104997,0.5040134787559509,0.26937395334243774,0.02159508876502514,0.001499564154073596,0.0016554805915802717,0.0011561381397768855,0.038152508437633514,0.0021431096829473972,0.0002899741812143475,0.01657439023256302,0.038919609040021896,0.005681921262294054,0.04302583262324333,0.019353415817022324,0.0031152688898146152,0.0005618904833681881,0.0009945565834641457,0.004175835754722357,0.0004908253322355449,0.0011248410446569324,0.0013912506401538849,0.0029851184226572514,0.0006415939424186945,0.00038555896026082337,0.0014109871117398143,0.0006093333940953016,0.21951480209827423,0.7129667401313782,0.06751842051744461,0.26937395334243774,0.005681921262294054,0.04302583262324333,0.02159508876502514,0.5040134787559509,0.15199638158082962
erdogan2025_c011,erdogan2025,erdogan,en,2025-12-31,new_year_message,11,114,95,0.08416253328323364,0.024242043495178223,0.2881662845611572,0.3694610297679901,0.013719789683818817,0.02154277078807354,0.022621039301156998,0.013131777755916119,0.22107313573360443,0.013622571714222431,0.0012202023062855005,0.004537837114185095,0.0686422660946846,0.002683955477550626,0.003222373779863119,0.07769251614809036,0.0016360469162464142,0.0004255951789673418,0.002687187632545829,0.0015975885326042771,0.0010021156631410122,0.0007098651258274913,0.0008029243908822536,0.0009061041637323797,0.0010436828015372157,0.0004329047806095332,0.0011169512290507555,0.0007800994790159166,0.873130202293396,0.12184183299541473,0.005027927923947573,0.3694610297679901,0.002683955477550626,0.004537837114185095,0.07769251614809036,0.2881662845611572,0.8681022743694484
erdogan2025_c012,erdogan2025,erdogan,en,2025-12-31,new_year_message,12,82,71,0.014940003864467144,0.009918173775076866,0.10033004730939865,0.07568658888339996,0.009599174372851849,0.001966385170817375,0.0024794212076812983,0.0022841100580990314,0.8673096895217896,0.0015185695374384522,0.0012005657190456986,0.0065482547506690025,0.06830838322639465,0.006858569569885731,0.013884863816201687,0.10107956826686859,0.0022336607798933983,0.00043544682557694614,0.003075194312259555,0.001478044898249209,0.0006869743228890002,0.0020429689902812243,0.0009909963700920343,0.00215841899625957,0.002635314827784896,0.0009942486649379134,0.000660609919577837,0.0017368943663313985,0.5077751874923706,0.472785085439682,0.019439678639173508,0.8673096895217896,0.006858569569885731,0.013884863816201687,0.10107956826686859,0.10033004730939865,0.4883355088531971
erdogan2025_c013,erdogan2025,erdogan,en,2025-12-31,new_year_message,13,177,140,0.1258704662322998,0.4905436336994171,0.02813611552119255,0.11226861923933029,0.003906888421624899,0.0067548202350735664,0.01628205180168152,0.017956605181097984,0.2752934694290161,0.007473444100469351,0.0011259870370849967,0.004412852227687836,0.4387580454349518,0.0017333372961729765,0.00457681342959404,0.18206319212913513,0.002588107483461499,0.00041043281089514494,0.0746556892991066,0.0015802568523213267,0.001574285444803536,0.0012457186821848154,0.0010782707249745727,0.002375007839873433,0.004197756294161081,0.0008216003770940006,0.001160693122074008,0.0036559277214109898,0.9508981704711914,0.045222096145153046,0.003879685653373599,0.4905436336994171,0.004197756294161081,0.00457681342959404,0.18206319212913513,0.02813611552119255,0.9470184848178178
macron2022_c000,macron2022,macron,en,2022-12-31,new_year_address,0,162,134,0.012315208092331886,0.10170643776655197,0.11758317053318024,0.03067181259393692,0.00580834224820137,0.002678912365809083,0.0033091071527451277,0.008635842241346836,0.07871701568365097,0.014456302858889103,0.0008228159276768565,0.008953076787292957,0.7914392352104187,0.008272884413599968,0.0086772246286273,0.08895605802536011,0.04542013630270958,0.0008966915193013847,0.010911144316196442,0.002444910118356347,0.007072034757584333,0.001298551564104855,0.0012971238465979695,0.0026947343721985817,0.01798352412879467,0.0007480023195967078,0.003943507093936205,0.0034621711820364,0.7422389388084412,0.24648837745189667,0.01127264741808176,0.7914392352104187,0.04542013630270958,0.008953076787292957,0.08895605802536011,0.11758317053318024,0.7309662913903594
macron2022_c001,macron2022,macron,en,2022-12-31,new_year_address,1,81,71,0.05393524840474129,0.015627576038241386,0.3052298128604889,0.20721907913684845,0.04987790063023567,0.015770331025123596,0.019344549626111984,0.012906954623758793,0.38777291774749756,0.012297607026994228,0.0029956644866615534,0.003871403867378831,0.027389608323574066,0.004543031100183725,0.003813620423898101,0.06901151686906815,0.00229994161054492,0.0006238700589165092,0.0010048231342807412,0.002988720778375864,0.0012651808792725205,0.0013414685381576419,0.0008166097686626017,0.0006352983764372766,0.0011273629497736692,0.0007235948578454554,0.001702624373137951,0.000920993450563401,0.5973002910614014,0.38316476345062256,0.019534990191459656,0.38777291774749756,0.004543031100183725,0.003871403867378831,0.06901151686906815,0.3052298128604889,0.5777653008699417
macron2022_c002,macron2022,macron,en,2022-12-31,new_year_address,2,81,69,0.013319112360477448,0.005062291864305735,0.08288677036762238,0.022899318486452103,0.006315914914011955,0.0012452536029741168,0.004198783542960882,0.002100891200825572,0.21887461841106415,0.0009694946347735822,0.001319207949563861,0.0198505949229002,0.016052719205617905,0.025516187772154808,0.018661219626665115,0.7831019163131714,0.008388906717300415,0.0007898901239968836,0.007346657570451498,0.0022665574215352535,0.001122981309890747,0.0024346993304789066,0.005507664754986763,0.0035221611615270376,0.003365003503859043,0.0013572359457612038,0.0014923091512173414,0.005165410228073597,0.04271138086915016,0.3339669406414032,0.6233216524124146,0.21887461841106415,0.025516187772154808,0.0198505949229002,0.7831019163131714,0.08288677036762238,-0.5806102715432644
macron2022_c003,macron2022,macron,en,2022-12-31,new_year_address,3,137,116,0.0024614636786282063,0.0007927524857223034,0.1674836128950119,0.008569363504648209,0.019203856587409973,0.00017881454550661147,0.0032741790637373924,0.0009561267215758562,0.030662264674901962,0.0006113204872235656,0.0480346642434597,0.011318912729620934,0.005916318856179714,0.03496299311518669,0.006988923996686935,0.00797923281788826,0.022025352343916893,0.002712892135605216,0.002511227037757635,0.026794716715812683,0.002235651249065995,0.24963049590587616,0.00296531873755157,0.0031694131903350353,0.003130462486296892,0.0010771763045340776,0.009883517399430275,0.6553281545639038,0.042719658464193344,0.5167768597602844,0.4405035078525543,0.030662264674901962,0.03496299311518669,0.011318912729620934,0.6553281545639038,0.1674836128950119,-0.397783849388361
macron2022_c004,macron2022,macron,en,2022-12-31,new_year_address,4,160,137,0.15754128992557526,0.5016825199127197,0.08847004920244217,0.36744436621665955,0.03542446345090866,0.014761068858206272,0.004234610591083765,0.0076184701174497604,0.03676748275756836,0.01703801564872265,0.0011886468855664134,0.0047490475699305534,0.013308124616742134,0.003510053502395749,0.006660918705165386,0.003687951248139143,0.002313826931640506,0.000791642814874649,0.0010076703038066626,0.0007590179448015988,0.0009996520821005106,0.0009763807174749672,0.0008602639427408576,0.0007657891255803406,0.0017150160856544971,0.00052933010738343,0.0005259386380203068,0.00040738805546425283,0.6200188398361206,0.3479629456996918,0.032018259167671204,0.5016825199127197,0.003510053502395749,0.006660918705165386,0.03542446345090866,0.08847004920244217,0.5880005806684494
macron2022_c005,macron2022,macron,en,2022-12-31,new_year_address,5,147,126,0.01712968945503235,0.004063824191689491,0.3617909848690033,0.515861451625824,0.11845354735851288,0.007047536317259073,0.0048827496357262135,0.010084059089422226,0.05659518018364906,0.01215637382119894,0.0009591522975824773,0.006652349606156349,0.0056773219257593155,0.005335517227649689,0.004548151511698961,0.016605904325842857,0.001909696846269071,0.0010001984192058444,0.0014090186450630426,0.0013776643900200725,0.0007048555416986346,0.0015792693011462688,0.0012888549827039242,0.00072929059388116,0.0010358794825151563,0.0012810889165848494,0.0013292555231601,0.0005410904996097088,0.38750576972961426,0.5729440450668335,0.039550237357616425,0.515861451625824,0.005335517227649689,0.006652349606156349,0.11845354735851288,0.3617909848690033,0.34795553237199783
macron2022_c006,macron2022,macron,en,2022-12-31,new_year_address,6,138,112,0.5170875787734985,0.042280517518520355,0.122800812125206,0.14357304573059082,0.04225923493504524,0.2720933258533478,0.04560627043247223,0.04701300337910652,0.0664525106549263,0.035747915506362915,0.00786524172872305,0.018569793552160263,0.012444905936717987,0.014162843115627766,0.006218630354851484,0.03593830019235611,0.0046647354029119015,0.003577369498088956,0.0015733592445030808,0.0028795991092920303,0.0041695511899888515,0.0007089271675795317,0.0029117006342858076,0.00451686279848218,0.0018296020571142435,0.001159987528808415,0.0017871428281068802,0.00045701503404416144,0.8391211032867432,0.1524331420660019,0.00844581238925457,0.5170875787734985,0.014162843115627766,0.018569793552160263,0.04225923493504524,0.122800812125206,0.8306752908974886
macron2022_c007,macron2022,macron,en,2022-12-31,new_year_address,7,118,103,0.031008636578917503,0.002291647717356682,0.09235499799251556,0.15414027869701385,0.02365024760365486,0.004487934987992048,0.02581501007080078,0.007871748879551888,0.7463020086288452,0.004038756713271141,0.012339400127530098,0.0041634696535766125,0.06097292900085449,0.010048179887235165,0.008183651603758335,0.07079607993364334,0.0048194946721196175,0.0012596797896549106,0.0029810327105224133,0.021891610696911812,0.001922938390634954,0.05184028297662735,0.0010898415930569172,0.0019189242739230394,0.003986545372754335,0.0007829417590983212,0.014013724401593208,0.1342211365699768,0.4658978283405304,0.46304062008857727,0.07106153666973114,0.7463020086288452,0.021891610696911812,0.008183651603758335,0.1342211365699768,0.09235499799251556,0.39483629167079926
macron2022_c008,macron2022,macron,en,2022-12-31,new_year_address,8,152,131,0.01221624854952097,0.0018002850702032447,0.30125340819358826,0.43270358443260193,0.01470055989921093,0.0007066180114634335,0.00826420821249485,0.0018160672625526786,0.26089802384376526,0.0015034383395686746,0.0026490427553653717,0.0030846099834889174,0.057345081120729446,0.0017095169750973582,0.005638736765831709,0.023875601589679718,0.0011184397153556347,0.00021981392637826502,0.006220856215804815,0.0018016676185652614,0.0004609961761161685,0.02262933738529682,0.0006246670382097363,0.0011444410774856806,0.0008369105053134263,0.0006056651473045349,0.0010449117980897427,0.1474301815032959,0.16866950690746307,0.7044099569320679,0.12692053616046906,0.43270358443260193,0.0018016676185652614,0.005638736765831709,0.1474301815032959,0.30125340819358826,0.04174897074699402
macron2022_c009,macron2022,macron,en,2022-12-31,new_year_address,9,106,90,0.03225969895720482,0.9242410063743591,0.025851335376501083,0.03912494704127312,0.00823375303298235,0.0010084002278745174,0.010766681283712387,0.00566911231726408,0.1331065148115158,0.0035497117787599564,0.008321398869156837,0.0030047385953366756,0.015097523108124733,0.001732540549710393,0.0034065747167915106,0.008124266751110554,0.0016615852946415544,0.0005237719160504639,0.0027239916380494833,0.0017728152452036738,0.0009910119697451591,0.0740501657128334,0.0006816426175646484,0.0012557217851281166,0.0023415032774209976,0.0014025237178429961,0.0010827339719980955,0.21432310342788696,0.42317676544189453,0.48420748114585876,0.09261567890644073,0.9242410063743591,0.0023415032774209976,0.0034065747167915106,0.21432310342788696,0.025851335376501083,0.3305610865354538
macron2022_c010,macron2022,macron,en,2022-12-31,new_year_address,10,154,136,0.00813524890691042,0.0007472513243556023,0.279895156621933,0.3218977153301239,0.024205194786190987,0.0006150169065222144,0.010056559927761555,0.0018486283952370286,0.20185326039791107,0.0009591056150384247,0.0038487690035253763,0.003927982412278652,0.00759330065920949,0.003988949581980705,0.0071027036756277084,0.07089728116989136,0.0014113426441326737,0.0003748804738279432,0.0037966626696288586,0.0016545327380299568,0.00043809361523017287,0.033460281789302826,0.0008413053001277149,0.0010502052027732134,0.0008613884565420449,0.0006467609200626612,0.001007793820463121,0.1763119250535965,0.06969321519136429,0.8369015455245972,0.09340519458055496,0.3218977153301239,0.003988949581980705,0.0071027036756277084,0.1763119250535965,0.279895156621933,-0.023711979389190674
macron2022_c011,macron2022,macron,en,2022-12-31,new_year_address,11,152,134,0.031687963753938675,0.003457598853856325,0.334267258644104,0.48382431268692017,0.02637084759771824,0.002527868840843439,0.0038000743370503187,0.002964892890304327,0.18588100373744965,0.002808749210089445,0.0007349443039856851,0.0032456412445753813,0.011725179851055145,0.002868250710889697,0.005323517136275768,0.03917372599244118,0.001015553018078208,0.00021971800015307963,0.0017513734055683017,0.0008325890521518886,0.0003740273241419345,0.002015476580709219,0.0007037376635707915,0.0005120403948239982,0.0005181723972782493,0.000611392199061811,0.0004898026818409562,0.0019108423730358481,0.20378610491752625,0.720933735370636,0.07528023421764374,0.48382431268692017,0.002868250710889697,0.005323517136275768,0.03917372599244118,0.334267258644104,0.1285058706998825
macron2022_c012,macron2022,macron,en,2022-12-31,new_year_address,12,108,93,0.01351502351462841,0.006547928787767887,0.44097012281417847,0.24166937172412872,0.12535779178142548,0.004801495000720024,0.0013773750979453325,0.001920362119562924,0.13392648100852966,0.007501501124352217,0.000733420078177005,0.005608105566352606,0.022541405633091927,0.012340104207396507,0.00589325837790966,0.01052933931350708,0.006673560477793217,0.0014109871117398143,0.0007859751931391656,0.0028790871147066355,0.0010792597895488143,0.002801731461659074,0.0010580820962786674,0.0007690555066801608,0.0038950054440647364,0.0003690870071295649,0.002824990777298808,0.00071556749753654,0.1918535977602005,0.7425355315208435,0.06561080366373062,0.24166937172412872,0.012340104207396507,0.00589325837790966,0.12535779178142548,0.44097012281417847,0.12624279409646988
macron2022_c013,macron2022,macron,en,2022-12-31,new_year_address,13,117,101,0.049779538065195084,0.005952990148216486,0.2545367479324341,0.25998446345329285,0.033706068992614746,0.005182440858334303,0.005140035413205624,0.002218358451500535,0.39121928811073303,0.0026007164269685745,0.0011506029404699802,0.005562597885727882,0.013383224606513977,0.006956534460186958,0.007535078562796116,0.14499013125896454,0.0017101818230003119,0.000445456535089761,0.001614677021279931,0.0014338535256683826,0.0006212472217157483,0.0021648432593792677,0.0009853884112089872,0.0008905133581720293,0.0010948458220809698,0.00045452103950083256,0.0007363541517406702,0.0016719738487154245,0.3793925642967224,0.5567132234573364,0.06389420479536057,0.39121928811073303,0.006956534460186958,0.007535078562796116,0.14499013125896454,0.2545367479324341,0.31549835950136185
macron2022_c014,macron2022,macron,en,2022-12-31,new_year_address,14,110,95,0.019298197701573372,0.005570598412305117,0.1038307473063469,0.042817894369363785,0.006246815901249647,0.0014721369370818138,0.008475296199321747,0.0040380931459367275,0.135842964053154,0.0012193054426461458,0.0011650653323158622,0.009188991039991379,0.01568724401295185,0.006481212563812733,0.003932557534426451,0.7955908179283142,0.0032215008977800608,0.0004993933835066855,0.005431376863270998,0.0011043845443055034,0.0007104644901119173,0.0017787045799195766,0.0024196694139391184,0.001866632024757564,0.0017110761255025864,0.001914624823257327,0.0009451647638343275,0.005533669143915176,0.32232850790023804,0.48028209805488586,0.1973894089460373,0.135842964053154,0.006481212563812733,0.009188991039991379,0.7955908179283142,0.1038307473063469,0.12493909895420074
macron2022_c015,macron2022,macron,en,2022-12-31,new_year_address,15,88,81,0.09477047622203827,0.0089108319953084,0.1486472189426422,0.38167837262153625,0.014152832329273224,0.00578088266775012,0.004654250107705593,0.0021966530475765467,0.43900638818740845,0.00334983435459435,0.0007988574216142297,0.005871269386261702,0.14324909448623657,0.0029468643479049206,0.008525632321834564,0.11366640776395798,0.0015069879591464996,0.00033935048850253224,0.0037117411848157644,0.0019154733745381236,0.0007479038904421031,0.0016511187423020601,0.0008741202764213085,0.001639406313188374,0.0010842966148629785,0.0004449229163583368,0.0009653162560425699,0.002367684617638588,0.4903789162635803,0.4809923470020294,0.02862873673439026,0.43900638818740845,0.0029468643479049206,0.008525632321834564,0.11366640776395798,0.1486472189426422,0.46175017952919006
macron2022_c016,macron2022,macron,en,2022-12-31,new_year_address,16,124,108,0.11885103583335876,0.006581535097211599,0.2049659788608551,0.4353339374065399,0.026156844571232796,0.006589144468307495,0.007805537898093462,0.0029292975086718798,0.3051879107952118,0.0030315250623971224,0.0010560377268120646,0.00355919124558568,0.020475292578339577,0.0028561430517584085,0.005280762445181608,0.05129697173833847,0.0011490066535770893,0.0003566711093299091,0.0016628402518108487,0.001281369593925774,0.0005050455220043659,0.0016351178055629134,0.0007555701886303723,0.0007005241350270808,0.0008425941341556609,0.000600192230194807,0.0006156663876026869,0.001987331546843052,0.8717644810676575,0.12124928086996078,0.006986247841268778,0.4353339374065399,0.0028561430517584085,0.005280762445181608,0.05129697173833847,0.2049659788608551,0.8647782332263887
macron2022_c017,macron2022,macron,en,2022-12-31,new_year_address,17,92,79,0.23460522294044495,0.0383317656815052,0.22735321521759033,0.2061854749917984,0.06322403997182846,0.02056851051747799,0.0026627392508089542,0.006093780510127544,0.03990204259753227,0.019300471991300583,0.0014760562917217612,0.005318985320627689,0.053115114569664,0.018962528556585312,0.004583348054438829,0.011347726918756962,0.056621816009283066,0.0015845930902287364,0.00271258014254272,0.0016977093182504177,0.007366369944065809,0.0007639217656105757,0.0011287825182080269,0.0010936575708910823,0.006247301585972309,0.0005012450274080038,0.001339050941169262,0.0006553315324708819,0.8477324843406677,0.14604495465755463,0.00622253492474556,0.23460522294044495,0.056621816009283066,0.005318985320627689,0.06322403997182846,0.22735321521759033,0.8415099494159222
macron2022_c018,macron2022,macron,en,2022-12-31,new_year_address,18,111,102,0.13157165050506592,0.006567661184817553,0.19817769527435303,0.41505858302116394,0.03419627994298935,0.007436656858772039,0.0024540305603295565,0.002277848543599248,0.19298622012138367,0.006423171143978834,0.0006053997203707695,0.006014207378029823,0.09914938360452652,0.010821051895618439,0.009050173684954643,0.051665905863046646,0.00828569196164608,0.0005641980678774416,0.0036937689874321222,0.0015962709439918399,0.001665326883085072,0.0012439845595508814,0.0008918623207136989,0.00115931814070791,0.002071621362119913,0.00035943632246926427,0.0013748425990343094,0.001285735284909606,0.7410640120506287,0.24612294137477875,0.012813067063689232,0.41505858302116394,0.010821051895618439,0.009050173684954643,0.051665905863046646,0.19817769527435303,0.7282509449869394
macron2022_c019,macron2022,macron,en,2022-12-31,new_year_address,19,129,117,0.21664050221443176,0.008798167109489441,0.1367824226617813,0.47516804933547974,0.02037150040268898,0.00951722078025341,0.008205268532037735,0.004302978049963713,0.4168587028980255,0.0031804905738681555,0.001229265471920371,0.004841394256800413,0.021222686395049095,0.003149778349325061,0.005909886676818132,0.06771115958690643,0.0010266643948853016,0.00030002908897586167,0.0026466527488082647,0.0009669031715020537,0.0005615049740299582,0.001703773275949061,0.0008219147566705942,0.0011656804708763957,0.000824559130705893,0.0005776520119979978,0.00045417496585287154,0.0019578125793486834,0.8732489347457886,0.12020939588546753,0.006541715934872627,0.47516804933547974,0.003149778349325061,0.005909886676818132,0.06771115958690643,0.1367824226617813,0.866707218810916
macron2022_c020,macron2022,macron,en,2022-12-31,new_year_address,20,139,117,0.02179678902029991,0.002127629006281495,0.32854458689689636,0.4942324161529541,0.04663975536823273,0.002124826656654477,0.0020765915978699923,0.001512414775788784,0.19673943519592285,0.0021796259097754955,0.0009110338287428021,0.008932149037718773,0.009259475395083427,0.0063601769506931305,0.034667644649744034,0.015381098724901676,0.0012013745727017522,0.0003916605783160776,0.0014165478060021996,0.0006691999151371419,0.0003686119453050196,0.0031969838310033083,0.0009265401167795062,0.0010462087811902165,0.0007411733968183398,0.0004463640507310629,0.00038350102840922773,0.0012448059860616922,0.43328961730003357,0.504348635673523,0.062361765652894974,0.4942324161529541,0.0063601769506931305,0.034667644649744034,0.04663975536823273,0.32854458689689636,0.3709278516471386
macron2022_c021,macron2022,macron,en,2022-12-31,new_year_address,21,105,96,0.010208111256361008,0.0022867454681545496,0.13936534523963928,0.07474489510059357,0.044052645564079285,0.0018301430391147733,0.003972948994487524,0.003029532264918089,0.7387175559997559,0.003572475863620639,0.0018513412214815617,0.009462645277380943,0.021499278023838997,0.09644830226898193,0.013805975206196308,0.10978227108716965,0.015651073306798935,0.0013129465514793992,0.002755772555246949,0.0027777967043220997,0.0013979611685499549,0.003586830571293831,0.0013638183008879423,0.0008902143454179168,0.00581330293789506,0.0011302308412268758,0.0034067444503307343,0.0024786051362752914,0.1655144989490509,0.6406762599945068,0.19380925595760345,0.7387175559997559,0.09644830226898193,0.013805975206196308,0.10978227108716965,0.13936534523963928,-0.02829475700855255
macron2022_c022,macron2022,macron,en,2022-12-31,new_year_address,22,105,94,0.0357942096889019,0.0054457406513392925,0.21380342543125153,0.6000810265541077,0.027221178635954857,0.006270627491176128,0.0037776236422359943,0.0030411193147301674,0.20084361732006073,0.005887066014111042,0.0005665381322614849,0.0054483008570969105,0.03829893469810486,0.004071591421961784,0.008149022236466408,0.03483252227306366,0.002571894321590662,0.0004663030558731407,0.0016714303055778146,0.0017268010415136814,0.0007380138267762959,0.0014660221058875322,0.0007936221081763506,0.0010041359346359968,0.0011304885847494006,0.00045233702985569835,0.0011036588111892343,0.0010757395066320896,0.1406329721212387,0.6379268765449524,0.2214401662349701,0.6000810265541077,0.004071591421961784,0.008149022236466408,0.03483252227306366,0.21380342543125153,-0.08080719411373138
macron2022_c023,macron2022,macron,en,2022-12-31,new_year_address,23,161,124,0.04472309350967407,0.0064974999986588955,0.3349899351596832,0.24765940010547638,0.024071721360087395,0.003936519846320152,0.006085538305342197,0.0022733695805072784,0.3359355032444,0.002030421746894717,0.0011794216698035598,0.00467678764835,0.010567652992904186,0.004611740820109844,0.012335757724940777,0.09308252483606339,0.0010675117373466492,0.0003182943619322032,0.0018731197342276573,0.0008701306651346385,0.0004156890499871224,0.0017744654323905706,0.0007096612825989723,0.0006972710834816098,0.0007989932782948017,0.0004702906298916787,0.00046179929631762207,0.0013484841911122203,0.5377287864685059,0.4416382312774658,0.02063300646841526,0.3359355032444,0.004611740820109844,0.012335757724940777,0.09308252483606339,0.3349899351596832,0.5170957800000906
macron2022_c024,macron2022,macron,en,2022-12-31,new_year_address,24,154,134,0.8629950881004333,0.07648330181837082,0.048390232026576996,0.17571915686130524,0.009650427848100662,0.019350962713360786,0.008532050997018814,0.0031882282346487045,0.18694229423999786,0.0032710200175642967,0.0017951816553249955,0.006212954875081778,0.07067905366420746,0.0027311344165354967,0.007524662185460329,0.0313824824988842,0.0019274904625490308,0.0004488833073992282,0.004420056939125061,0.0014539615949615836,0.0010656157974153757,0.0012978252489119768,0.0011504649883136153,0.0018134054262191057,0.001465318608097732,0.0006259185611270368,0.0005344182136468589,0.0020689868833869696,0.5380135178565979,0.4334692060947418,0.028517305850982666,0.8629950881004333,0.0027311344165354967,0.007524662185460329,0.0313824824988842,0.048390232026576996,0.5094962120056152
macron2022_c025,macron2022,macron,en,2022-12-31,new_year_address,25,111,87,0.059948377311229706,0.7298259735107422,0.03644333407282829,0.05310019478201866,0.008211759850382805,0.004741868004202843,0.03891300782561302,0.016062960028648376,0.3094046413898468,0.004292909521609545,0.0028118747286498547,0.0022873885463923216,0.010177643969655037,0.0014495985815301538,0.0015153692802414298,0.08028005063533783,0.0010385558707639575,0.00031066202791407704,0.00167602370493114,0.000737174937967211,0.0005209260270930827,0.001841209246776998,0.0006758051458746195,0.0005677652079612017,0.0009511313401162624,0.0014997062971815467,0.00048786361003294587,0.003258502809330821,0.8635120987892151,0.13308309018611908,0.003404854331165552,0.7298259735107422,0.0014495985815301538,0.0022873885463923216,0.08028005063533783,0.03644333407282829,0.8601072444580495
macron2022_c026,macron2022,macron,en,2022-12-31,new_year_address,26,177,156,0.08963009715080261,0.0803861990571022,0.04313966631889343,0.06476911157369614,0.0043525598011910915,0.0036395350471138954,0.009749036282300949,0.00646205386146903,0.28306108713150024,0.003107768716290593,0.0010782398749142885,0.005904748570173979,0.1991194784641266,0.0030016517266631126,0.004011847544461489,0.6440654993057251,0.0032699895091354847,0.0004444464575499296,0.01689106412231922,0.0015356417279690504,0.001330640516243875,0.0014228826621547341,0.0018553213449195027,0.0017830440774559975,0.0035478933714330196,0.0012844568118453026,0.0011905506253242493,0.005209540948271751,0.9050396680831909,0.08966559916734695,0.005294774658977985,0.28306108713150024,0.0035478933714330196,0.005904748570173979,0.6440654993057251,0.04313966631889343,0.8997448934242129
