,erdogan,macron,merkel,putin,trump
erdogan,0.5603317022323608,0.5139864683151245,0.46357524394989014,0.4669339060783386,0.4670947194099426
macron,0.5074739456176758,0.588378369808197,0.4991416037082672,0.47396647930145264,0.47971853613853455
merkel,0.48080208897590637,0.523490309715271,0.5382351279258728,0.45534729957580566,0.457201212644577
putin,0.5532048940658569,0.5635135769844055,0.511940598487854,0.662901759147644,0.503049910068512
trump,0.48183107376098633,0.5015255808830261,0.4569127559661865,0.4665149748325348,0.5523033738136292
