leader,n_speeches,conflict_threat_framing_pct,z_conflict_threat_framing_pct,cooperation_solidarity_framing_pct,z_cooperation_solidarity_framing_pct,past_orientation_pct,z_past_orientation_pct,future_orientation_pct,z_future_orientation_pct,us_vs_them_pct,z_us_vs_them_pct,gratitude_recognition_pct,z_gratitude_recognition_pct,promises_commitments_pct,z_promises_commitments_pct,fam_affiliative_positive,z_fam_affiliative_positive,fam_threat_negative,z_fam_threat_negative,fam_hostility,z_fam_hostility,valence,z_valence
erdogan,5,0.4815346263416605,-0.26618917399347747,0.40192105857606836,-0.7572111782376469,0.5112246357485959,-0.0016947881019567762,0.4756801253582418,-0.23802331014098863,0.4134123436947741,-0.5730214854319104,0.3719351362657143,-0.8721086263485368,0.43531847231045184,-0.4657626565504803,0.3870777268112797,-0.6462613673887014,0.03690582515603758,0.12939124188260812,0.014344808692865899,-0.21022451652866084,0.38909198000944095,-0.6267252214850954
macron,4,0.4703358632824238,-0.35791092213124287,0.47451368741386446,-0.2795616203235702,0.48134142586711604,-0.20215107866620063,0.5672614960625608,0.4696650869642306,0.4034105999015805,-0.6351412750105756,0.46073322918819115,-0.32300153479779997,0.5494773197671033,0.32340612161816656,0.45434969663822483,0.009494947234862362,0.027789853548755128,-0.1577741716517895,0.011446729195060524,-0.41435438550390635,0.4650429719863223,-0.29954604155704967
merkel,4,0.46283861350694444,-0.41931599445887413,0.5050074595708334,-0.07891677492950001,0.31676136494375,-1.3061525779824266,0.4150309879333334,-0.7066851189778746,0.45249368649652777,-0.3302913334209432,0.3937385239097222,-0.737281465301208,0.4265237546631944,-0.5265596664595,0.46453964836998946,0.10882495364025688,0.037410091618059776,0.14527631627033977,0.021457181281423075,0.290744378805212,0.48647796105958857,-0.20720910211467072
putin,4,0.5225378791893939,0.06964166827324408,0.6572173141856061,0.9226032269065332,0.7139290687121213,1.3580446399565835,0.5506996670719697,0.3416847551419043,0.5629507883863636,0.35574622850253457,0.7391075030984848,1.398401289054262,0.45328230314393936,-0.34158047754350707,0.5382311537184499,0.827157865411386,0.009238968071947525,-0.7421521106002829,0.011118772469379775,-0.43745442934102613,0.7703869141972091,1.0158045287023056
trump,3,0.6833923652678572,1.387095621078285,0.5944878874345237,0.5098521881914636,0.541765046904762,0.20317000242598518,0.5397604246071429,0.2571525527306388,0.7903261582440475,1.767950982291828,0.6751155986607142,1.0026899919738883,0.7200536163392858,1.5025831240972547,0.4345473902178041,-0.18353474273417447,0.05789402533991957,0.7905478848379622,0.03292451043463577,1.098460108934062,0.6194978340395859,0.36580952243437787
