chunk_id,speech_id,leader,language,speech_date,speech_type,chunk_index,n_chunks_in_speech,relative_position,token_count,word_count,national_identity_cos,national_identity_cos_en,national_identity_pct,national_identity_rel,national_identity_kw,security_military_cos,security_military_cos_en,security_military_pct,security_military_rel,security_military_kw,economy_welfare_cos,economy_welfare_cos_en,economy_welfare_pct,economy_welfare_rel,economy_welfare_kw,foreign_policy_cos,foreign_policy_cos_en,foreign_policy_pct,foreign_policy_rel,foreign_policy_kw,democracy_institutions_cos,democracy_institutions_cos_en,democracy_institutions_pct,democracy_institutions_rel,democracy_institutions_kw,social_solidarity_cos,social_solidarity_cos_en,social_solidarity_pct,social_solidarity_rel,social_solidarity_kw,crisis_resilience_cos,crisis_resilience_cos_en,crisis_resilience_pct,crisis_resilience_rel,crisis_resilience_kw,future_reform_technology_cos,future_reform_technology_cos_en,future_reform_technology_pct,future_reform_technology_rel,future_reform_technology_kw,conflict_threat_framing_cos,conflict_threat_framing_cos_en,conflict_threat_framing_pct,conflict_threat_framing_rel,cooperation_solidarity_framing_cos,cooperation_solidarity_framing_cos_en,cooperation_solidarity_framing_pct,cooperation_solidarity_framing_rel,past_orientation_cos,past_orientation_cos_en,past_orientation_pct,past_orientation_rel,future_orientation_cos,future_orientation_cos_en,future_orientation_pct,future_orientation_rel,us_vs_them_cos,us_vs_them_cos_en,us_vs_them_pct,us_vs_them_rel,gratitude_recognition_cos,gratitude_recognition_cos_en,gratitude_recognition_pct,gratitude_recognition_rel,promises_commitments_cos,promises_commitments_cos_en,promises_commitments_pct,promises_commitments_rel,top_theme_emb,top_theme_margin,national_identity_nli,security_military_nli,economy_welfare_nli,foreign_policy_nli,democracy_institutions_nli,social_solidarity_nli,crisis_resilience_nli,future_reform_technology_nli,conflict_threat_framing_nli,cooperation_solidarity_framing_nli,past_orientation_nli,future_orientation_nli,us_vs_them_nli,gratitude_recognition_nli,promises_commitments_nli,top_theme_nli
trump1_c023,trump1,trump,en,2021-01-19,farewell_address,23,28,0.852,173,146,0.54009384,0.54009384,0.97727275,0.13311759,3.4246576,0.42741394,0.42741394,0.5392562,0.0021657944,0.0,0.3696612,0.3696612,0.3161157,-0.030621856,0.0,0.3695919,0.3695919,0.3409091,-0.024882346,0.0,0.4266822,0.4266822,0.82024795,0.047640175,0.0,0.43601358,0.43601358,0.7789256,0.04112962,0.6849315,0.44115508,0.44115508,0.44834712,-0.0061246157,0.0,0.3409015,0.3409015,0.1714876,-0.05695057,0.0,0.46858016,0.46858016,0.803719,0.055853367,0.41854528,0.41854528,0.6136364,0.01859659,0.366772,0.366772,0.27892563,-0.039601088,0.36838633,0.36838633,0.07644628,-0.08480266,0.49868006,0.49868006,0.96900827,0.119445175,0.39769217,0.39769217,0.3285124,-0.027509809,0.38273817,0.38273817,0.16735537,-0.048632354,national_identity,0.1570248,0.93949836,0.0023504829,0.0003521251,0.22738355,0.4139509,0.65013415,0.32362056,0.00019716943,0.0018422531,0.56363314,0.98189265,0.00018450373,0.05241244,0.84887826,0.9148439,national_identity
trump1_c024,trump1,trump,en,2021-01-19,farewell_address,24,28,0.889,84,71,0.47685274,0.47685274,0.86570245,0.06987649,1.4084507,0.46232086,0.46232086,0.71694213,0.03707272,1.4084507,0.38529378,0.38529378,0.39876032,-0.014989287,0.0,0.36717588,0.36717588,0.32438016,-0.027298361,0.0,0.39506245,0.39506245,0.64669424,0.016020417,1.4084507,0.4344694,0.4344694,0.7541322,0.03958544,1.4084507,0.522998,0.522998,0.9359504,0.07571828,1.4084507,0.3453774,0.3453774,0.17975207,-0.052474678,0.0,0.4435331,0.4435331,0.69214875,0.030806303,0.39512223,0.39512223,0.45661157,-0.0048264563,0.43298894,0.43298894,0.65495867,0.026615858,0.4172081,0.4172081,0.3285124,-0.03598088,0.45469838,0.45469838,0.8780992,0.0754635,0.4652646,0.4652646,0.7334711,0.040062606,0.39176774,0.39176774,0.22107439,-0.039602786,crisis_resilience,0.07024795,0.41825128,0.6198021,0.0009907909,0.7021217,0.0037948343,0.44789797,0.8781315,0.0015307452,0.25717583,0.0025509123,0.997981,0.0006719279,0.9900636,0.9446383,0.9930961,crisis_resilience
trump1_c025,trump1,trump,en,2021-01-19,farewell_address,25,28,0.926,99,89,0.4530548,0.4530548,0.75,0.046078533,0.0,0.44748372,0.44748372,0.62603307,0.022235572,0.0,0.3480654,0.3480654,0.17975207,-0.052217662,0.0,0.37075818,0.37075818,0.3533058,-0.023716062,0.0,0.35077357,0.35077357,0.28305784,-0.028268456,0.0,0.4170442,0.4170442,0.642562,0.022160232,4.494382,0.41694677,0.41694677,0.25826445,-0.030332923,0.0,0.34649134,0.34649134,0.18801653,-0.051360726,0.0,0.4035604,0.4035604,0.42768595,-0.00916639,0.38078672,0.38078672,0.34504133,-0.01916197,0.46222466,0.46222466,0.81198347,0.05585158,0.44334227,0.44334227,0.48140496,-0.009846717,0.42229724,0.42229724,0.7623967,0.04306236,0.47716504,0.47716504,0.82438016,0.05196306,0.41210657,0.41210657,0.34917355,-0.019263953,national_identity,0.10743803,0.99959314,0.19726077,0.0026834398,0.5496406,0.32283276,0.99982053,0.9889706,0.0028118587,0.0016776673,0.8968627,0.9977128,0.0005347357,0.020449394,0.9987031,0.99918807,social_solidarity
trump1_c026,trump1,trump,en,2021-01-19,farewell_address,26,28,0.963,170,149,0.5246757,0.5246757,0.96487606,0.117699474,4.0268455,0.47907847,0.47907847,0.78305787,0.053830326,0.67114097,0.37754315,0.37754315,0.3409091,-0.022739917,0.0,0.43592274,0.43592274,0.7995868,0.041448504,1.3422819,0.40041953,0.40041953,0.66735536,0.021377504,0.0,0.41141593,0.41141593,0.6136364,0.016531974,0.67114097,0.47377175,0.47377175,0.7086777,0.02649206,0.0,0.34644338,0.34644338,0.1838843,-0.05140868,0.0,0.47468364,0.47468364,0.83677685,0.061956853,0.41379297,0.41379297,0.572314,0.013844281,0.44082862,0.44082862,0.7086777,0.034455538,0.4311471,0.4311471,0.41528925,-0.022041887,0.46759436,0.46759436,0.8987603,0.088359475,0.48058197,0.48058197,0.83677685,0.055379987,0.4384048,0.4384048,0.5433884,0.007034272,national_identity,0.16528928,0.9993108,0.16161774,0.001044386,0.96954125,0.4371626,0.9931162,0.9553608,0.0008279718,0.06371499,0.74562997,0.9995178,0.0046636546,0.9840936,0.9955446,0.9994715,national_identity
trump1_c027,trump1,trump,en,2021-01-19,farewell_address,27,28,1.0,123,109,0.46099275,0.46099275,0.7995868,0.0540165,3.6697247,0.41262546,0.41262546,0.4318182,-0.012622684,0.0,0.3909619,0.3909619,0.44008264,-0.009321183,0.0,0.3554869,0.3554869,0.2376033,-0.03898734,0.0,0.37511942,0.37511942,0.50206614,-0.0039226115,0.0,0.43128234,0.43128234,0.7458678,0.03639838,1.8348624,0.44303328,0.44303328,0.46487603,-0.0042464137,0.0,0.40378308,0.40378308,0.5516529,0.00593102,0.9174312,0.39626887,0.39626887,0.3822314,-0.016457915,0.39581805,0.39581805,0.4607438,-0.0041306317,0.42119312,0.42119312,0.5640496,0.014820039,0.49983856,0.49983856,0.75,0.046649575,0.40366843,0.40366843,0.66322315,0.024433553,0.47090852,0.47090852,0.7706612,0.04570654,0.49057066,0.49057066,0.8904959,0.059200138,national_identity,0.053718984,0.9957104,0.7783967,0.52658623,0.8308859,0.8928548,0.99975985,0.11945949,0.008372341,0.0012448432,0.7624462,0.013821962,0.32136682,0.025516601,0.7059371,0.99937487,social_solidarity
trump2_c000,trump2,trump,en,,composite_excerpts,0,2,0.0,99,80,0.35318494,0.35318494,0.19214876,-0.053791314,1.25,0.44945017,0.44945017,0.642562,0.024202019,0.0,0.33871728,0.33871728,0.13429752,-0.061565787,0.0,0.37319934,0.37319934,0.37396693,-0.021274894,1.25,0.34670764,0.34670764,0.25413224,-0.032334387,0.0,0.37882304,0.37882304,0.39049587,-0.016060919,2.5,0.43599832,0.43599832,0.4070248,-0.011281371,0.0,0.31758004,0.31758004,0.08057851,-0.08027202,0.0,0.460943,0.460943,0.7706612,0.048216224,0.3946507,0.3946507,0.44834712,-0.0052979887,0.32725197,0.32725197,0.1301653,-0.07912111,0.39316076,0.39316076,0.1838843,-0.060028225,0.4128561,0.4128561,0.7210744,0.03362122,0.38027215,0.38027215,0.22933884,-0.044929832,0.42511714,0.42511714,0.4194215,-0.0062533915,security_military,0.23553717,0.9990836,0.8610424,0.02405355,0.97728425,0.80995333,0.9992446,0.89138633,0.09829552,0.023464656,0.99210036,0.5954925,0.9872528,0.9972744,0.9986646,0.99957114,social_solidarity
trump2_c001,trump2,trump,en,,composite_excerpts,1,2,1.0,104,82,0.39279377,0.39279377,0.4318182,-0.014182478,1.2195122,0.5002519,0.5002519,0.8822314,0.07500374,1.2195122,0.51188695,0.51188695,0.9607438,0.111603886,1.2195122,0.39771336,0.39771336,0.53512394,0.003239125,0.0,0.39506665,0.39506665,0.65082645,0.01602462,2.4390244,0.37593696,0.37593696,0.36157024,-0.018947005,0.0,0.44907564,0.44907564,0.49380165,0.0017959476,0.0,0.39435095,0.39435095,0.49380165,-0.0035011172,0.0,0.47038615,0.47038615,0.8161157,0.057659358,0.38835612,0.38835612,0.41528925,-0.011592567,0.4555267,0.4555267,0.7871901,0.049153626,0.47650883,0.47650883,0.63429755,0.02331984,0.42682603,0.42682603,0.7789256,0.04759115,0.42960986,0.42960986,0.5433884,0.0044078827,0.5084638,0.5084638,0.9318182,0.07709327,economy_welfare,0.07851237,0.9994429,0.5316957,0.94864136,0.8834373,0.96860474,0.9627257,0.98362845,0.0011469156,0.058399513,0.18646513,0.9994715,0.9985018,0.9530352,0.99116117,0.9997585,national_identity
trump3_c000,trump3,trump,en,2017-01-20,inaugural_address,0,16,0.0,115,101,0.4600228,0.4600228,0.7913223,0.053046554,2.970297,0.4536549,0.4536549,0.66322315,0.02840674,0.0,0.4002281,0.4002281,0.5433884,-5.4955482e-05,0.0,0.4115337,0.4115337,0.6053719,0.017059475,0.990099,0.40875125,0.40875125,0.7210744,0.02970922,0.0,0.428841,0.428841,0.7210744,0.033957034,0.990099,0.4833523,0.4833523,0.79545456,0.03607261,2.970297,0.41139585,0.41139585,0.588843,0.013543785,0.0,0.44744623,0.44744623,0.7210744,0.034719437,0.45046046,0.45046046,0.85330576,0.050511777,0.43887717,0.43887717,0.69214875,0.03250408,0.49443692,0.49443692,0.7376033,0.041247934,0.43734044,0.43734044,0.8285124,0.05810556,0.51583284,0.51583284,0.94008267,0.09063086,0.50692594,0.50692594,0.927686,0.075555414,crisis_resilience,0.004132271,0.9995345,0.050190784,0.0016293088,0.894098,0.52445555,0.99901694,0.2260834,0.00032822453,0.00053578045,0.9957561,0.9795897,0.96178585,0.3418296,0.9997064,0.99975747,national_identity
trump3_c001,trump3,trump,en,2017-01-20,inaugural_address,1,16,0.067,107,86,0.39699003,0.39699003,0.45247933,-0.009986222,1.1627907,0.3798751,0.3798751,0.22933884,-0.045373052,0.0,0.4280573,0.4280573,0.71694213,0.027774245,1.1627907,0.36688823,0.36688823,0.32024795,-0.027586013,0.0,0.40895882,0.40895882,0.7252066,0.029916793,0.0,0.37428087,0.37428087,0.34917355,-0.02060309,0.0,0.4109531,0.4109531,0.22933884,-0.036326587,0.0,0.35997522,0.35997522,0.26652893,-0.037876844,0.0,0.38864133,0.38864133,0.3409091,-0.024085462,0.37213594,0.37213594,0.303719,-0.02781275,0.42388973,0.42388973,0.5847107,0.017516643,0.42137492,0.42137492,0.36983472,-0.03181407,0.4476047,0.4476047,0.86570245,0.068369806,0.4631811,0.4631811,0.7252066,0.037979126,0.4519657,0.4519657,0.66322315,0.020595163,democracy_institutions,0.008264482,0.97038054,0.2959416,0.09760522,0.7469705,0.9861247,0.9858821,0.11516224,0.009802816,0.001949402,0.04208773,0.9968519,0.016882466,0.17297365,0.75146586,0.99374056,democracy_institutions
trump3_c002,trump3,trump,en,2017-01-20,inaugural_address,2,16,0.133,90,77,0.46514285,0.46514285,0.81198347,0.058166593,2.5974026,0.4259348,0.4259348,0.5144628,0.0006866455,0.0,0.40013292,0.40013292,0.5392562,-0.0001501441,0.0,0.3561293,0.3561293,0.25,-0.03834495,0.0,0.39947554,0.39947554,0.65909094,0.020433515,0.0,0.4014182,0.4014182,0.5433884,0.0065342486,1.2987013,0.44552013,0.44552013,0.47727272,-0.0017595589,0.0,0.35849577,0.35849577,0.2376033,-0.03935629,0.0,0.43273315,0.43273315,0.6177686,0.020006359,0.39277726,0.39277726,0.44008264,-0.0071714222,0.427504,0.427504,0.6136364,0.02113092,0.422773,0.422773,0.37809917,-0.030415982,0.4637649,0.4637649,0.8946281,0.084530026,0.48386234,0.48386234,0.84917355,0.05866036,0.42840368,0.42840368,0.4731405,-0.002966851,national_identity,0.15289253,0.8603985,0.6757646,0.31132218,0.14404348,0.9921385,0.9940889,0.96805066,0.00012291357,0.00064999826,0.010150015,0.0054692747,0.00015781862,0.7094848,0.97737354,0.54522514,social_solidarity
