leader,conflict_threat_framing_cos,conflict_threat_framing_cos_en,conflict_threat_framing_pct,conflict_threat_framing_rel,cooperation_solidarity_framing_cos,cooperation_solidarity_framing_cos_en,cooperation_solidarity_framing_pct,cooperation_solidarity_framing_rel,past_orientation_cos,past_orientation_cos_en,past_orientation_pct,past_orientation_rel,future_orientation_cos,future_orientation_cos_en,future_orientation_pct,future_orientation_rel,us_vs_them_cos,us_vs_them_cos_en,us_vs_them_pct,us_vs_them_rel,gratitude_recognition_cos,gratitude_recognition_cos_en,gratitude_recognition_pct,gratitude_recognition_rel,promises_commitments_cos,promises_commitments_cos_en,promises_commitments_pct,promises_commitments_rel,conflict_threat_framing_nli,cooperation_solidarity_framing_nli,past_orientation_nli,future_orientation_nli,us_vs_them_nli,gratitude_recognition_nli,promises_commitments_nli,conflict_threat_framing_rate,cooperation_solidarity_framing_rate,past_orientation_rate,future_orientation_rate,us_vs_them_rate,gratitude_recognition_rate,promises_commitments_rate,n_speeches,n_chunks
erdogan,0.41171459889438344,0.41171459889438344,0.48999258617570207,-0.0010121904196581219,0.3902759917619048,0.3902759917619048,0.43664870387228333,-0.009672695892100121,0.41044201134554337,0.41044201134554337,0.5188294031221001,0.004068928445604397,0.4548284298205128,0.4548284298205128,0.5054798776710623,0.0016394434192918202,0.3694803964175824,0.3694803964175824,0.4558825006813187,-0.009754482962936507,0.40674900433638583,0.40674900433638583,0.40763554490280834,-0.01845297767834432,0.4214594375213675,0.4214594375213675,0.4486387349106227,-0.009911088848369963,0.10882238819405068,0.35073057471695723,0.6478448064672101,0.5997028558427105,0.5100800462566936,0.7069913727291648,0.8966542310887669,0.2313186813186813,0.24560439560439562,0.2917582417582418,0.34304029304029304,0.12326007326007327,0.12472527472527473,0.16996336996336997,5,61
macron,0.3992685959844757,0.3992685959844757,0.43428608122508106,-0.013458192187831994,0.39414322728620765,0.39414322728620765,0.46534850245889847,-0.005805460489610313,0.4003433044292154,0.4003433044292154,0.483610021436411,-0.0060297789521048875,0.4709810061944023,0.4709810061944023,0.5792959512807486,0.017792020248063638,0.35430107411594225,0.35430107411594225,0.38503351852172646,-0.024933806322191998,0.4134926363270121,0.4134926363270121,0.4340432679775927,-0.011709344420685448,0.4439385284194126,0.4439385284194126,0.5740123717425307,0.012568000784563372,0.08146434423301929,0.3582984552107733,0.5253979553141807,0.7142525835350066,0.491559807119119,0.8209906937984077,0.9231564117382958,0.18643865272154747,0.16691501724396463,0.24254948268106163,0.3141423939121307,0.12887286324786323,0.16444791198080672,0.3589767019043335,4,75
merkel,0.4013256492013889,0.4013256492013889,0.4472423071076389,-0.011401141074548612,0.41235954368055555,0.41235954368055555,0.5666752752916666,0.012410857840277779,0.37334068760416667,0.37334068760416667,0.3346390032777778,-0.033032396030208334,0.4304493702430556,0.4304493702430556,0.3923037139618056,-0.02273961613402778,0.37277617149305553,0.37277617149305553,0.4848197891354167,-0.0064587103,0.4042197744791667,0.4042197744791667,0.4018595069513889,-0.020982209217708332,0.4136371251736111,0.4136371251736111,0.38906106510763894,-0.01773340181701389,0.035341186532013895,0.44224307255718753,0.5384151113311111,0.3472187061411111,0.5032340675143749,0.6675746204618056,0.9168112016944444,0.11458333333333333,0.3888888888888889,0.12152777777777778,0.12152777777777778,0.2326388888888889,0.14930555555555555,0.12152777777777778,4,34
putin,0.41741893184090906,0.41741893184090906,0.5178750282765152,0.004692141005303031,0.4206158942916666,0.4206158942916666,0.616452227344697,0.02066720866439394,0.4459053374469697,0.4459053374469697,0.6429830310606061,0.03953225473670455,0.4668449083333333,0.4668449083333333,0.5500125219431818,0.013655922363636363,0.38642484029545454,0.38642484029545454,0.5468836131818182,0.007189959506060607,0.4748304985189394,0.4748304985189394,0.744768972625,0.04962851647689394,0.40723275954924243,0.40723275954924243,0.35054000513257577,-0.02413776621666667,0.037922081323117425,0.40653018982386363,0.5280242541373636,0.611568645397538,0.25287098574575756,0.9467988935757576,0.9481800101515151,0.19696969696969696,0.39734848484848484,0.43446969696969695,0.3037878787878788,0.19772727272727275,0.5818181818181818,0.09166666666666667,4,26
trump,0.4527923947916667,0.4527923947916667,0.7042994946071429,0.040065607213857136,0.40170830017857145,0.40170830017857145,0.5096541722440476,0.0017596122362499994,0.4050748006547619,0.4050748006547619,0.5085965230416667,-0.0012982806544642852,0.43989475535714284,0.43989475535714284,0.44570297447142854,-0.013294231368452382,0.43833943898809524,0.43833943898809524,0.7675742825833334,0.059104559536904765,0.43724361107142856,0.43724361107142856,0.5644554256488096,0.01204163146845238,0.4619151651190476,0.4619151651190476,0.6618088428880953,0.030544638570833338,0.0674266682017738,0.45135331239910714,0.7520039363446727,0.5851322798771429,0.6325037744226191,0.8313068848571428,0.967756031825,0.6488095238095238,0.16964285714285712,0.25892857142857145,0.09523809523809523,0.6547619047619048,0.2886904761904762,0.45535714285714285,3,46
