speech_id,leader,language,speech_date,speech_type,national_identity_cos,national_identity_cos_en,national_identity_pct,national_identity_rel,national_identity_kw,security_military_cos,security_military_cos_en,security_military_pct,security_military_rel,security_military_kw,economy_welfare_cos,economy_welfare_cos_en,economy_welfare_pct,economy_welfare_rel,economy_welfare_kw,foreign_policy_cos,foreign_policy_cos_en,foreign_policy_pct,foreign_policy_rel,foreign_policy_kw,democracy_institutions_cos,democracy_institutions_cos_en,democracy_institutions_pct,democracy_institutions_rel,democracy_institutions_kw,social_solidarity_cos,social_solidarity_cos_en,social_solidarity_pct,social_solidarity_rel,social_solidarity_kw,crisis_resilience_cos,crisis_resilience_cos_en,crisis_resilience_pct,crisis_resilience_rel,crisis_resilience_kw,future_reform_technology_cos,future_reform_technology_cos_en,future_reform_technology_pct,future_reform_technology_rel,future_reform_technology_kw,national_identity_nli,security_military_nli,economy_welfare_nli,foreign_policy_nli,democracy_institutions_nli,social_solidarity_nli,crisis_resilience_nli,future_reform_technology_nli,n_chunks
erdogan1,erdogan,en,,symposium_speech,0.367061569,0.367061569,0.31920000000000004,-0.03882368193,1.755294495,0.37330843,0.37330843,0.2204,-0.05079417525,0.29093132499999996,0.329760198,0.329760198,0.1416,-0.06940457077,0.187838545,0.365998696,0.365998696,0.3156,-0.027916300100000003,0.20618556,0.459003611,0.459003611,0.9076000000000001,0.08048833920000001,1.065436005,0.323169862,0.323169862,0.148,-0.069578135,0.19176136,0.378465689,0.378465689,0.1672,-0.0666680863,0.084745765,0.36371117599999997,0.36371117599999997,0.3148,-0.0343607103,0.0,0.8292518345,0.21102346604000002,0.031216963361,0.79056278,0.8251880549999999,0.5683986557,0.3465745174,0.07913410854700001,10
erdogan2022,erdogan,en,2022-12-31,new_year_message,0.3827395861538462,0.3827395861538462,0.37153846153846154,-0.023145664153846154,1.2418867692307693,0.41252779153846153,0.41252779153846153,0.42876923076923074,-0.011574813784615383,0.35885716923076927,0.4341757407692307,0.4341757407692307,0.5666153846153846,0.03501097730769231,1.3614028846153847,0.39040905230769235,0.39040905230769235,0.48661538461538456,-0.003505943346153847,0.6696831076923077,0.36463693923076923,0.36463693923076923,0.41492307692307695,-0.013878336353846155,0.2634792153846154,0.3451013246153846,0.3451013246153846,0.22784615384615386,-0.04764667407692307,0.35394367692307693,0.46017322923076925,0.46017322923076925,0.5875384615384616,0.015039452692307692,0.3350456692307692,0.3922614138461539,0.3922614138461539,0.47215384615384615,-0.0058104738538461535,0.061050061538461535,0.8844689176923077,0.2752601169669231,0.36039468252384615,0.7662064087692309,0.3177719079692307,0.646522806923077,0.5591199109230769,0.05964939788923077,13
erdogan2023,erdogan,en,2023-12-31,new_year_message,0.44269204928571426,0.44269204928571426,0.6562857142857144,0.03680680018571429,1.3165768714285715,0.46531285214285717,0.46531285214285717,0.7188571428571429,0.04121024905714286,0.665904342857143,0.4132277385714286,0.4132277385714286,0.6165714285714285,0.014062973071428573,0.7366348521428572,0.44896591142857145,0.44896591142857145,0.7997142857142857,0.0550509115,0.8539752142857143,0.39412350285714287,0.39412350285714287,0.6002857142857143,0.015608227857142857,0.5327452092857142,0.40033743714285713,0.40033743714285713,0.5494285714285715,0.007589440285714287,0.5847584214285714,0.47050842785714286,0.47050842785714286,0.6634285714285715,0.025374650807142858,0.19727892142857145,0.4096186078571429,0.4096186078571429,0.5851428571428572,0.011546722428571427,0.31741360214285713,0.8583012050000001,0.2174976484857143,0.018853880461428572,0.8070540278571429,0.2561868922428571,0.8923811928571429,0.6689868690714286,0.0018144114868571429,14
erdogan2024,erdogan,en,2024-12-31,new_year_message,0.4106557158333333,0.4106557158333333,0.534,0.004770467383333333,1.9658189916666666,0.4452008691666667,0.4452008691666667,0.6123333333333333,0.021098266066666666,0.5826182083333333,0.4105379866666667,0.4105379866666667,0.511,0.011373224500000001,0.8471502333333333,0.4217417433333333,0.4217417433333333,0.6393333333333333,0.027826745495,0.10416666666666667,0.38606211166666665,0.38606211166666665,0.5399999999999999,0.0075468395833333335,0.5340375583333333,0.38258559750000004,0.38258559750000004,0.4446666666666667,-0.010162400175,0.5302954416666666,0.44652565666666666,0.44652565666666666,0.5033333333333333,0.0013918800416666658,0.22025155,0.39633128666666667,0.39633128666666667,0.5106666666666667,-0.001740597179166666,0.11574073333333333,0.8197230866666666,0.14934577416083333,0.15254413632083333,0.6235674192833334,0.31268883006666665,0.778558457425,0.3972921281083333,0.009769611033333334,12
erdogan2025,erdogan,en,2025-12-31,new_year_message,0.39034358357142857,0.39034358357142857,0.402,-0.015541666121428571,1.2910147,0.4314666557142857,0.4314666557142857,0.4977142857142857,0.007364051457142857,0.8391859857142857,0.3850555685714286,0.3850555685714286,0.416,-0.014109198607142857,0.4793555092857143,0.39783960214285713,0.39783960214285713,0.5497142857142857,0.003924603971428571,0.32008338571428574,0.36878259571428573,0.36878259571428573,0.4417142857142857,-0.009732683071428569,0.3943903735714286,0.3739029057142857,0.3739029057142857,0.3931428571428571,-0.018845091978571427,0.59174715,0.4328207107142857,0.4328207107142857,0.4208571428571429,-0.012313061192857144,0.6366537,0.3767703392857143,0.3767703392857143,0.4014285714285714,-0.021301546285714287,0.1797585142857143,0.8468278742857143,0.41695357389785714,0.16918023977600002,0.6047635289285714,0.4156884871428571,0.8254857448571429,0.4990256019428571,0.002566178948214286,14
macron2022,macron,en,2022-12-31,new_year_address,0.39321197148148146,0.39321197148148146,0.4842222222222222,-0.012673276270370371,1.253340891111111,0.4012368781481481,0.4012368781481481,0.4085185185185185,-0.022865725925925926,0.24809909074074074,0.4169587214814815,0.4169587214814815,0.6316296296296295,0.01779395535185185,0.6194351140740741,0.3779179859259259,0.3779179859259259,0.4513333333333333,-0.015997010740740742,0.49614307074074077,0.37244031814814815,0.37244031814814815,0.49207407407407405,-0.006074955685185185,0.5160398907407407,0.39802255444444445,0.39802255444444445,0.5501481481481482,0.00527455840851852,1.009457444074074,0.4587424251851852,0.4587424251851852,0.5745925925925925,0.013608645807407406,0.6764948485185186,0.4292930344444445,0.4292930344444445,0.6545925925925926,0.03122114750740741,0.6512881137037037,0.8418701523703703,0.1865953224214815,0.2772621471908889,0.5891617437037037,0.5713111768814815,0.9026902186666667,0.633631558037037,0.22852993955718517,27
macron2023,macron,en,2023-12-31,new_year_address,0.3864777005263158,0.3864777005263158,0.4167368421052632,-0.01940754961578947,1.007537715263158,0.3957660305263158,0.3957660305263158,0.3508421052631579,-0.028336572210526316,0.5451877505263157,0.3935267647368421,0.3935267647368421,0.45442105263157895,-0.005638000342105263,0.5878080184210526,0.3646244842105263,0.3646244842105263,0.34221052631578947,-0.029290512921052628,0.6718161631578947,0.36481366789473685,0.36481366789473685,0.41989473684210527,-0.013701605157894738,0.31142955052631577,0.3754091094736842,0.3754091094736842,0.41210526315789475,-0.01733888742631579,0.8259211968421053,0.4309541357894737,0.4309541357894737,0.4085263157894737,-0.014179639054736843,0.24685789684210527,0.4339101084210526,0.4339101084210526,0.6992631578947368,0.035838224389473684,0.7629344105263157,0.8873312631578947,0.20031228833210526,0.2175137274186316,0.693947967631579,0.38891830356842105,0.8318007991894737,0.5290617721421053,0.16656034004115788,19
macron2024,macron,en,2024-12-31,new_year_address,0.401592519375,0.401592519375,0.47925,-0.0042927303875,0.96546029125,0.414578146875,0.414578146875,0.44275000000000003,-0.00952445758125,0.88294074375,0.40367483187500003,0.40367483187500003,0.532,0.00451006543125,0.6062518275,0.402937199375,0.402937199375,0.56825,0.0090222021,0.954389314375,0.384537031875,0.384537031875,0.529,0.006021758639375001,0.440306683125,0.390545610625,0.390545610625,0.48925,-0.0022023880125000006,0.7189249587500001,0.457262815625,0.457262815625,0.5745,0.012129040625,0.3904753125,0.45321183249999997,0.45321183249999997,0.742,0.0551399472125,0.56008248375,0.799567311375,0.16389965361625,0.2371546417625,0.85142919,0.48256247744999997,0.77063061625,0.570268726125,0.2297630147075,16
macron2025,macron,en,2025-12-31,new_year_address,0.39941586538461543,0.39941586538461543,0.46076923076923076,-0.00646938476923077,0.8915422615384615,0.4346892676923077,0.4346892676923077,0.5438461538461538,0.010586659930769229,0.7117834923076922,0.4093873838461538,0.4093873838461538,0.5733846153846154,0.010222620915384615,0.7904938538461538,0.4030417984615384,0.4030417984615384,0.538923076923077,0.009126801399999999,1.475749776923077,0.3814919669230769,0.3814919669230769,0.506,0.002976692507692308,0.9683304592307693,0.4008049538461539,0.4008049538461539,0.5404615384615384,0.00805695753846154,0.5505390461538462,0.45785465846153844,0.45785465846153844,0.5558461538461539,0.01272088276923077,0.45792786153846154,0.4267324176923077,0.4267324176923077,0.6616923076923077,0.028660533346153847,0.3712211846153846,0.8168891122307692,0.33672502711461544,0.17588438324615385,0.5996426802076923,0.5908182964653846,0.7860159805230769,0.6290106573076923,0.17216260007192308,13
merkel1,merkel,en,2016-12-31,new_year_address,0.39691766900000003,0.39691766900000003,0.4596,-0.00896758118,0.41652841600000007,0.43272478799999997,0.43272478799999997,0.542,0.0086221841,0.812595466,0.392315611,0.392315611,0.4224,-0.0068491542999999985,0.54372712,0.390499474,0.390499474,0.48440000000000005,-0.0034155221,0.85280687,0.403324445,0.403324445,0.5624,0.0248091724,0.9473412700000001,0.402625688,0.402625688,0.5436,0.0098776914,1.008779,0.45505376799999997,0.45505376799999997,0.5808,0.00991999207,0.17588325600000002,0.386024011,0.386024011,0.42919999999999997,-0.012047874699999999,0.44455208000000007,0.6712688476,0.367658463714,0.19378698432900002,0.60667218287,0.44074446032000003,0.85778023,0.6808831656,0.086546742843,10
