leader,n_speeches,conflict_threat_framing_pct,z_conflict_threat_framing_pct,cooperation_solidarity_framing_pct,z_cooperation_solidarity_framing_pct,past_orientation_pct,z_past_orientation_pct,future_orientation_pct,z_future_orientation_pct,us_vs_them_pct,z_us_vs_them_pct,gratitude_recognition_pct,z_gratitude_recognition_pct,promises_commitments_pct,z_promises_commitments_pct,fam_affiliative_positive,z_fam_affiliative_positive,fam_threat_negative,z_fam_threat_negative,fam_hostility,z_fam_hostility,valence,z_valence
erdogan,5,0.47615238095238094,-0.291495327458195,0.39299384615384614,-0.7961985356444315,0.5090675457875458,-0.02390811349938473,0.4797731868131868,-0.24411065728595113,0.40758754578754575,-0.6059301190235444,0.36782681318681315,-0.9459525279117637,0.43949274725274723,-0.4613109334732899,0.3867793085472487,-0.7247596696159648,0.03521940270178236,0.16819782908597775,0.013826979686456558,-0.22335776910145447,0.41806310169096017,-0.6105252175989785
macron,4,0.47337945156695155,-0.3211551278505511,0.4745013307842255,-0.24794265712081032,0.479528668091168,-0.22980878055164727,0.5581521030139451,0.4190991830824474,0.4010529033588244,-0.648588801134753,0.4585635683760684,-0.37676184420979364,0.5429596078872394,0.3358172186622891,0.45540477725008827,0.011245947288539303,0.02743814306354745,-0.10550019682143226,0.01132627766227395,-0.39527633536305373,0.46117245316966576,-0.41366991852607227
merkel,4,0.47153333333333336,-0.3409015731071535,0.5456555555555556,0.2306725545935357,0.35855555555555557,-1.073051534135528,0.4500888888888889,-0.4952868592813438,0.4577888888888888,-0.2782116309386604,0.42173333333333335,-0.6077975101993247,0.4465,-0.4073257405360404,0.460320032444886,0.06396187768976236,0.031076208681527773,0.02246512294120534,0.019840939454216874,0.1900906669097262,0.5185116959011389,-0.15183499433117337
putin,4,0.5283196969696969,0.2664965883146475,0.6562590909090908,0.9746415130033946,0.7190363636363637,1.4396789631534332,0.5581681818181818,0.4192352352468313,0.5566848484848484,0.3673893102764877,0.7444666666666667,1.4167051984358703,0.438239393939394,-0.4709670031029239,0.5113511694087224,0.6112689366046477,0.008586279373125574,-0.7685956487956409,0.010787475511262325,-0.43231797103368563,0.7661158976105402,0.9788291772996442
trump,3,0.5981335200746966,1.0132390292877356,0.5188702147525678,0.05050234543923082,0.4920429505135388,-0.1425780087893707,0.5026489262371615,-0.05054564992065972,0.7693622782446311,1.7557650274351475,0.6781008403361345,1.0003930878172727,0.6930513538748834,1.4921522557577191,0.4816411833820584,0.2926304339160068,0.05475030869856843,0.8551779150911946,0.03485483530643377,1.2222678011517762,0.6539084260324999,0.46644301007509864
