,erdogan,macron,merkel,putin,trump
erdogan,0.9999999999999997,0.4191227832495681,-0.2076442010229947,-0.5303736415233438,-0.31865330056670266
macron,0.4191227832495681,1.0000000000000002,-0.1982114871041057,-0.42576180706552363,-0.4189263303470973
merkel,-0.2076442010229947,-0.1982114871041057,1.0,-0.3441041876327416,0.12196093429794189
putin,-0.5303736415233438,-0.42576180706552363,-0.3441041876327416,1.0,-0.3503106387656758
trump,-0.31865330056670266,-0.4189263303470973,0.12196093429794189,-0.3503106387656758,1.0
