chunk_id,speech_id,leader,language,speech_date,speech_type,chunk_index,n_chunks_in_speech,relative_position,token_count,word_count,national_identity_cos,national_identity_cos_en,national_identity_pct,national_identity_rel,national_identity_kw,security_military_cos,security_military_cos_en,security_military_pct,security_military_rel,security_military_kw,economy_welfare_cos,economy_welfare_cos_en,economy_welfare_pct,economy_welfare_rel,economy_welfare_kw,foreign_policy_cos,foreign_policy_cos_en,foreign_policy_pct,foreign_policy_rel,foreign_policy_kw,democracy_institutions_cos,democracy_institutions_cos_en,democracy_institutions_pct,democracy_institutions_rel,democracy_institutions_kw,social_solidarity_cos,social_solidarity_cos_en,social_solidarity_pct,social_solidarity_rel,social_solidarity_kw,crisis_resilience_cos,crisis_resilience_cos_en,crisis_resilience_pct,crisis_resilience_rel,crisis_resilience_kw,future_reform_technology_cos,future_reform_technology_cos_en,future_reform_technology_pct,future_reform_technology_rel,future_reform_technology_kw,conflict_threat_framing_cos,conflict_threat_framing_cos_en,conflict_threat_framing_pct,conflict_threat_framing_rel,cooperation_solidarity_framing_cos,cooperation_solidarity_framing_cos_en,cooperation_solidarity_framing_pct,cooperation_solidarity_framing_rel,top_theme_emb,top_theme_margin,national_identity_nli,security_military_nli,economy_welfare_nli,foreign_policy_nli,democracy_institutions_nli,social_solidarity_nli,crisis_resilience_nli,future_reform_technology_nli,conflict_threat_framing_nli,cooperation_solidarity_framing_nli,top_theme_nli
erdogan2025_c001,erdogan2025,erdogan,tr,2025-12-31,new_year_message,1,19,0.056,101,38,0.5560734,0.5060607,0.8634868,0.05848351,2.631579,0.5171231,0.48996833,0.8009868,0.039572805,5.263158,0.44220114,0.4128645,0.29769737,-0.029243499,0.0,0.46984315,0.43432993,0.47532895,-0.003596723,0.0,0.41898465,0.38144246,0.23848684,-0.04053238,0.0,0.5236953,0.4584472,0.7121711,0.02614221,0.0,0.53353024,0.47973663,0.6200658,0.017878354,2.631579,0.5214614,0.44747144,0.44572368,-0.0090636015,0.0,0.48088646,0.44213367,0.8009868,0.042369395,0.46322003,0.44818038,0.42927632,-0.013703972,national_identity,0.0625,0.8624675,0.9694979,0.0013354007,0.9603983,0.0013354009,0.99186736,0.8979193,0.00013289992,0.37799975,0.0014607494,social_solidarity
erdogan2025_c002,erdogan2025,erdogan,tr,2025-12-31,new_year_message,2,19,0.111,121,48,0.52587855,0.4418922,0.6694079,0.028288633,2.0833333,0.52914166,0.4776168,0.8569079,0.051591367,4.1666665,0.45725724,0.42755592,0.4161184,-0.014187396,0.0,0.47625673,0.4423184,0.53125,0.002816856,4.1666665,0.44494796,0.40371698,0.40296054,-0.014569074,0.0,0.5113082,0.43022338,0.6134868,0.013755113,0.0,0.5581926,0.48154032,0.78125,0.04254073,2.0833333,0.4964593,0.45659584,0.28782895,-0.034065723,0.0,0.4352304,0.42982256,0.46217105,-0.0032866597,0.45412734,0.42758852,0.36019737,-0.02279666,security_military,0.075657904,0.24492694,0.5551941,0.0002482611,0.23899393,0.0033439079,0.8533026,0.7383862,7.0863265e-05,0.00470006,0.0010691264,social_solidarity
erdogan2025_c003,erdogan2025,erdogan,tr,2025-12-31,new_year_message,3,19,0.167,81,26,0.4920655,0.41125983,0.42598686,-0.0055244267,0.0,0.44694543,0.43190604,0.28453946,-0.03060487,0.0,0.6314659,0.5824355,0.99835527,0.16002128,15.384615,0.5030515,0.42889047,0.74835527,0.029611647,0.0,0.49631754,0.41840583,0.77138156,0.036800504,0.0,0.4792559,0.41251063,0.38980263,-0.018297166,0.0,0.5661392,0.4716732,0.83388156,0.05048734,0.0,0.5572069,0.486372,0.67269737,0.0266819,0.0,0.4324553,0.3977551,0.42598686,-0.0060617626,0.48413306,0.43129128,0.5378289,0.0072090626,economy_welfare,0.16447371,0.24463359,0.00010150382,0.5351592,0.8709029,0.0016040893,0.00041165142,0.011029472,0.00018093575,0.000119598575,0.0007808887,foreign_policy
erdogan2025_c004,erdogan2025,erdogan,tr,2025-12-31,new_year_message,4,19,0.222,94,39,0.43818736,0.42156962,0.14638157,-0.059402555,2.5641026,0.41463482,0.40663463,0.090460524,-0.062915474,2.5641026,0.45348948,0.4831136,0.3930921,-0.017955154,5.1282053,0.36913872,0.3775574,0.011513158,-0.104301155,0.0,0.41806388,0.38094133,0.23190789,-0.041453153,0.0,0.45590144,0.45706117,0.23519737,-0.041651636,0.0,0.45146686,0.42121065,0.100328945,-0.06418502,0.0,0.5042534,0.46123388,0.34375,-0.026271641,0.0,0.33973652,0.34630346,0.03125,-0.09878054,0.35934067,0.36563832,0.027960526,-0.117583334,economy_welfare,0.049342096,0.2870678,0.39152226,0.9989433,0.09492912,0.11027938,0.9994777,0.94212186,0.9094858,0.0002242906,0.10841884,social_solidarity
erdogan2025_c005,erdogan2025,erdogan,tr,2025-12-31,new_year_message,5,19,0.278,121,39,0.46576244,0.37712628,0.28125,-0.03182748,2.5641026,0.45375514,0.4226989,0.33717105,-0.023795158,0.0,0.49214607,0.4581427,0.65625,0.020701438,2.5641026,0.43089005,0.40946132,0.16282895,-0.04254982,0.0,0.42685091,0.39315653,0.28453946,-0.032666117,2.5641026,0.4833171,0.4263293,0.39967105,-0.014235973,0.0,0.5144552,0.4619494,0.4786184,-0.0011966825,0.0,0.5701201,0.5406866,0.7582237,0.039595068,5.1282053,0.40677267,0.36996144,0.25493422,-0.03174439,0.4402605,0.404732,0.2450658,-0.036663502,future_reform_technology,0.10197371,0.31263226,0.00027159211,0.92703366,0.3364673,0.3068385,0.98410887,0.932176,0.34054002,0.00037336594,0.006481978,social_solidarity
erdogan2025_c006,erdogan2025,erdogan,tr,2025-12-31,new_year_message,6,19,0.333,133,43,0.45894238,0.42873853,0.25493422,-0.038647532,2.3255813,0.39201325,0.39257288,0.034539472,-0.085537046,0.0,0.35934204,0.33371857,0.027960526,-0.1121026,0.0,0.39731288,0.3842176,0.067434214,-0.07612699,0.0,0.39069855,0.37838554,0.087171055,-0.06881848,2.3255813,0.49359858,0.44307816,0.46546054,-0.0039545,2.3255813,0.51665413,0.44784695,0.49177632,0.0010022521,4.6511626,0.4578113,0.41112763,0.11677632,-0.07271373,0.0,0.34066838,0.36173528,0.034539472,-0.09784868,0.39295626,0.39475846,0.08388158,-0.083967745,crisis_resilience,0.026315778,0.6160123,0.0021157034,0.008168108,0.0031358358,0.009223286,0.9347832,0.14202352,0.000582694,0.00053057657,0.025395475,social_solidarity
erdogan2025_c007,erdogan2025,erdogan,tr,2025-12-31,new_year_message,7,19,0.389,101,37,0.41472593,0.35828495,0.090460524,-0.08286399,0.0,0.41666687,0.3957929,0.097039476,-0.060883433,0.0,0.38412493,0.3611853,0.0805921,-0.0873197,2.7027028,0.3721373,0.34479535,0.018092105,-0.101302564,0.0,0.37571132,0.35649195,0.027960526,-0.08380571,2.7027028,0.47759223,0.45057875,0.37993422,-0.01996085,2.7027028,0.5418469,0.47090787,0.70230263,0.02619499,2.7027028,0.4700049,0.415125,0.16611843,-0.060520142,0.0,0.3631674,0.3561707,0.07072368,-0.07534966,0.4305057,0.396174,0.19572368,-0.04641831,crisis_resilience,0.3223684,0.003930086,0.0004628085,0.013989346,0.0013564017,0.010448625,0.9996613,0.48303872,0.004810984,0.0003017926,0.26937366,social_solidarity
erdogan2025_c008,erdogan2025,erdogan,tr,2025-12-31,new_year_message,8,19,0.444,94,40,0.52241284,0.44116074,0.6496711,0.02482292,2.5,0.39853975,0.40677077,0.04769737,-0.079010546,0.0,0.43763506,0.38906607,0.27467105,-0.033809572,2.5,0.45212096,0.4424703,0.30756578,-0.021318913,0.0,0.3936819,0.38919568,0.110197365,-0.06583512,0.0,0.49058732,0.40885907,0.4555921,-0.0069657564,0.0,0.51637053,0.4475669,0.48519737,0.0007186532,2.5,0.50361836,0.4422027,0.34046054,-0.02690667,0.0,0.4093476,0.41567314,0.27467105,-0.02916947,0.47212756,0.44639522,0.49177632,-0.0047964454,national_identity,0.16447371,0.99492985,0.002667804,0.00044945235,0.14490347,0.8500715,0.99583375,0.27096224,0.00018164382,0.0006214631,0.08014123,social_solidarity
erdogan2025_c009,erdogan2025,erdogan,tr,2025-12-31,new_year_message,9,19,0.5,123,46,0.49681035,0.4624079,0.44901314,-0.00077956915,0.0,0.4665116,0.4506839,0.4161184,-0.011038691,0.0,0.4016341,0.39497307,0.110197365,-0.06981054,0.0,0.5051939,0.490443,0.7680921,0.031754017,2.173913,0.5053318,0.45257574,0.8240132,0.045814782,2.173913,0.5352596,0.49215358,0.7384868,0.037706524,4.347826,0.5378169,0.46719438,0.65625,0.022165,2.173913,0.49722588,0.4632529,0.2944079,-0.033299148,0.0,0.42558998,0.41540188,0.37664473,-0.012927085,0.49122277,0.474389,0.57730263,0.014298767,democracy_institutions,0.055921078,0.99455196,0.03087972,0.00022429059,0.89650226,0.5621615,0.9936117,0.09205325,0.00014539112,0.0021239663,0.98306066,national_identity
erdogan2025_c010,erdogan2025,erdogan,tr,2025-12-31,new_year_message,10,19,0.556,102,38,0.46688163,0.434251,0.29769737,-0.030708283,2.631579,0.46366495,0.45423168,0.3930921,-0.013885349,0.0,0.3756528,0.3454924,0.05098684,-0.09579185,0.0,0.4682792,0.43941042,0.46217105,-0.0051606596,2.631579,0.41521934,0.3772313,0.21217105,-0.044297695,0.0,0.49894708,0.4484147,0.5115132,0.0013940036,2.631579,0.47487596,0.42184377,0.23190789,-0.040775925,0.0,0.46931916,0.38884795,0.15953948,-0.061205864,0.0,0.3821113,0.37297234,0.1299342,-0.056405753,0.44464433,0.4207802,0.2713816,-0.03227967,social_solidarity,0.049342126,0.99916553,0.0021615503,0.00024156632,0.75725627,0.025226824,0.40615517,0.00039977103,8.547616e-05,0.00010071401,0.9851719,national_identity
erdogan2025_c011,erdogan2025,erdogan,tr,2025-12-31,new_year_message,11,19,0.611,99,36,0.4680072,0.41538882,0.30427632,-0.02958271,0.0,0.48806658,0.45848608,0.58388156,0.010516286,0.0,0.38406512,0.35898936,0.077302635,-0.087379515,0.0,0.44176415,0.44114238,0.23519737,-0.031675726,0.0,0.43490392,0.38199136,0.32072368,-0.024613112,0.0,0.506199,0.47777486,0.56085527,0.008645922,2.7777777,0.48917228,0.45082286,0.32072368,-0.026479602,0.0,0.42034408,0.38795736,0.03125,-0.110180944,0.0,0.44255167,0.44172946,0.52796054,0.0040346086,0.503777,0.46167213,0.6628289,0.026853025,security_military,0.023026288,0.77143484,0.42298126,0.00010150382,0.96652126,0.005189787,0.3060083,0.6995624,0.00010720879,0.0007672924,0.9976564,foreign_policy
erdogan2025_c012,erdogan2025,erdogan,tr,2025-12-31,new_year_message,12,19,0.667,85,35,0.50185513,0.41006196,0.49506578,0.004265219,0.0,0.4915806,0.43500745,0.6167763,0.0140303075,2.857143,0.37771565,0.3394545,0.060855262,-0.09372899,0.0,0.3973802,0.38149324,0.07072368,-0.07605967,0.0,0.3906633,0.35289526,0.08388158,-0.068853736,0.0,0.46414852,0.40690523,0.28125,-0.03340456,2.857143,0.5078329,0.43287864,0.42927632,-0.007818997,2.857143,0.45165625,0.40183476,0.097039476,-0.07886878,0.0,0.41690415,0.37867653,0.31743422,-0.021612912,0.42862976,0.41074714,0.1825658,-0.048294246,security_military,0.12171051,0.68331385,0.16525607,0.0006070756,0.9798805,0.027690256,0.9990053,0.98806196,0.00029308183,0.9138304,0.022243667,social_solidarity
erdogan2025_c013,erdogan2025,erdogan,tr,2025-12-31,new_year_message,13,19,0.722,87,34,0.46676844,0.41446427,0.2911184,-0.030821472,0.0,0.5179076,0.51635927,0.8075658,0.04035732,2.9411764,0.39062375,0.3648429,0.090460524,-0.08082089,0.0,0.46879417,0.4706483,0.46875,-0.004645705,0.0,0.45324853,0.41226324,0.46217105,-0.0062685013,0.0,0.44751668,0.39200842,0.20230263,-0.0500364,0.0,0.51764035,0.5261743,0.5082237,0.0019884706,2.9411764,0.5051542,0.4552242,0.3536184,-0.025370836,0.0,0.48553512,0.49127233,0.84046054,0.04701805,0.44719687,0.41076452,0.28782895,-0.029727131,security_military,0.2993421,0.996557,0.9956262,0.00024729347,0.99893093,0.07160742,0.014707371,0.99887085,0.00022341638,0.9896419,0.43974736,foreign_policy
erdogan2025_c014,erdogan2025,erdogan,tr,2025-12-31,new_year_message,14,19,0.778,95,39,0.53728116,0.45080504,0.74835527,0.03969124,5.1282053,0.5150492,0.49591282,0.7680921,0.03749892,2.5641026,0.4254427,0.3788125,0.20888157,-0.04600194,0.0,0.41828322,0.41150373,0.120065786,-0.05515665,2.5641026,0.47882742,0.41098103,0.67269737,0.019310385,0.0,0.48856273,0.43580192,0.43585527,-0.008990347,0.0,0.47612956,0.4355216,0.24177632,-0.03952232,0.0,0.49242413,0.44144356,0.28125,-0.0381009,0.0,0.43799782,0.43832737,0.48519737,-0.00051924586,0.4389228,0.4290273,0.23848684,-0.03800121,security_military,0.019736826,0.97830194,0.90540594,0.025124969,0.9162971,0.55302256,0.9816304,0.9242787,0.06517215,0.009689718,0.12089216,social_solidarity
erdogan2025_c015,erdogan2025,erdogan,tr,2025-12-31,new_year_message,15,19,0.833,115,41,0.50808173,0.4548183,0.5444079,0.010491818,2.4390244,0.4320456,0.42553884,0.14309211,-0.04550469,0.0,0.42872706,0.3858248,0.23190789,-0.042717576,0.0,0.47467327,0.4471304,0.52138156,0.0012333989,0.0,0.4746875,0.45998847,0.6299342,0.015170455,2.4390244,0.47666883,0.45521992,0.36348686,-0.020884246,7.3170733,0.5202093,0.46313137,0.52796054,0.0045574307,0.0,0.47078425,0.44388413,0.17269737,-0.05974078,0.0,0.43966237,0.43267098,0.5049342,0.0011453032,0.5286977,0.5124799,0.81414473,0.051773727,democracy_institutions,0.08552629,0.985328,0.022928093,0.31426093,0.84195566,0.7392342,0.96687347,0.96986395,0.004778364,0.0016842225,0.998738,national_identity
erdogan2025_c016,erdogan2025,erdogan,tr,2025-12-31,new_year_message,16,19,0.889,111,41,0.51099885,0.44143024,0.5674342,0.013408929,0.0,0.43545747,0.41818786,0.18585527,-0.04209283,0.0,0.44058213,0.38765216,0.28453946,-0.03086251,0.0,0.44302058,0.42944643,0.24835527,-0.03041929,0.0,0.4565192,0.38870737,0.48848686,-0.0029978454,0.0,0.48736763,0.45169917,0.42927632,-0.01018545,0.0,0.5452416,0.48363805,0.72203946,0.029589713,0.0,0.54017687,0.4630496,0.5805921,0.00965184,0.0,0.4304397,0.43249512,0.4161184,-0.008077353,0.50760627,0.49115446,0.68914473,0.030682266,crisis_resilience,0.14144737,0.999841,0.47901624,0.0517735,0.92227256,0.98273236,0.99786353,0.99933726,0.03456177,0.0011581581,0.6300591,national_identity
erdogan2025_c017,erdogan2025,erdogan,tr,2025-12-31,new_year_message,17,19,0.944,122,41,0.51504815,0.42214954,0.6069079,0.01745823,2.4390244,0.43107527,0.41183573,0.13651316,-0.046475023,0.0,0.51436156,0.45422253,0.78125,0.042916924,4.878049,0.4098788,0.39241183,0.090460524,-0.06356108,0.0,0.38840657,0.38324946,0.07401316,-0.07111046,0.0,0.47504586,0.4063375,0.36019737,-0.02250722,0.0,0.49186972,0.40514,0.33717105,-0.023782164,0.0,0.51396155,0.46400374,0.37993422,-0.016563475,0.0,0.38598663,0.33957732,0.14309211,-0.052530438,0.45062917,0.40120566,0.32401314,-0.026294827,economy_welfare,0.1743421,0.75788957,0.013146587,0.66443145,0.11739494,0.6278371,0.999213,0.008235631,0.0019916527,0.00054740964,0.11951086,social_solidarity
erdogan2025_c018,erdogan2025,erdogan,tr,2025-12-31,new_year_message,18,19,1.0,111,42,0.53736454,0.47045594,0.7582237,0.039774626,2.3809524,0.4522215,0.4389571,0.31414473,-0.025328785,0.0,0.43797952,0.40342152,0.27796054,-0.033465117,0.0,0.44984263,0.4335864,0.29769737,-0.02359724,2.3809524,0.3912502,0.38222426,0.097039476,-0.06826684,0.0,0.5098189,0.46651095,0.6003289,0.012265831,4.7619047,0.51912755,0.44792867,0.5246711,0.003475666,0.0,0.5392786,0.48764044,0.5707237,0.008753598,0.0,0.40129668,0.37775415,0.21217105,-0.03722039,0.45846033,0.43771976,0.38980263,-0.018463671,national_identity,0.15789479,0.9606944,0.0015188509,0.037750274,0.8971503,0.066266425,0.9985786,0.19833575,0.04272219,0.00028741473,0.77619916,social_solidarity
macron2022_c000,macron2022,macron,fr,2022-12-31,new_year_address,0,35,0.0,198,115,0.5291348,0.5213103,0.68914473,0.031544894,1.7391304,0.57754594,0.55939615,0.9917763,0.09999564,2.6086957,0.45934886,0.40522814,0.43256578,-0.012095779,0.0,0.51991415,0.4766236,0.85361844,0.046474278,0.0,0.4746473,0.44154614,0.62664473,0.015130281,0.0,0.5904738,0.5211357,0.9259868,0.09292069,0.8695652,0.5555084,0.50180835,0.7680921,0.039856493,0.8695652,0.5181856,0.4362731,0.40296054,-0.012339413,0.0,0.4946497,0.452731,0.87335527,0.056132644,0.5787735,0.4924272,0.96546054,0.1018495,security_military,0.06578946,0.97982264,0.9993346,0.00030834455,0.927503,0.9379537,0.9997897,0.993819,0.00018128946,0.07864238,0.97093683,social_solidarity
macron2022_c001,macron2022,macron,fr,2022-12-31,new_year_address,1,35,0.029,107,65,0.55990654,0.5860385,0.87664473,0.062316626,3.0769231,0.5160276,0.50725424,0.77796054,0.03847733,0.0,0.47803035,0.43760973,0.54111844,0.006585717,0.0,0.5411801,0.51024914,0.90953946,0.0677402,1.5384616,0.5198339,0.5020876,0.8865132,0.06031689,0.0,0.5690886,0.5116918,0.87664473,0.0715355,1.5384616,0.58886576,0.50270957,0.90625,0.073213875,0.0,0.5879474,0.52673864,0.82730263,0.0574224,0.0,0.4937631,0.46640947,0.8700658,0.055246025,0.55621606,0.5045074,0.91611844,0.07929206,foreign_policy,0.0032894611,0.9993475,0.45519862,0.0072047687,0.7314424,0.1860812,0.9862709,0.8245503,0.09191052,0.00084924564,0.7788176,national_identity
macron2022_c002,macron2022,macron,fr,2022-12-31,new_year_address,2,35,0.059,94,59,0.510701,0.5386472,0.56414473,0.013111085,0.0,0.45317012,0.4600466,0.32730263,-0.024380177,0.0,0.49791557,0.45262635,0.68914473,0.02647093,0.0,0.47991762,0.45314714,0.56085527,0.0064777434,3.3898306,0.4514283,0.43139857,0.4555921,-0.008088738,0.0,0.5411762,0.5119246,0.7680921,0.04362312,0.0,0.5733875,0.5124757,0.86019737,0.057735622,0.0,0.6086841,0.5178305,0.8865132,0.078159094,0.0,0.45840207,0.42840695,0.6628289,0.019885004,0.56494755,0.50244904,0.9325658,0.08802354,future_reform_technology,0.026315808,0.72036827,0.23846151,0.23187503,0.8945133,0.34004673,0.9937709,0.97142875,0.2137052,0.037274282,0.16899405,social_solidarity
macron2022_c003,macron2022,macron,fr,2022-12-31,new_year_address,3,35,0.088,164,91,0.41353524,0.41960377,0.08388158,-0.08405468,0.0,0.50351244,0.48172265,0.6990132,0.025962144,1.0989012,0.4271189,0.39646304,0.22203948,-0.04432574,0.0,0.44710654,0.44962293,0.27796054,-0.026333332,2.1978023,0.4549201,0.404876,0.4786184,-0.004596919,1.0989012,0.4614146,0.40950155,0.26151314,-0.036138475,0.0,0.60742813,0.5628755,0.9555921,0.09177625,5.4945054,0.48786348,0.43280762,0.24835527,-0.042661548,0.0,0.4970579,0.46614656,0.8832237,0.05854085,0.4864118,0.41915685,0.5542763,0.009487808,crisis_resilience,0.25657892,0.25689605,0.9911355,0.0032287643,0.9992145,0.20585439,0.91770923,0.9895716,0.12683924,0.99946636,0.0005326521,foreign_policy
macron2022_c004,macron2022,macron,fr,2022-12-31,new_year_address,4,35,0.118,157,95,0.46939573,0.4783117,0.31085527,-0.02819419,1.0526316,0.48543522,0.4767897,0.54769737,0.00788492,0.0,0.49247175,0.45936322,0.65953946,0.021027118,1.0526316,0.46612018,0.46690577,0.44572368,-0.007319689,3.1578948,0.4755619,0.4325602,0.63980263,0.016044855,1.0526316,0.500621,0.4704051,0.5246711,0.0030679405,2.1052632,0.5459423,0.503351,0.7253289,0.030290425,2.1052632,0.5162754,0.4704703,0.38980263,-0.014249623,1.0526316,0.48363104,0.47901314,0.8174342,0.04511398,0.5283315,0.49070325,0.8075658,0.051407516,crisis_resilience,0.06578946,0.9996862,0.01654544,0.032589745,0.9981361,0.97249323,0.99864364,0.99975896,0.00022385306,0.022499971,0.99776566,crisis_resilience
macron2022_c005,macron2022,macron,fr,2022-12-31,new_year_address,5,35,0.147,138,83,0.4980739,0.47365242,0.46875,0.00048398972,1.2048193,0.43258345,0.41106588,0.14967105,-0.044966847,0.0,0.581522,0.5448273,0.9555921,0.11007735,7.2289157,0.4399082,0.37666616,0.22203948,-0.033531666,0.0,0.39517397,0.34902024,0.11677632,-0.064343065,0.0,0.54052615,0.503579,0.7615132,0.04297307,1.2048193,0.48277014,0.45758802,0.29769737,-0.032881737,0.0,0.48769087,0.4096056,0.2450658,-0.042834163,0.0,0.3962425,0.3568297,0.1825658,-0.042274565,0.5291722,0.46678036,0.8174342,0.05224818,economy_welfare,0.19407892,0.53023654,0.00026068083,0.999159,0.0035243412,0.011642224,0.99129707,0.20549543,0.0045605446,0.00038072714,0.6913411,economy_welfare
macron2022_c006,macron2022,macron,fr,2022-12-31,new_year_address,6,35,0.176,197,132,0.40779024,0.39638823,0.05756579,-0.08979967,0.75757575,0.42812574,0.40736145,0.120065786,-0.04942456,0.0,0.48309183,0.43389443,0.5871711,0.011647195,1.5151515,0.45962536,0.44629773,0.37335527,-0.013814509,1.5151515,0.4432366,0.40904975,0.37993422,-0.016280442,0.0,0.4266197,0.38785723,0.1299342,-0.07093337,1.5151515,0.53783786,0.4707861,0.65953946,0.022185981,1.5151515,0.58094823,0.5189735,0.79769737,0.050423205,0.75757575,0.40792543,0.40620854,0.2680921,-0.030591637,0.44849953,0.40215713,0.29769737,-0.028424472,future_reform_technology,0.1381579,0.9995669,0.2510964,0.28035772,0.999807,0.59247506,0.97649056,0.99821776,0.9991474,0.00076729234,0.99262565,foreign_policy
macron2022_c007,macron2022,macron,fr,2022-12-31,new_year_address,7,35,0.206,98,60,0.45713437,0.47089338,0.2450658,-0.04045555,3.3333333,0.4525378,0.4594561,0.32072368,-0.025012493,0.0,0.4452775,0.4034317,0.34046054,-0.026167125,0.0,0.46439862,0.45789686,0.42269737,-0.00904125,0.0,0.5412991,0.5177991,0.93914473,0.08178207,5.0,0.4449913,0.4019592,0.19572368,-0.05256179,0.0,0.5350361,0.47973698,0.63980263,0.019384205,3.3333333,0.5677663,0.50358975,0.7384868,0.03724128,0.0,0.40340516,0.38954026,0.23190789,-0.035111904,0.45237008,0.39073843,0.33717105,-0.024553925,democracy_institutions,0.2006579,0.9900636,0.00078854576,0.0009039678,0.46077415,0.9118884,0.89253914,0.9840477,0.0016875096,0.0001802305,0.020119477,national_identity
macron2022_c008,macron2022,macron,fr,2022-12-31,new_year_address,8,35,0.235,135,88,0.47797382,0.4828965,0.36019737,-0.019616097,0.0,0.43964356,0.44339252,0.23190789,-0.037906736,0.0,0.46660075,0.44083607,0.4819079,-0.0048438907,1.1363636,0.45348215,0.44182077,0.31414473,-0.019957721,1.1363636,0.4306932,0.44481248,0.30098686,-0.028823823,0.0,0.4775222,0.4465928,0.37335527,-0.020030886,1.1363636,0.5667497,0.49258286,0.84046054,0.05109781,1.1363636,0.62092054,0.5543785,0.90953946,0.09039551,0.0,0.40672278,0.41313505,0.25164473,-0.03179428,0.4814803,0.44635534,0.52138156,0.0045562983,future_reform_technology,0.06907892,0.9987132,0.00016506857,0.0016072203,0.0029810327,0.0025459477,0.7577943,0.27776676,0.00017064043,0.00014285813,0.0017140385,national_identity
macron2022_c009,macron2022,macron,fr,2022-12-31,new_year_address,9,35,0.265,82,48,0.43185234,0.4267596,0.12335526,-0.065737575,0.0,0.47802502,0.46522737,0.51480263,0.0004747212,0.0,0.5077574,0.4433968,0.7417763,0.03631279,0.0,0.47518337,0.4431423,0.5246711,0.0017434955,0.0,0.46669954,0.44178903,0.5444079,0.0071825087,0.0,0.47370926,0.39475358,0.34703946,-0.023843825,0.0,0.56237644,0.48906344,0.8174342,0.046724558,0.0,0.56265116,0.5121926,0.71546054,0.03212613,0.0,0.40726876,0.38719213,0.26151314,-0.031248301,0.45264262,0.39697605,0.34375,-0.024281383,crisis_resilience,0.075657904,0.024099445,0.89975077,0.6623598,0.4194101,0.009821794,0.25251073,0.32450962,0.9981068,0.0005193049,0.052911814,future_reform_technology
macron2022_c010,macron2022,macron,fr,2022-12-31,new_year_address,10,35,0.294,157,97,0.3911392,0.39672625,0.034539472,-0.10645071,0.0,0.4536851,0.42576683,0.3338816,-0.023865193,0.0,0.5566149,0.5381553,0.90953946,0.08517024,5.1546392,0.43166047,0.38675535,0.16940789,-0.0417794,1.0309278,0.4281928,0.39946532,0.2944079,-0.031324238,0.0,0.45135924,0.39806288,0.21546052,-0.046193838,0.0,0.49840295,0.43337315,0.37335527,-0.017248929,0.0,0.47982424,0.43882057,0.20888157,-0.050700784,0.0,0.4058199,0.39290428,0.2450658,-0.03269717,0.41832393,0.38471332,0.13651316,-0.058600068,economy_welfare,0.5361842,0.82566,0.0002551414,0.9865847,0.07399682,0.4524452,0.9342753,0.8110033,0.24721421,0.0002868541,0.06148037,economy_welfare
macron2022_c011,macron2022,macron,fr,2022-12-31,new_year_address,11,35,0.324,65,42,0.4545748,0.44819814,0.21217105,-0.043015122,0.0,0.45208865,0.41243756,0.30756578,-0.025461644,0.0,0.56280446,0.5043402,0.9292763,0.091359824,2.3809524,0.50978714,0.46256855,0.7944079,0.03634727,0.0,0.4649548,0.42849573,0.52796054,0.0054377615,0.0,0.49531516,0.43513197,0.48519737,-0.002237916,0.0,0.57575047,0.49003184,0.8700658,0.06009859,0.0,0.590739,0.512936,0.8371711,0.060213983,0.0,0.4161545,0.39135677,0.30756578,-0.02236256,0.4794003,0.42343736,0.51480263,0.0024763048,economy_welfare,0.05921048,0.20197058,0.7976356,0.86921585,0.9052804,0.83732086,0.9127283,0.583411,0.84600604,0.0025261848,0.027585283,social_solidarity
macron2022_c012,macron2022,macron,fr,2022-12-31,new_year_address,12,35,0.353,148,88,0.46633133,0.4703294,0.28453946,-0.031258583,0.0,0.53448594,0.5059878,0.87335527,0.05693564,0.0,0.48094016,0.4440533,0.56414473,0.009495527,0.0,0.49157718,0.45052165,0.65625,0.018137306,0.0,0.4678914,0.44737214,0.56085527,0.008374363,0.0,0.543224,0.48319155,0.78125,0.045670897,0.0,0.60182416,0.5040945,0.9325658,0.08617228,1.1363636,0.56822586,0.4957197,0.7417763,0.037700832,0.0,0.47897205,0.4431584,0.79111844,0.040454984,0.490337,0.42295974,0.5707237,0.013413012,crisis_resilience,0.05921054,0.96856016,0.78122634,0.0014409428,0.18952109,0.119665086,0.9986276,0.9695268,0.004796976,0.0012351678,0.34953275,social_solidarity
macron2022_c013,macron2022,macron,fr,2022-12-31,new_year_address,13,35,0.382,184,115,0.35812968,0.38265532,0.0016447369,-0.13946024,0.0,0.45317924,0.44191772,0.3305921,-0.024371058,0.0,0.5083919,0.49130946,0.7549342,0.03694728,0.8695652,0.43383914,0.4177084,0.18585527,-0.03960073,0.8695652,0.37849784,0.384968,0.03125,-0.08101919,0.8695652,0.40404665,0.37931237,0.06414474,-0.093506426,0.0,0.49579608,0.47063076,0.3569079,-0.019855797,0.8695652,0.56255835,0.5100288,0.7121711,0.032033324,2.6086957,0.3850962,0.37084448,0.13651316,-0.05342087,0.44618955,0.3875423,0.28125,-0.03073445,economy_welfare,0.042763114,0.35720304,0.00088649907,0.99855345,0.88646954,0.9812209,0.99366724,0.9881079,0.42739674,0.0015978455,0.6190683,economy_welfare
