chunk_id,speech_id,leader,language,speech_date,speech_type,chunk_index,n_chunks_in_speech,relative_position,token_count,word_count,national_identity_cos,national_identity_cos_en,national_identity_pct,national_identity_rel,national_identity_kw,security_military_cos,security_military_cos_en,security_military_pct,security_military_rel,security_military_kw,economy_welfare_cos,economy_welfare_cos_en,economy_welfare_pct,economy_welfare_rel,economy_welfare_kw,foreign_policy_cos,foreign_policy_cos_en,foreign_policy_pct,foreign_policy_rel,foreign_policy_kw,democracy_institutions_cos,democracy_institutions_cos_en,democracy_institutions_pct,democracy_institutions_rel,democracy_institutions_kw,social_solidarity_cos,social_solidarity_cos_en,social_solidarity_pct,social_solidarity_rel,social_solidarity_kw,crisis_resilience_cos,crisis_resilience_cos_en,crisis_resilience_pct,crisis_resilience_rel,crisis_resilience_kw,future_reform_technology_cos,future_reform_technology_cos_en,future_reform_technology_pct,future_reform_technology_rel,future_reform_technology_kw,conflict_threat_framing_cos,conflict_threat_framing_cos_en,conflict_threat_framing_pct,conflict_threat_framing_rel,cooperation_solidarity_framing_cos,cooperation_solidarity_framing_cos_en,cooperation_solidarity_framing_pct,cooperation_solidarity_framing_rel,top_theme_emb,top_theme_margin,national_identity_nli,security_military_nli,economy_welfare_nli,foreign_policy_nli,democracy_institutions_nli,social_solidarity_nli,crisis_resilience_nli,future_reform_technology_nli,conflict_threat_framing_nli,cooperation_solidarity_framing_nli,top_theme_nli
erdogan1_c000,erdogan1,erdogan,tr,,symposium_speech,0,11,0.0,127,51,0.52226967,0.49694005,0.6637931,0.025631636,0.0,0.4809004,0.4694882,0.50517243,0.0023619533,3.9215686,0.4602042,0.4357444,0.41206896,-0.011670262,0.0,0.47567654,0.4562143,0.4948276,0.00078228116,0.0,0.43146756,0.42391676,0.30172414,-0.02794522,0.0,0.50553846,0.43016618,0.55,0.009004325,1.9607843,0.60074604,0.53198445,0.92241377,0.0836156,0.0,0.5046284,0.4508817,0.35344827,-0.025322378,0.0,0.4685631,0.45516813,0.7258621,0.029082626,0.4584152,0.44757235,0.38448277,-0.018199474,crisis_resilience,0.25862068,0.6278371,0.0054374957,0.00047193226,0.8352149,0.0007364808,0.86488205,0.11735701,0.00011104446,0.9525741,0.0020229532,social_solidarity
erdogan1_c001,erdogan1,erdogan,tr,,symposium_speech,1,11,0.1,128,53,0.46174186,0.46000668,0.25344828,-0.034896165,3.7735848,0.4152881,0.43468565,0.09827586,-0.06325036,0.0,0.43475035,0.41714925,0.25344828,-0.037124127,0.0,0.48507515,0.45891094,0.5672414,0.010180891,1.8867924,0.5200589,0.5178561,0.8913793,0.060646087,5.6603775,0.40829396,0.36240274,0.077586204,-0.08824018,1.8867924,0.50712276,0.4231189,0.4224138,-0.010007679,0.0,0.4616812,0.41982093,0.15344827,-0.06826961,0.0,0.4058924,0.37922496,0.24655172,-0.03358808,0.4116959,0.3759892,0.12241379,-0.06491879,democracy_institutions,0.32413793,0.99703634,0.029929746,9.134448e-05,0.83702135,0.99801993,0.90211487,0.92690146,8.092757e-05,0.00075688143,0.02973191,democracy_institutions
erdogan1_c002,erdogan1,erdogan,tr,,symposium_speech,2,11,0.2,141,62,0.55630684,0.5266465,0.8672414,0.05966881,3.2258065,0.5489944,0.53693044,0.9293103,0.07045597,0.0,0.5792928,0.56018734,0.95,0.1074183,1.6129032,0.5651963,0.544708,0.97068965,0.09030202,0.0,0.57814544,0.54723525,0.9672414,0.11873266,1.6129032,0.53651243,0.50893867,0.75344825,0.039978296,0.0,0.63325465,0.5870003,0.98448277,0.11612421,0.0,0.6045352,0.552078,0.8637931,0.074584424,0.0,0.4810058,0.49987665,0.7948276,0.041525304,0.4944656,0.48848942,0.6086207,0.017850906,crisis_resilience,0.013793111,0.9267359,0.24981311,0.2890204,0.6913932,0.3366581,0.14962845,0.99788016,0.00013058452,0.0005636751,0.026430633,crisis_resilience
erdogan1_c003,erdogan1,erdogan,tr,,symposium_speech,3,11,0.3,95,44,0.48297536,0.47021967,0.40172413,-0.013662666,2.2727273,0.43849117,0.44627148,0.21896552,-0.040047288,0.0,0.46646142,0.42091084,0.47068965,-0.0054130554,2.2727273,0.49444377,0.46734822,0.65689653,0.019549519,0.0,0.50834453,0.5161052,0.85,0.048931748,4.5454545,0.44071501,0.38527578,0.17068966,-0.055819124,0.0,0.5239327,0.45691904,0.5603448,0.006802261,0.0,0.5237564,0.4852895,0.46724138,-0.0061944127,0.0,0.438232,0.41164142,0.46724138,-0.0012484789,0.4788949,0.4125538,0.51551723,0.0022802055,democracy_institutions,0.19310349,0.7240906,0.034488525,0.0002642683,0.8698805,0.05134372,0.012895588,0.8776473,0.00023276829,0.00066931,0.00502115,crisis_resilience
erdogan1_c004,erdogan1,erdogan,tr,,symposium_speech,4,11,0.4,107,46,0.54507184,0.55395687,0.8189655,0.04843381,4.347826,0.48715842,0.51016986,0.5465517,0.008619964,0.0,0.4787019,0.47359014,0.55344826,0.006827414,0.0,0.5519503,0.51878977,0.9396552,0.07705602,0.0,0.59356976,0.58411634,0.987931,0.13415697,6.521739,0.4897555,0.46383953,0.42586207,-0.0067786276,4.347826,0.54145724,0.49560624,0.6810345,0.024326801,0.0,0.54029447,0.53358674,0.5810345,0.010343671,0.0,0.42563152,0.43301547,0.3913793,-0.01384896,0.44921964,0.444288,0.31896552,-0.02739504,democracy_institutions,0.04827583,0.00062878407,0.21617694,0.00091819017,0.2938096,0.7738152,0.45362484,0.5607338,0.00064368563,0.0005506248,0.01200735,democracy_institutions
erdogan1_c005,erdogan1,erdogan,tr,,symposium_speech,5,11,0.5,117,49,0.5416411,0.4916436,0.787931,0.045003086,4.0816326,0.5059899,0.513793,0.712069,0.027451456,0.0,0.48925632,0.47018206,0.6431034,0.017381847,2.0408163,0.53749824,0.4984153,0.89827585,0.06260398,0.0,0.6043538,0.5842454,0.9982759,0.144941,6.122449,0.51089776,0.44806594,0.6051724,0.014363617,0.0,0.55169284,0.49742916,0.7396552,0.03456241,0.0,0.55159456,0.5037293,0.6431034,0.021643758,0.0,0.44470426,0.4494577,0.52931035,0.005223781,0.48885328,0.47520632,0.5741379,0.012238592,democracy_institutions,0.100000024,0.98488384,0.21946555,0.00029944468,0.8976056,0.9978427,0.99941045,0.8466094,0.00041894842,0.0049822694,0.21157971,social_solidarity
erdogan1_c006,erdogan1,erdogan,tr,,symposium_speech,6,11,0.6,92,44,0.47892535,0.44996768,0.37413794,-0.017712682,2.2727273,0.50164115,0.48893717,0.67413795,0.0231027,0.0,0.48858282,0.4606336,0.6362069,0.016708344,0.0,0.48852962,0.47989917,0.59827584,0.013635367,0.0,0.53937614,0.53697264,0.9362069,0.079963356,9.090909,0.4389117,0.39786792,0.16724138,-0.057622433,0.0,0.516556,0.47508538,0.49137932,-0.00057440996,4.5454545,0.5610889,0.5603351,0.6913793,0.031138122,0.0,0.4728691,0.4567235,0.7603448,0.033388615,0.45529056,0.42041218,0.35689655,-0.021324128,democracy_institutions,0.24482757,0.018599968,0.07091265,0.00047193223,0.9603798,0.84394336,0.06159315,0.68357795,0.00025315638,0.0027954772,0.00029886057,foreign_policy
erdogan1_c007,erdogan1,erdogan,tr,,symposium_speech,7,11,0.7,93,33,0.5147293,0.49920475,0.6224138,0.018091291,3.030303,0.47261846,0.47045425,0.45,-0.005919993,0.0,0.4654179,0.42163134,0.46034482,-0.0064565837,3.030303,0.47401598,0.45487747,0.47068965,-0.00087827444,0.0,0.51565844,0.51016563,0.87068963,0.056245655,12.121212,0.4572189,0.42536438,0.24655172,-0.039315253,3.030303,0.46969968,0.45677364,0.21551724,-0.047430754,0.0,0.5010778,0.46795216,0.32586208,-0.028873026,0.0,0.4542806,0.45264494,0.61206895,0.014800131,0.4577666,0.4494997,0.37758622,-0.018848091,democracy_institutions,0.24827582,0.14175786,0.061438117,0.008942055,0.34070447,0.8843393,0.76919943,0.44335938,0.010298249,0.0043738233,0.0024919678,democracy_institutions
erdogan1_c008,erdogan1,erdogan,tr,,symposium_speech,8,11,0.8,91,44,0.5576763,0.5131071,0.87413794,0.061038285,9.090909,0.44064313,0.43026757,0.23965517,-0.03789532,0.0,0.46192083,0.41399792,0.42931035,-0.009953648,0.0,0.45638782,0.43078226,0.35,-0.018506438,0.0,0.48753047,0.5026064,0.72931033,0.028117687,6.818182,0.47418678,0.41992772,0.35344827,-0.02234736,0.0,0.4758598,0.40675914,0.23620689,-0.041270643,0.0,0.53716147,0.49431568,0.55,0.007210672,0.0,0.40248185,0.40823698,0.21206896,-0.03699863,0.45746818,0.44478565,0.36724138,-0.019146502,national_identity,0.1448276,0.9966036,0.78711414,0.0076214294,0.91471064,0.9266446,0.99496907,0.8565425,0.26435834,0.0016581542,0.11864015,national_identity
erdogan1_c009,erdogan1,erdogan,tr,,symposium_speech,9,11,0.9,104,43,0.52839684,0.5041366,0.69482756,0.031758815,4.6511626,0.48994786,0.49129543,0.5948276,0.011409402,0.0,0.48309392,0.44981688,0.59827584,0.011219442,0.0,0.51674056,0.4980037,0.81551725,0.041846305,0.0,0.5875902,0.59110475,0.9741379,0.12817743,4.6511626,0.5136521,0.46618736,0.6327586,0.017117947,0.0,0.5042654,0.45242327,0.39827585,-0.012865007,0.0,0.50526285,0.47915578,0.36724138,-0.024687946,0.0,0.41348296,0.4155447,0.29827586,-0.02599752,0.4662536,0.45097888,0.43965518,-0.010361075,democracy_institutions,0.15862066,0.7594039,0.7010995,0.06587475,0.7676899,0.982815,0.96276945,0.034586214,0.046486307,0.002773783,0.07230848,democracy_institutions
erdogan1_c010,erdogan1,erdogan,tr,,symposium_speech,10,11,1.0,132,52,0.54726756,0.5237971,0.82931036,0.050629526,5.769231,0.54225993,0.51929283,0.91206896,0.06372148,0.0,0.5396962,0.48984838,0.8465517,0.06782174,0.0,0.54508626,0.5230273,0.9155173,0.07019201,0.0,0.59912896,0.56306976,0.9913793,0.13971618,0.0,0.48492387,0.42915875,0.39482757,-0.01161027,0.0,0.5239277,0.4750104,0.55689657,0.006797254,0.0,0.51310545,0.47925565,0.39827585,-0.016845345,0.0,0.46259463,0.47335172,0.6775862,0.023114145,0.49792424,0.48701492,0.62586206,0.021309555,democracy_institutions,0.07586205,0.98535615,0.6340903,0.066402495,0.8935883,0.9989162,0.9078243,0.5073237,0.383295,0.02430702,0.61450964,democracy_institutions
erdogan2022_c000,erdogan2022,erdogan,tr,2022-12-31,new_year_message,0,17,0.0,113,38,0.47750425,0.47366512,0.35,-0.019133776,5.263158,0.4204529,0.41653374,0.112068966,-0.05808556,0.0,0.37757844,0.35001493,0.053448275,-0.09429604,0.0,0.39147925,0.36614498,0.056896552,-0.083415,0.0,0.35534686,0.36978713,0.0120689655,-0.104065925,0.0,0.45844504,0.3955377,0.25,-0.038089097,0.0,0.4449048,0.39631236,0.094827585,-0.07222563,2.631579,0.4551503,0.41248292,0.115517244,-0.07480049,0.0,0.41346925,0.39890826,0.29482758,-0.026011229,0.3997279,0.41629097,0.10172414,-0.07688677,national_identity,0.099999994,0.93859005,0.0018785204,0.00020422302,0.27708158,0.014199681,0.9868407,0.25379166,0.035194553,0.003907215,0.0048203436,social_solidarity
erdogan2022_c001,erdogan2022,erdogan,tr,2022-12-31,new_year_message,1,17,0.062,111,43,0.45679602,0.43819714,0.22931035,-0.03984201,2.3255813,0.4035605,0.4212839,0.0637931,-0.074977964,0.0,0.3798286,0.36731452,0.0637931,-0.09204587,0.0,0.37029594,0.37752253,0.015517241,-0.10459831,0.0,0.37628937,0.38328636,0.03275862,-0.083123416,0.0,0.41646576,0.41578275,0.09827586,-0.08006838,0.0,0.5081263,0.4601062,0.43275863,-0.009004116,2.3255813,0.4539675,0.42565292,0.112068966,-0.075983286,0.0,0.3517555,0.3726493,0.04310345,-0.08772498,0.34070957,0.362921,0.0120689655,-0.13590512,crisis_resilience,0.20344828,0.99977577,0.16000333,0.00063867954,0.107771546,0.2512341,0.9995669,0.83648777,0.00035143827,0.00048595606,0.4127077,national_identity
erdogan2022_c002,erdogan2022,erdogan,tr,2022-12-31,new_year_message,2,17,0.125,110,34,0.4787584,0.4238245,0.37068966,-0.017879635,5.882353,0.3771888,0.40195265,0.018965518,-0.10134965,0.0,0.3974618,0.36003065,0.118965514,-0.07441267,0.0,0.39156377,0.37674055,0.060344826,-0.08333048,0.0,0.467238,0.43788034,0.5465517,0.007825226,2.9411764,0.44577459,0.39277443,0.20172414,-0.050759554,0.0,0.47748724,0.3984591,0.25,-0.0396432,0.0,0.45998955,0.42932755,0.14655173,-0.06996125,0.0,0.3449623,0.36025178,0.03965517,-0.094518185,0.366146,0.3753472,0.03275862,-0.110468686,democracy_institutions,0.17586204,0.8617129,0.002917855,0.120879166,0.022780888,0.70866644,0.96286565,0.9349616,0.0014579035,0.0001641044,0.0030994155,social_solidarity
erdogan2022_c003,erdogan2022,erdogan,tr,2022-12-31,new_year_message,3,17,0.188,103,38,0.49240178,0.44099277,0.43965518,-0.004236251,5.263158,0.411835,0.4217638,0.07413793,-0.06670344,0.0,0.46320412,0.42756,0.44310346,-0.00867036,0.0,0.40239394,0.38210985,0.08793104,-0.07250032,0.0,0.44094795,0.46293348,0.37068966,-0.018464833,5.263158,0.42811483,0.40080404,0.13275862,-0.06841931,0.0,0.46879417,0.419644,0.20517242,-0.048336267,0.0,0.55615664,0.5192138,0.6534483,0.026205838,0.0,0.4050575,0.3635941,0.23620689,-0.034422994,0.44606677,0.3975735,0.28103447,-0.030547917,future_reform_technology,0.21034482,0.885136,0.13980694,0.5520568,0.72370017,0.65555656,0.96492136,0.023870831,0.17217188,9.063369e-05,0.34169233,social_solidarity
erdogan2022_c004,erdogan2022,erdogan,tr,2022-12-31,new_year_message,4,17,0.25,102,37,0.41960913,0.40882486,0.10172414,-0.0770289,0.0,0.4631726,0.45547855,0.38448277,-0.015365839,0.0,0.37703097,0.35210004,0.05,-0.09484351,0.0,0.37618744,0.37903875,0.022413794,-0.09870681,0.0,0.40618452,0.40790305,0.17758621,-0.05322826,0.0,0.36714843,0.3365535,0.015517241,-0.12938571,0.0,0.43374372,0.45431405,0.060344826,-0.08338672,0.0,0.44013637,0.42083472,0.060344826,-0.089814425,0.0,0.42065805,0.40884697,0.35689655,-0.018822432,0.35865855,0.32974976,0.022413794,-0.11795613,security_military,0.20689656,0.8143483,0.980034,0.00017674515,0.9601188,0.1305623,0.14614818,0.99912554,0.00025915826,0.004485795,0.0003535028,crisis_resilience
erdogan2022_c005,erdogan2022,erdogan,tr,2022-12-31,new_year_message,5,17,0.312,115,40,0.4624989,0.42614773,0.26034483,-0.034139127,0.0,0.53152823,0.50674224,0.8568966,0.05298978,0.0,0.46738493,0.41768253,0.4810345,-0.004489541,2.5,0.4650432,0.43499303,0.4224138,-0.009851068,2.5,0.42202917,0.40395284,0.26034483,-0.037383616,0.0,0.44738063,0.38312262,0.20517242,-0.049153507,0.0,0.5470556,0.5240221,0.7224138,0.029925168,2.5,0.5252645,0.46841282,0.4810345,-0.004686296,0.0,0.5226812,0.45887667,0.95689654,0.08320069,0.42581517,0.39373216,0.1637931,-0.05079952,security_military,0.1344828,0.86408126,0.9977569,0.52463824,0.96923697,0.008552606,0.8730255,0.99974287,0.0016809419,0.97097814,0.002441507,crisis_resilience
erdogan2022_c006,erdogan2022,erdogan,tr,2022-12-31,new_year_message,6,17,0.375,90,29,0.5491272,0.49742725,0.8362069,0.05248919,6.8965516,0.5804527,0.5592898,0.987931,0.10191423,6.8965516,0.5118811,0.46580523,0.7603448,0.040006638,3.4482758,0.50148785,0.4832219,0.712069,0.026593596,0.0,0.47376847,0.4297335,0.61206895,0.014355689,0.0,0.5225543,0.44490778,0.69827586,0.02602014,0.0,0.5690648,0.53427815,0.8189655,0.05193436,6.8965516,0.5561875,0.46424398,0.65689653,0.026236713,0.0,0.5434112,0.49212897,0.98448277,0.10393071,0.49656707,0.46620536,0.61206895,0.019952387,security_military,0.1517241,0.9974836,0.9233421,0.43692234,0.6370308,0.35633466,0.9810583,0.9592498,0.00043818902,0.49292037,0.9663471,national_identity
erdogan2022_c007,erdogan2022,erdogan,tr,2022-12-31,new_year_message,7,17,0.438,118,38,0.4665361,0.4164725,0.28793103,-0.030101925,0.0,0.5048866,0.464565,0.69827586,0.026348174,0.0,0.52305555,0.49526948,0.80517244,0.051181078,2.631579,0.474752,0.44355643,0.48448277,-0.00014224648,2.631579,0.41733783,0.3900667,0.22931035,-0.04207495,0.0,0.45105195,0.4082495,0.21896552,-0.04548219,0.0,0.63875365,0.59888834,0.987931,0.12162322,5.263158,0.5862886,0.5270041,0.80172414,0.056337774,0.0,0.46235394,0.4531716,0.67068964,0.022873461,0.47953326,0.4287997,0.5224138,0.0029185712,crisis_resilience,0.18275857,0.99973106,0.55374664,0.9970248,0.9858549,0.23766439,0.9686789,0.9997023,0.22142433,0.0015578484,0.8490974,national_identity
erdogan2022_c008,erdogan2022,erdogan,tr,2022-12-31,new_year_message,8,17,0.5,107,43,0.4413584,0.39978838,0.14655173,-0.055279642,0.0,0.43619165,0.42860526,0.20172414,-0.042346805,2.3255813,0.551048,0.539051,0.88793105,0.079173505,9.302325,0.49518517,0.44643736,0.6672414,0.020290911,9.302325,0.42902577,0.3698095,0.2913793,-0.030387014,0.0,0.46645153,0.39828432,0.31206897,-0.030082613,0.0,0.56922823,0.504264,0.8224138,0.052097797,2.3255813,0.4809589,0.44038987,0.23965517,-0.04899189,0.0,0.4437583,0.4206555,0.5224138,0.0042778254,0.4599826,0.384646,0.38793105,-0.01663208,economy_welfare,0.06551725,0.9577545,0.00030061635,0.92059356,0.9536434,0.0004100472,0.0037072527,0.9962419,0.0006932423,0.29861918,0.001452228,crisis_resilience
erdogan2022_c009,erdogan2022,erdogan,tr,2022-12-31,new_year_message,9,17,0.562,105,49,0.5526668,0.46368265,0.85,0.056028754,4.0816326,0.43877235,0.41675645,0.2224138,-0.039766103,0.0,0.592726,0.5471771,0.98448277,0.12085152,4.0816326,0.4676902,0.39053202,0.4362069,-0.007204056,0.0,0.48018646,0.3942482,0.67068964,0.020773679,0.0,0.52220017,0.44590133,0.69482756,0.025666028,0.0,0.6209387,0.4843687,0.96034485,0.103808284,0.0,0.48188025,0.42282656,0.25,-0.04807055,0.0,0.42912334,0.38553327,0.40172413,-0.0103571415,0.48064035,0.42912036,0.52931035,0.004025668,economy_welfare,0.024137914,0.9878235,0.0015011823,0.99688846,0.7855555,0.72174317,0.9944934,0.7423736,0.01161977,0.00012460536,0.43880025,economy_welfare
erdogan2022_c010,erdogan2022,erdogan,tr,2022-12-31,new_year_message,10,17,0.625,142,53,0.48876452,0.4261617,0.42931035,-0.007873505,0.0,0.4721803,0.47124666,0.4465517,-0.0063581467,0.0,0.5977905,0.56536365,0.9913793,0.125916,7.5471697,0.48830444,0.45379162,0.5948276,0.013410181,1.8867924,0.4402848,0.38393307,0.36724138,-0.019127995,0.0,0.4939829,0.39729157,0.45,-0.0025512278,1.8867924,0.6210984,0.51953167,0.9637931,0.103967965,3.7735848,0.5085324,0.44686228,0.3810345,-0.021418393,0.0,0.45063034,0.41261527,0.5913793,0.0111498535,0.4797883,0.40206158,0.5258621,0.0031736195,economy_welfare,0.027586222,0.998772,0.68568313,0.99917686,0.9935993,0.80984056,0.997116,0.99983233,0.59913343,0.020527788,0.03685603,crisis_resilience
erdogan2022_c011,erdogan2022,erdogan,tr,2022-12-31,new_year_message,11,17,0.688,115,42,0.44826514,0.42206585,0.16724138,-0.048372895,0.0,0.43438476,0.42299774,0.18448275,-0.04415369,0.0,0.4483075,0.4065652,0.34655172,-0.023566961,2.3809524,0.5286015,0.50688803,0.87413794,0.05370727,7.142857,0.4057808,0.34352636,0.17413794,-0.05363199,0.0,0.49009323,0.43528706,0.42931035,-0.0064409077,0.0,0.63224995,0.5553486,0.98103446,0.11511952,4.7619047,0.467426,0.39558423,0.16724138,-0.062524796,0.0,0.44111478,0.44335237,0.5017241,0.0016342998,0.4881227,0.4334798,0.5672414,0.011508018,crisis_resilience,0.10689652,0.993255,0.0012375797,0.0002896683,0.8292847,0.00042637464,0.66809577,0.9553608,0.016466174,8.382305e-05,0.71668977,national_identity
erdogan2022_c012,erdogan2022,erdogan,tr,2022-12-31,new_year_message,12,17,0.75,131,44,0.4642458,0.41137463,0.2637931,-0.032392234,0.0,0.518336,0.51493,0.80172414,0.039797544,4.5454545,0.46918058,0.42642093,0.4948276,-0.0026938915,0.0,0.46455747,0.44260752,0.41896552,-0.0103367865,0.0,0.40416482,0.34791207,0.1637931,-0.055247962,0.0,0.44837284,0.36600474,0.21206896,-0.048161298,0.0,0.5184963,0.4635293,0.51896554,0.0013658404,0.0,0.46794596,0.405698,0.17068966,-0.062004834,0.0,0.5108552,0.48120788,0.9327586,0.071374714,0.45753363,0.41726565,0.37068966,-0.019081056,security_military,0.2827586,0.9959693,0.994536,0.09021314,0.9106498,0.029619431,0.20521654,0.86522406,0.0033634924,0.1442091,0.0019043304,national_identity
erdogan2022_c013,erdogan2022,erdogan,tr,2022-12-31,new_year_message,13,17,0.812,116,40,0.4552893,0.40633267,0.21551724,-0.041348726,2.5,0.4245714,0.42168474,0.12241379,-0.05396706,0.0,0.5155851,0.4802595,0.7741379,0.04371065,0.0,0.41362315,0.40765876,0.112068966,-0.0612711,0.0,0.3795791,0.32679254,0.05,-0.07983369,0.0,0.42996836,0.37267363,0.14655173,-0.06656578,0.0,0.524238,0.45688388,0.5672414,0.007107556,0.0,0.544969,0.4893484,0.60172415,0.015018225,0.0,0.3770185,0.36574203,0.09827586,-0.062461972,0.39640367,0.36267912,0.08448276,-0.08021101,economy_welfare,0.17241377,0.069763236,0.000106790896,0.0037580938,0.0026522598,0.0020072423,0.08411582,0.85262895,0.0016356753,0.00012558253,0.0032858332,crisis_resilience
erdogan2022_c014,erdogan2022,erdogan,tr,2022-12-31,new_year_message,14,17,0.875,81,28,0.4563821,0.43146348,0.2224138,-0.040255934,3.5714285,0.44261336,0.43390715,0.25,-0.03592509,0.0,0.46232694,0.42011628,0.4362069,-0.009547532,3.5714285,0.45427066,0.46358898,0.33620688,-0.020623595,3.5714285,0.41240907,0.39193437,0.20862068,-0.047003716,0.0,0.44453013,0.40201643,0.19482759,-0.05200401,0.0,0.4547989,0.42898694,0.118965514,-0.062331527,0.0,0.58131754,0.5268054,0.7844828,0.051366746,0.0,0.38917,0.39125624,0.14310345,-0.050310493,0.39750558,0.38629538,0.08793104,-0.0791091,future_reform_technology,0.34827587,0.96914953,0.015350576,0.006003596,0.8450434,0.083441176,0.95875067,0.18824933,0.14466164,0.0010670425,0.034815196,national_identity
erdogan2022_c015,erdogan2022,erdogan,tr,2022-12-31,new_year_message,15,17,0.938,86,31,0.55293727,0.49837217,0.8534483,0.05629924,0.0,0.49871495,0.48820958,0.6465517,0.0201765,0.0,0.5528697,0.5077555,0.89827585,0.0809952,3.2258065,0.5503778,0.5004055,0.9327586,0.07548353,0.0,0.5784306,0.53287524,0.97068965,0.11901781,3.2258065,0.53281504,0.46968198,0.7258621,0.0362809,0.0,0.5622505,0.50161606,0.79137933,0.04512006,0.0,0.6049844,0.54374915,0.8672414,0.075033605,0.0,0.5011044,0.458608,0.8948276,0.06162393,0.56110847,0.49496046,0.9258621,0.084493786,democracy_institutions,0.037931025,0.78280777,0.001030219,0.98965186,0.9495934,0.66693074,0.9582261,0.1701285,0.00035836728,0.0009869321,0.010110844,economy_welfare
erdogan2022_c016,erdogan2022,erdogan,tr,2022-12-31,new_year_message,16,17,1.0,138,50,0.55709463,0.5051311,0.87068963,0.060456604,4.0,0.46277902,0.46020028,0.3810345,-0.015759438,0.0,0.46960106,0.44570872,0.5017241,-0.0022734106,2.0,0.45298755,0.45095336,0.31896552,-0.021906704,0.0,0.42072228,0.41370198,0.24310344,-0.038690507,0.0,0.50065047,0.45148182,0.51551723,0.0041163266,0.0,0.5215924,0.46722972,0.55344826,0.004461944,0.0,0.61376315,0.56284046,0.8913793,0.083812356,2.0,0.42254066,0.41464913,0.37068966,-0.016939819,0.4559166,0.42935178,0.36034483,-0.02069807,future_reform_technology,0.020689666,0.97909576,0.105624974,0.28537196,0.59478664,0.41513598,0.9986061,0.040162582,0.06640251,0.00046371287,0.42202812,social_solidarity
erdogan2023_c000,erdogan2023,erdogan,tr,2023-12-31,new_year_message,0,19,0.0,106,39,0.5241343,0.47947693,0.6810345,0.027496248,2.5641026,0.42155647,0.43340224,0.115517244,-0.05698198,0.0,0.4519341,0.4391093,0.36034483,-0.019940376,0.0,0.45112824,0.43148026,0.3051724,-0.023766011,0.0,0.3879146,0.3988691,0.08448276,-0.071498185,0.0,0.49443892,0.441539,0.45689654,-0.0020952225,0.0,0.51812947,0.44961047,0.51551723,0.0009990335,0.0,0.5886483,0.5375847,0.8189655,0.05869752,0.0,0.39851236,0.40259546,0.19137931,-0.04096812,0.44222903,0.44614,0.2637931,-0.03438565,future_reform_technology,0.13793099,0.76348376,0.04766911,0.237134,0.9343428,0.3339375,0.9983611,0.0017683519,0.45713675,0.00020502215,0.30486888,social_solidarity
erdogan2023_c001,erdogan2023,erdogan,tr,2023-12-31,new_year_message,1,19,0.056,95,35,0.5358003,0.47693297,0.74655175,0.03916225,0.0,0.5232918,0.512905,0.8224138,0.044753373,2.857143,0.46258113,0.42645967,0.43965518,-0.009293348,0.0,0.48131126,0.46323544,0.53965515,0.0064170063,5.714286,0.42829007,0.3847144,0.28793103,-0.031122714,0.0,0.5265701,0.4747443,0.712069,0.030035943,0.0,0.615935,0.53345704,0.9534483,0.09880459,0.0,0.57328296,0.50860536,0.75344825,0.04333216,2.857143,0.48667127,0.47631213,0.84310347,0.047190785,0.46886268,0.4715135,0.45689654,-0.0077520013,crisis_resilience,0.1310345,0.016931158,0.00065126823,0.0025212683,0.04254283,0.007093863,0.99333304,0.70214725,0.00024298552,0.00031937408,0.004166256,social_solidarity
erdogan2023_c002,erdogan2023,erdogan,tr,2023-12-31,new_year_message,2,19,0.111,86,35,0.46591845,0.43421066,0.28103447,-0.030719578,0.0,0.52702034,0.5095639,0.83965516,0.04848188,2.857143,0.3860752,0.38146585,0.08448276,-0.08579928,0.0,0.50385,0.49041465,0.7362069,0.028955728,8.571428,0.4914719,0.4895865,0.75344825,0.032059103,5.714286,0.4947343,0.44428846,0.46034482,-0.0017998517,2.857143,0.48188716,0.43581468,0.27068967,-0.035243273,0.0,0.45810845,0.40319487,0.1362069,-0.07184234,0.0,0.47375304,0.45910686,0.7637931,0.03427255,0.48955697,0.4809003,0.5810345,0.012942284,security_military,0.08620691,0.99349916,0.9894193,0.000101503836,0.9913725,0.99042207,0.99729025,0.99861145,0.00023140866,0.7899637,0.1609572,crisis_resilience
erdogan2023_c003,erdogan2023,erdogan,tr,2023-12-31,new_year_message,3,19,0.167,127,44,0.5062501,0.46507394,0.54310346,0.009612054,0.0,0.5172852,0.49201906,0.787931,0.038746774,4.5454545,0.46498403,0.4432282,0.45689654,-0.006890446,2.2727273,0.49283904,0.4789849,0.6327586,0.017944783,2.2727273,0.48755926,0.43265676,0.73275864,0.028146476,0.0,0.5291895,0.49105388,0.7155172,0.032655388,0.0,0.5853079,0.5033235,0.88793105,0.06817746,0.0,0.52505565,0.4530252,0.47413793,-0.0048951507,2.2727273,0.4780048,0.4924049,0.7775862,0.03852433,0.47107655,0.4811909,0.46724138,-0.0055381358,crisis_resilience,0.100000024,0.21712996,0.9832306,0.22219338,0.99073195,0.0030693875,0.8786791,0.94742966,7.572843e-05,0.9994046,0.000886499,foreign_policy
