leader,national_identity_cos,national_identity_cos_en,national_identity_pct,national_identity_rel,national_identity_kw,security_military_cos,security_military_cos_en,security_military_pct,security_military_rel,security_military_kw,economy_welfare_cos,economy_welfare_cos_en,economy_welfare_pct,economy_welfare_rel,economy_welfare_kw,foreign_policy_cos,foreign_policy_cos_en,foreign_policy_pct,foreign_policy_rel,foreign_policy_kw,democracy_institutions_cos,democracy_institutions_cos_en,democracy_institutions_pct,democracy_institutions_rel,democracy_institutions_kw,social_solidarity_cos,social_solidarity_cos_en,social_solidarity_pct,social_solidarity_rel,social_solidarity_kw,crisis_resilience_cos,crisis_resilience_cos_en,crisis_resilience_pct,crisis_resilience_rel,crisis_resilience_kw,future_reform_technology_cos,future_reform_technology_cos_en,future_reform_technology_pct,future_reform_technology_rel,future_reform_technology_kw,national_identity_nli,security_military_nli,economy_welfare_nli,foreign_policy_nli,democracy_institutions_nli,social_solidarity_nli,crisis_resilience_nli,future_reform_technology_nli,n_speeches,n_chunks
erdogan,0.3171070202492964,0.20528612088592033,0.5426162947491204,0.009433594989581764,2.650977803662046,0.2738494162591472,0.20534073773673658,0.4704135047299817,-0.006619404161241557,0.9433812244205602,0.24371445086792853,0.17005721464809315,0.39206424646345345,-0.024854988167478186,1.4944953431012524,0.26215713438846044,0.20355802636729523,0.555315142239727,0.012485540823683468,1.2538231156051223,0.24713692840194904,0.18756772843858008,0.5091586541169153,0.0067339169342875895,1.716794715074585,0.3134052147014143,0.1959006489494793,0.48485980952297353,-0.002810091746231492,0.9772912335952013,0.34061936975974527,0.23517045431543765,0.539835253908331,0.00931189893576344,1.1382155515142132,0.27169555199613005,0.20843867318842527,0.3853385819271461,-0.035854550186807624,0.20652250487616097,0.7689393993927162,0.3274841251522863,0.2325257024215636,0.72332548006358,0.39849238989131286,0.7652242204910491,0.6570400325795478,0.060597840718063435,5,80
macron,0.29344350127228164,0.22428882564059716,0.4473366703799465,-0.014229923915519164,1.287260443926025,0.2892429526551359,0.20859751054974376,0.5247098595439227,0.00877413095378788,0.5644562803392379,0.2988070761931818,0.20943692926370322,0.6207364283678699,0.030237636909893048,0.8471140113257576,0.23217131777211453,0.19993110647947304,0.43666002191821524,-0.017500275382264927,1.2105357007247104,0.252678359666611,0.1882706033411319,0.5684136616616533,0.012275347808880904,0.6159100397588013,0.2924832325467914,0.2271865988105782,0.41633657101205995,-0.023732074232263818,0.42771889723262035,0.3257041006709559,0.2508791838096034,0.46660078197921123,-0.005603370162260472,0.47781167599209007,0.3607594633915441,0.2688825388413547,0.6752791915450089,0.05320936095214461,0.45569177984737075,0.7613762824252446,0.34592398582561346,0.286779098473655,0.6113632135988453,0.4851669622741714,0.848365632360659,0.594727246330587,0.19346248601249236,4,96
merkel,0.2584992239368687,0.20668499685227273,0.33526906994633837,-0.0491742011574495,1.0926908011363636,0.23589119170580808,0.20607317039772727,0.3441714570781818,-0.04457763064356061,0.7384194920833334,0.24611096621464645,0.2084095242070707,0.4338305487157197,-0.022458474249191916,1.1066574614267677,0.2286165976868687,0.2027958489570707,0.3983620681671717,-0.021054994672265154,1.017885849760101,0.22497073507575757,0.20176503529040404,0.4240743652332071,-0.015432275663560606,0.783451404810606,0.3243032518977273,0.2704556929406566,0.5311450727188132,0.0080879460707702,1.0847951414267676,0.313952869489899,0.243346689604798,0.4282062000871212,-0.017354602096262627,0.18648730599747476,0.31951887452272726,0.25496003846212123,0.5335471085894571,0.011968773346906561,0.9630495001641415,0.647314501565404,0.28885459098749877,0.2707379117837386,0.7074738806757576,0.527631792573144,0.8499345328085859,0.5385821241741666,0.19921730456308964,4,42
putin,0.3575508684280303,0.3575508684280303,0.6527573179734849,0.04987744271931818,1.6866713219318181,0.2994396966212121,0.2994396966212121,0.5606556931988637,0.018970873732499997,1.0101303184848485,0.21935023640151513,0.21935023640151513,0.30442659415530304,-0.04921920387962121,0.083193125,0.2557813507651515,0.2557813507651515,0.5405485854727272,0.006109756058333334,0.04573955454545455,0.20661279521590908,0.20661279521590908,0.3472492151666667,-0.03379021577212121,0.11820925583333333,0.3744257722765152,0.3744257722765152,0.7047792502954546,0.058210464763825756,2.2428877394886366,0.3249992769166667,0.3249992769166667,0.4788623297746212,-0.006308191429469695,0.1590343391477273,0.26633606787499997,0.26633606787499997,0.36892894409166666,-0.04121403454075758,0.47575275422348484,0.7732224074468371,0.37646734266849247,0.020352591706727274,0.5290958105611969,0.10107903571352272,0.8624861613787879,0.3198231670025379,0.032332808564962116,4,26
trump,0.3215781469940476,0.3215781469940476,0.536432676875,0.01390472458422619,1.5787369098214288,0.32296053282738096,0.32296053282738096,0.6868637105178571,0.04249171039375,0.42656453839285713,0.31834078047619047,0.31834078047619047,0.670433086934524,0.049771341470773806,0.591282417797619,0.27396282377976194,0.27396282377976194,0.5999384255297618,0.024291230395238093,0.7873335535714285,0.26271921151785715,0.26271921151785715,0.633589902125,0.022316200438690478,0.5807785445238095,0.33034491160714285,0.33034491160714285,0.5569478734047619,0.014129605777723214,0.9976547986309523,0.3381909432738095,0.3381909432738095,0.5438526251011905,0.006883472873511904,0.23847701416666667,0.28186474708333337,0.28186474708333337,0.43205049524999994,-0.025685354321428572,0.1522196592261905,0.9117711202261903,0.5048389618655357,0.3067803167813988,0.7796856925559524,0.6168009289416667,0.8671009798333333,0.606414400898512,0.081599903561875,3,46
