speech_id,leader,filename,language,speech_date,date_confidence,speech_type,source,title,review_status,word_count_raw,word_count_clean,paragraph_count,chars_removed,whitespace_chars_changed,n_removals,clean_text
erdogan1,erdogan,erdogan1.txt,tr,,unknown,symposium_speech,,SETA symposium speech on the presidential system,verify,574,574,25,0,1,0,"Değerli kardeşlerim Türkiye'nin tam da Cumhurbaşkanlığı sistemine geçmek için tarihi karar arefesinde olduğu bir dönemde tertip edilen bu sempozyum için Seta yöneticilerini tebrik ediyorum.

Her ülke kendi şartlarına özgü bir yönetim biçimine sahiptir ülkemize baktığımızda son 200 yü yılda çok farklı tecrubeleri ardı ardına yaşadığımıza şahit oluyoruz.

Kardeşlerim bu süreçte ülkemiz savaşlar erimiş küçülmüş çok ağır bedeller ödemiştir Çanakkale Zaferi artık Bıçağın kemiğe dayandığı noktayı ifade eder Çanakkale'den aldığımız ilham ve güçle Kurtuluş savaşımızı verdik.

Avrupa ülkeleri monarşi ile Demokrasiyi birlikte yaşatma yoluna giderken biz hanedanı ülke dışına çıkartıp Cumhuriyeti ilan ettik önce tek partili buraya dikkat edelim ardından da çok partili bir hükümet sistemiyle ülkemiz bugünlere kadar geldi.

Çok partili siyasi hayata geçtiğimiz 1950 yılından sonra demokrasimizi hep darbeler ve Vesayet yönetimlerinin gölgesi altında ayakta tutmaya çalıştık.

Bu çarpıklıklar en önemli sonucu istikrar ve güven ortamının sürekli tehdid altında olmasıdır siyasi istikrarsızlık beraberinde ekonomik ve sosyal sorunları da getirmektedir.

Son 200 yıllık arayışlarımız cumhuriyet dönemindeki tecrübelerimiz ve özellikle son yıllarda yaşadıklarımız bize bir gerçeği gösteriyor şayet ülke ve millet olarak hedeflerimize ulaşmak istiyorsak Öncelikle güçlü Etkin yetki ve sorumluluk sahibinin tam olarak belli olduğu bir yönetim sistemine ihtiyacımız vardır.

Esasen Bugün üzerinde konuştuğumuz Cumhurbaşkanlığı sistemi konusu öyle bir anda bir günde bir yılda ortaya çıkmış değildir gerisinde işte böylesine Derin ve düşündürücü bir arka plan vardır.

Tartıştığımız sistem Türkiye'nin ve Türk milletinin Asırlardır devam eden Beka sorununun en doğru çözüm yol mesele budur.

Bütün bu tecrübeleri yaşanmış Olduğumuz bu olayları tarihi okumaları bir araya getirdiğimizde ülkemizin Yeni anayasaya ve onunla birlikte yeni bir yönetim sistemine olan ihtiyacı gün gibi ortaya çıkıyor kardeşlerim görüldüğü gibi Bugün üzerinde konuştuğumuz Cumhurbaşkanlığı sisteminin rejimle ne tek adamlıkla ne şahsilik le bir ilgisi vardır.

Mesele ülke ve millet olarak geçmişte yaşadığımız tecrübeler ışığında kendimize çok daha güçlü çok daha dirençli hedeflerimizi gerçekleştirmeye çok daha uygun bir yönetim sistemi kurma çabasıdır.

Cumhurbaşkanlığı sisteminin en büyük güvencesi gerçek anlamda demokratik olmasıdır bu sistemde milletimizin yarısından fazlasının teveccühüne Mazar olamayan hiç kimsenin ülkeyi yönetme ihtimali yoktur.

Biz burada bir sistem mücadelesini veriyoruz olay bir sistem mücadelesidir Erdoğan'dan sonrası ne olacak millet ne derse o olacak Allah ne derse o olacak.

Daha da önemlisi Türkiye bu sisteme doğru ilk adımlarını zaten atmış başarıyla da neticelendirmek 2007 yılındaki anayasa değişikliğinden söz ediyorum.

Dolayısıyla anayasa değişikliğiyle konuyu şahsileştirmek yönetimi bir sisteme bağlıyoruz.

Kardeşlerim ruh olmayınca beden cesettir Bu konuda da milletimize işin ruhunu özünü esasını anlatmazsa tek başına anayasa değişikliği hükümleri kuru hukuki ifadelerden ibaret kalır.

İşte bu anlayışta halk oylaması tarihine kadar 16 Nisan'a kadar Cumhurbaşkanlığı hükümeti sistemine Evet diyenler olarak ülkemizi karış karış gezip tüm iletişim imkanlarını kullanıp yeni sistemi anlatmalıyız.

Niye tek millet için Evet tek bayrak için evet tek vatan için Evet tek devlet için Evet.

Cumhurbaşkanlığı sisteminin özü yönetimin doğrudan millete veriliyor olmasıdır.

Yürütme görevini ifa edecek olan Cumhurbaşkanı gücünü aldığı Millete karşı sorumlu olacağı için attığı her adımda gözü kamuoyunun üzerinde olmak zorundadır.

Biz ne dedik Bizimki Türk tipi bir Cumhurbaşkanlığı sistemi olacak aynısı olmak durumunda değiliz.

Cumhurbaşkanı yani Başkan yürütmeyi o temsil edecek kabinesini kuracak yeri geldiğinde görevden alacak atamasını yapacak ama hesabını da kime verecek millete verecek millete verecek.

Yürütmenin halihazırda iki olan başı yani cumhurbaşkanı ve başbakan Artık tek isimde birleşiyor Böylece milletimiz yetkiyi kime verdiğini sorumluluğu kimin üstlendiğini Dolayısıyla gerektiğinde kimden hesap soracağını başından biliyor.

Yasama organı ve orada görev yapan milletvekilleri yeni sistemde sadece Asli işlerine odaklanacak lardır.

Yürütme ile yasamayı kesin hatlarıyla ayıran yeni sistemle birlikte tüm milletvekilleri meclis çalışmalarına yoğunlaşacak lardır."
erdogan2022,erdogan,erdogan2022.txt,tr,2022-12-31,inferred_from_text,new_year_message,,New Year message 2022/23,ok,684,684,52,0,1,0,"Aziz Milletim,

Hepinizi en kalbi duygularımla, muhabbetle selamlıyorum.

Bugün sadece bir yılı bitirip, yeni bir yılı karşılamakla kalmıyor, aynı zamanda Cumhuriyetimizin ilk yüzyılını geride bırakıp yeni yüzyılına adım atacağımız bir döneme giriyoruz.

Milli mücadelenin 100’üncü yıl anmalarına, 2019’da Samsun’la başladık.

Esasen, Cumhuriyetin ilanına kadar geçen 4 yıllık dönemdeki her 100’üncü yıl anmasını, hep beraber coşkulu bir şekilde yaşamayı ümit ediyorduk.

Bunun için çok ciddi hazırlıklar da yapmıştık.

Ancak, kovid-19 salgını çerçevesinde uygulanan tedbirler, bizi bu dönemi daha sade anma törenleriyle geçirmeye mecbur bıraktı.

Öyle ki, Büyük Millet Meclisinin açılışının 100’üncü yılında dahi tebrik mesajlarıyla yetinmek durumunda kaldık.

Hamdolsun bu sıkıntılı günleri geride bıraktık.

Cumhuriyetimizin kuruluşunun 100’üncü yılının sevincini, inşallah, 29 Ekim 2023’te hayal ettiğimiz şekilde coşkuyla yaşayabileceğiz.

Ayrıca 2023, milletimize 12 yıl önce verdiğimiz bir sözün de miladıdır.

Ülkemizin en iddialı demokrasi ve kalkınma vizyonlarından biri olan 2023 hedeflerimizi milletimizin takdirine sunup onayını aldığımız 2011 seçimlerinden beri, bu sözümüzü yerine getirmek için gece gündüz çalıştık.

Türkiye’nin 2023 hedeflerini ilan etmesinden hemen sonra başlayan ve bugüne kadar kesintisiz süren hadiseler, bir yönüyle de, bu adımla ne kadar çok güç odağını ürküttüğümüzün ifadesidir.

Her ikisi de 2013’te yaşanan Gezi olaylarından 17-25 emniyet-yargı darbe girişimine…

PKK’nın çukur eylemlerinden DEAŞ’ın sınırlarımızı tacizine…

15 Temmuz 2016’daki darbe teşebbüsünden 2018’de ekonomimizi hedef alan uluslararası sabotaja kadar…

Dört bir yandan sayısız saldırıya maruz kaldığımız bu kritik dönemde, verdiğimiz çok yönlü mücadele yanında, 2023 hedeflerimizden de asla geri adım atmadık.

Tam tersine;

Milli birlik ve beraberliğimizi güçlendirerek…

Terörle mücadele stratejimizi tehditleri kaynağında yok etme yönünde genişleterek…

Teröristleri açtıkları çukurlara gömerek…

Darbecilerin başını ezerek…

Ekonomik tetikçileri kendi programlarımızla hüsrana uğratarak…

Küresel krizleri fırsata dönüştürmek için ülkemizin kaynaklarını tam kapasite harekete geçirerek…

Velhasıl beraberce var gücümüzle mücadele ederek, 2023 hedeflerimizin kılavuzluğunda yolumuza hep devam ettik.

Hiç şüphesiz, 2021’in son aylarında başlayıp 2022 boyunca süren ekonomik sıkıntılar, hepimizin canını sıkmıştır.

Küresel salgını ve arkasından başlayan Rusya-Ukrayna savaşının yol açtığı ekonomik sarsıntıyı kaldırmakta zorlanan dünyadaki olumsuz gelişmeler, ister istemez bizi de etkilemiştir.

Ancak bu süreçte Türkiye’yi, gelişmiş ülkeler başta olmak üzere dünyadan ayıran en önemli özellik, istihdamdan ve üretimden taviz vermeyen ekonomi modeli olmuştur.

Evet, bu ülkede bir hayat pahalılığı yaşanmıştır.

Ama vicdan sahibi herkes kabul edecektir ki, aynı zamanda bu ülke tarihinin en yüksek istihdam oranına, en yüksek üretim gücüne, en yüksek ihracat rakamına da aynı dönemde ulaşmıştır.

Bir başka ifadeyle, biz milletimizi hayat pahalılığı karşısında yalnız bırakmadık, kendi kaderine terk etmedik.

Bunun yerine;

İstihdamı artırarak herkesin gelir sahibi olmasını sağladık…

Çalışanların refah kayıplarını yüksek oranlı artışlarla telafi etmeye çalıştık…

Çarkların durmaması için sanayi ve ticaret erbabını sürekli destekledik.

Şayet bugün Türkiye, yaşadığı onca saldırıya, dünyayı kasıp kavuran onca krize rağmen hala dimdik ayaktaysa, bunu verdiğimiz kararlı mücadeleye, uyguladığımız özgün siyaset ve ekonomi politikasına borçludur.

Uluslararası krizlerde sağduyulu, soğukkanlı, barış ve itidal yanlısı tutumuyla, müzmin hasımları dahil herkesin saygısını kazanan Türkiye gerçeğini kimse inkar edemez.

Dünya enerji kriziyle boğuşurken, bizim kendi keşiflerimizle, uluslararası tedarik ve ticaret hatlarının merkezi haline gelen konumumuzla, biz kendimizi farklı bir yere taşıdık.

Terör örgütlerinin şehirlerimizi hedef alan eylemlerinin ülkemize yönelik şantaj aracı haline getirildiği günlerden, sınırımızın onlarca, bazen yüzlerce kilometre ötesinde operasyonlar yürütebildiğimiz bir seviyeye geldik.

Ülkemizin neresine gidersek gidelim yüzlerce fabrikanın inşaatının yükseldiğini, açılışının yapıldığını, yurt içine ve dışına harıl harıl mal sevk edildiğini görüyoruz.

Turizmde kayıplarımızı telafi etmekle kalmayıp, tarihimizin en yüksek gelir seviyesine ulaştığımız bir sezonu bitiriyoruz.

Hangi alana bakarsanız bakın benzer fotoğraflar göreceksiniz.

Altını çizerek tekrar ifade etmek isterim ki, 2022’yi de, tıpkı son 20 yılımız gibi sıkıntılarımızdan daha büyük kazançlarımızla kapattık.

İnşallah 2023’te ülkemizde, Türkiye Yüzyılı vizyonumuzla, Cumhuriyetimizin yeni asrına yakışır çok daha büyük bir atılımı başlatacağız.

Artık hedefimiz, küresel siyasi ve ekonomik ligin en üst dilimine girmek değildir.

Hedefimiz, en üst dilimin de ilk sıralarında yer alacak siyasi ve ekonomik güce kavuşmaktır.

Geçtiğimiz 20 yılda ülkemize kazandırdığımız demokrasi ve kalkınma altyapısını, bu büyük hamlenin temeli, başlangıcı, besmelesi olarak görüyoruz.

Yani, yeni başlıyoruz.

Amacımız, bu başlangıcı en iyi ve etkin şekilde yaparak, gençlerimize Türkiye Yüzyılını, hedeflerimize, hayallerimize, medeniyet ve tarih mirasımıza uygun şekilde başarıya ulaştırabilecekleri bir ülke bırakmaktır.

Bu duygularla geride bıraktığımız 2022’yi uğurluyor, 2023’te milletimizin her bir ferdine ve tüm insanlığa barış, huzur, refah, esenlik dolu bir yıl diliyorum.

Allah’a emanet olun.

Kalın sağlıcakla…"
erdogan2023,erdogan,erdogan2023.txt,tr,2023-12-31,inferred_from_text,new_year_message,,New Year message 2023/24,ok,689,689,50,0,4,0,"Aziz Milletim,

Hepinizi en kalbi duygularımla, muhabbetle selamlıyorum.

Bu gece 2023 yılını tamamlıyor, 2024 yılına adım atıyoruz.

Yeni takvim yılının, ülkemiz, milletimiz ve tüm insanlık için hayırlara vesile olmasını diliyorum.

Aslında her yeni yılın; sevinçle, umutla ve heyecanla karşılanması gerektiğine inanıyoruz.

Ancak, bu yeni yıla, hem bölgemizdeki ve dünyadaki olumsuzluklar, hem de geçtiğimiz günlerde verdiğimiz şehitlerimiz sebebiyle, buruk bir şekilde giriyoruz.

İnsanlığın tamamı için daha güzel, daha huzurlu, daha müreffeh bir gelecek umudumuzu elbette muhafaza ediyoruz.

Bunun için önce, sözde demokrat ve özgürlükçü ülkelerin eli kanlı terör örgütlerine verdikleri destekleri kestiğini görmemiz gerekiyor.

Bunun için önce, Gazze’de masum çocukların, kadınların katledilmesine karşı tüm ülkelerin ve kurumların ortak tavır aldığını görmemiz gerekiyor.

Bunun için önce, Rusya-Ukrayna savaşı başta olmak üzere, bireyleri acıya boğan ve ülkelerin kaynaklarını heba eden çatışmaların durdurulması için adil ve samimi çaba gösterildiğini görmemiz gerekiyor.

Bunun için önce, asırlardır sömürülen ve onurları çiğnenen toplumların zenginliklerinin kendi gelecekleri, refahları, güvenlikleri için kullanıldığını görmemiz gerekiyor.

Velhasıl, umutları fiiliyata dönüştürmek için dünyadaki tüm ülkelerin, kurumların, fertlerin ortak değerler ve ilkeler etrafında bütünleşmesini temin etmemiz gerekiyor.

Türkiye olarak biz, bu dünya fotoğrafında farklı bir yeri, farklı bir misyonu, farklı bir anlayışı temsil ediyoruz.

Devlet ve millet olarak biz, sadece kendi güvenlik ve refah çabamızı neticeye ulaştırma mücadelesi vermekle kalmıyoruz.

Dünyaya ve bölgemize huzur iklimi hâkim olmadan bizim de huzur bulamayacağımız anlayışıyla, herkes için aynı standartları diliyoruz.

Bu anlayışla;

Bölgemizdeki barış çabalarını neticeye ulaştırmaya çalışıyoruz.

Dostlarımızla ilişkilerimizi her alanda geliştiriyoruz.

Kardeşlerimizin dertleriyle dertleniyoruz.

Dünyayı daha iyi, daha adil, daha müreffeh bir geleceğe hazırlamaya dönük her çabaya destek veriyoruz.

Cumhuriyetimizin ilk asrını bitirip, Türkiye Yüzyılı dediğimiz yeni asrına ayak bastığı bir dönemde, daha büyük hedeflere yönelirken, azmimizi ve gayretimizi sürekli perçinliyoruz.

Zalimin zulmünün ilanihaye sürüp gitmeyeceğine inanıyoruz.

Adaletsiz ve dengesiz küresel yönetim sisteminin son çırpınışlarını yaşadığına inanıyoruz.

Mazlumların sesinin derinden derine tüm dünyayı sardığına, bu çığlıkların büyüyerek insanlığın ortak vicdanı haline dönüşeceğine inanıyoruz.

Nitekim, Türkiye’nin kendi vatandaşları, dostları ve kardeşleriyle birlikte, insanlığın tamamına hitap eden beyan ve tutumlarının, gönüllerde giderek daha fazla mâkes bulduğunu görüyoruz.

Aziz Milletim…

Elbette bu meşakkatli yolda sürekli yeni sınamalarla, yeni sıkıntılarla, yeni engellerle de karşılaşıyoruz.

Terörle mücadeleden ekonomik tuzaklara kadar pek çok alanda yaşadığımız sorunların temelinde, büyük ve güçlü Türkiye’nin inşasını engelleme amacı vardır.

Ülke olarak biz kendi potansiyelimizi ve imkânlarımızı etkin şekilde kullanmayı sürdürdükçe, bu mücadele daha da sertleşecektir.

Çünkü Türkiye’nin büyümesi demek, asırlardır bizim tökezlememiz sayesinde dört bir yanımızda rahatça at koşturanların hesaplarının bozulması demektir.

Bizim güçlenmemiz demek, kendi refah ve güvenlikleri için diğer herkesi araç olarak kullananların, sömürenlerin, ezenlerin düzenlerinin sonuna gelinmesi demektir.

Bizim sesimize daha çok kulak verilmesi demek, dünyanın her yerindeki hak, adalet, özgürlük ve vicdan arayışlarının güçlenmesi demektir.

Milletimiz, tarihinin hiçbir döneminde, kendi hedeflerine ulaşmak için bedel ödemekten, fedakârlık yapmaktan, elini taşın altına koymaktan çekinmedi.

Son 21 yılda yaşadığımız nice kritik hadise karşısında milletimizin sergilediği güçlü duruş, kararlılığın bugün de devam ettiğini gösteriyor.

Evet, buradan bir kez daha tekrarlamak istiyorum.

Milletimiz birliğine, beraberliğine, kardeşliğine sahip çıktıkça, Allah’ın izniyle bizi kimse bölemeyecektir.

Devletimiz 2023 hedeflerinin bir sonraki safhası olan Türkiye Yüzyılı vizyonunu hayata geçirdikçe, Allah izniyle ayyıldızlı bayrağımızın yükselişi hep sürecektir.

Siyasi, ekonomik, askeri, diplomatik başarılarımızla dostlarımıza güven, düşmanlarımıza korku vermeye devam ettikçe, önümüzdeki sisler giderek dağılacaktır.

Velhasıl biz istiklalimizden ve istikbalimizden taviz vermedikçe, kimse kutlu yürüyüşümüzün önüne geçemeyecektir.

Geçmişte, emperyalistlerin birer aracı olarak başımıza musallat edilen vesayet güçleriyle, darbecilerle, terör örgütleriyle, siyasi ve sosyal mühendislik projeleriyle çok vakit, çok enerji, çok insan kaybettik.

Artık bu numaralara karnımız tok olduğu gibi, böyle ağır faturalar ödemeye niyetimiz de yok.

Ülkemizi kendi iç mücadeleleriyle meşgul ederek, tarihi mirasından ve sahip olması gereken imkânlardan mahrum edenlerle yollarımızı ayıralı çok oldu.

Her fırsatta tekrarladığımız, “TEK MİLLET, TEK BAYRAK, TEK DEVLET, TEK VATAN” düsturumuzun anlamı işte budur.

İnşallah 2024, darbe girişimiyle başlayıp kKovid-19 salgınıyla büyüyen, bölgemizdeki çatışmalarla derinleşen sıkıntılı dönemden kurtulup, hedeflerimize kilitlendiğimiz bir yıl olacaktır.

Küresel krizlerin artarak sürdüğü bir dönemde, biz farkımızı bir kez daha göstererek, üreten, istihdam eden, büyüyen, gelişen Türkiye’nin yıldızını yükselteceğiz.

Evet, 2023 hedefleri başlangıçtı; asıl çıkışımızı Türkiye Yüzyılıyla, 2024’le birlikte başlatıyoruz.

Bu mücadeleyi de, sizlerin desteğiyle zafere ulaştıracağımıza yürekten inanıyoruz.

Bu duygularla bir kez daha yeni takvim yılının milletimizin tüm fertlerine ve insanlığa hayırlı olmasını diliyorum.

Hepinizi sevgiyle, saygıyla selamlıyorum.

Kalın sağlıcakla…"
erdogan2024,erdogan,erdogan2024.txt,tr,2024-12-31,inferred_from_text,new_year_message,,New Year message 2024/25,ok,578,578,41,0,0,0,"Aziz Milletim…

Hepinizi en kalbi duygularımla, muhabbetle selamlıyorum.

Bugün 2024’e veda ediyor; yeni umut, beklenti ve hayallerle 2025 senesini karşılıyoruz.

Öncelikle yeni miladi yılın ülkemiz, milletimiz, gönül coğrafyamız ve tüm insanlık için hayırlara vesile olmasını Rabbimden niyaz ediyorum.

Geçtiğimiz yıl boyunca istiklal ve istikbalimiz uğrunda toprağa düşen tüm şehitlerimizi rahmetle yad ediyor, gazilerimize şükranlarımı sunuyorum.

Millet olarak, 2025 yılında birliğimizi, beraberliğimizi, dayanışmamızı inşallah daha da güçlendirecek, birbirimize daha sıkı kenetleneceğiz.

Geride bıraktığımız 2024 senesi, ülkemiz içinde ve bölgemizde pek çok kritik gelişmeye sahne oldu.

Mahallî İdareler Seçimlerini, tam bir demokrasi şöleni havasında, Türk demokrasisinin olgunluğunu tüm dünyaya yeniden gösterdiğimiz bir iklimde, hamdolsun, başarıyla gerçekleştirdik.

Milletimizin iradesi sandıkta özgürce tecelli ederken, kazanan demokrasimizle birlikte yine 85 milyon vatandaşımızın tamamı oldu.

Tercihleri ne olursa olsun, seçim sandıklarını birer bayram yerine çeviren vatandaşlarıma bugün bir kez daha teşekkür ediyorum.

Seçimlere ve bölgemizde patlak veren yeni krizlere rağmen, kararlılıkla uyguladığımız ekonomi programımızın meyvelerini toplamaya başladık.

İstihdamda, ihracatta, üretimde, turizmde, savunma sanayiinde ve diğer alanlarda çok önemli başarılara imza attık.

Deprem bölgemizi yeniden ayağa kaldırma çalışmalarımızda ciddi mesafe kat ettik; yeni yılda bu çalışmalar daha da hızlanacak.

Enflasyondaki düşüşün, özellikle yılın son aylarında artarak devam etmesi, 2025 yılı hedeflerimize ulaşacağımızı teyit ediyor.

Vatandaşımızın refah kaybını telafi edecek, alım gücünü artıracak politikalara ağırlık vermek suretiyle, inşallah daha iyi yerlere geleceğiz.

Konut, kira ve gıda başta olmak üzere, fahiş fiyatlarla milletin ekmeğine göz diken fırsatçılarla mücadelemizi 2025 senesinde de kararlılıkla devam ettireceğiz.

Vatandaşlarımdan, geçmişte Türkiye’ye çok ağır faturalar ödetmiş popülist söylemlere prim vermemelerini özellikle istirham ediyorum.

Son 22 yılda bu ülkenin ve milletin tüm meselelerini nasıl biz çözdüysek, ekonomideki konjonktürel sıkıntıların üstesinden de yine biz geleceğiz.

Doğru yoldayız; Allah’ın izniyle hedeflerimize de ulaşacağız.

Sizlerden sadece biraz daha sabır, metanet ve anlayış istiyoruz.

Aziz Milletim…

2024 senesinin son haftaları, köklü tarihi, beşeri ve komşuluk ilişkilerimizin bulunduğu Suriye’de yeni bir dönemin kıvılcımı oldu.

Yeni dönemin Suriye’de kalıcı barışa, huzura, istikrara ve ekonomik refaha kapı aralaması için gereken her türlü desteği sağlayacağız.

Suriye’de istikrar ortamı kök saldıkça, inanıyorum ki, 13 yıldır vatan hasreti çeken Suriyeli muhacirlerin gönüllü geri dönüşü de kolaylaşacaktır.

Bu süre boyunca “Ensar Millet” olmanın en güzel örneklerini sergileyen tüm vatandaşlarımdan “Allah razı olsun” diyorum.

Gazze’deki katliamlara ilk günden itibaren en güçlü tepkiyi veren, vicdanlı ve adaletli duruşunu her platformda ortaya koyan ülke konumundayız.

Gazze’de ve diğer Filistin topraklarında 15 aydır devam eden katliamların son bulması, burada da barışın tesisi için yoğun gayret sarf ediyoruz.

Başkenti Doğu Kudüs olan, 1967 sınırları temelinde özgür, egemen ve toprak bütünlüğüne sahip bir Filistin Devletinin kurulması için 2025 yılında da tüm gücümüzle çalışacağız.

Her ikisi de Karadeniz’den komşumuz olan Rusya-Ukrayna arasındaki savaşın, adil bir barışla sona erdirilmesi önceliğimiz olmayı sürdürüyor.

Temennimiz, 2025 yılında kuzeyimizde de yeni bir dönemin başlamasıdır.

Sınırlarımız ötesinde bütün bu diplomatik hamleleri hayata geçirirken, ülkemiz içinde en önemli gündemimiz “iç cephemizin” tahkimatı olacaktır.

Türkiye Yüzyılını, kardeşliğin yüzyılı yapmakta kararlıyız.

Önümüzdeki dönemde “TERÖRSÜZ TÜRKİYE” ve “TERÖRSÜZ BÖLGE” vizyonumuzu gerçeğe dönüştürmek için kararlı adımlar atacağız.

Ülkemizin önünde yeni bir yol açacak bu sürecin suhuletle, karşılıklı iyi niyet ve anlayış içinde yürümesi için her türlü gayreti gösteriyoruz.

Ama gerektiğinde, devletimizin kadife eldiven içindeki demir yumruğunu devreye almaktan da çekinmeyeceğiz.

Bu çerçevede 2025 yılında milletimize inşallah yeni müjdeler vermeyi ümit ve arzu ediyoruz.

Rabbim yar ve yardımcımız olsun.

Rabbim bizleri hizmetkarı olmaktan şeref duyduğumuz aziz milletimize ve umudunu Türkiye’ye bağlamış yüz milyonlarca mazluma mahcup etmesin diyorum.

Bu temennilerle yeni takvim yılının ülkemiz, milletimiz ve tüm insanlık için hayırlar getirmesini diliyor, her birinizi saygıyla selamlıyorum.

Yeni miladi yılınız kutlu olsun.

Kalın sağlıcakla…"
